site_id,year,month,interval_count_in,interval_count_out,max_interval_count_in,max_interval_count_out,mean_interval_count_in,mean_interval_count_out,min_interval_count_in,min_interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,rainy_days,heavy_rain_days,frost_days,storm_days,bike_crash_count_1km,bike_crash_happened_1km,month_sin,month_cos
15,2023,9,2880,2880,70.0,4.0,8.811458333333333,0.12604166666666666,0.0,0.0,25377.0,363.0,399,2563,720,18.666805555555555,10.3,31.15,77.81656802638888,52.0,52.0,0.0,61.55972222222222,14.158975145833335,3.0,0.9657336171487648,97,0,0,0,0.0,0,-1.0,-1.8369701987210297e-16
15,2023,10,2976,2976,55.0,3.0,5.25739247311828,0.0793010752688172,0.0,0.0,15646.0,236.0,1156,2774,744,14.2309811827957,5.95,24.8,80.03481118279569,122.7,122.7,0.0,79.00268817204301,19.402185142876345,3.0,0.9657336171487648,186,0,0,0,1.0,1,-0.8660254037844386,0.5000000000000001
15,2023,11,2880,2880,40.0,3.0,4.753819444444445,0.07256944444444445,0.0,0.0,13691.0,209.0,660,2697,720,8.89451388888889,-2.45,15.3,82.53503479861112,171.2,170.199999984,0.70000001,74.05,23.46102273013889,3.0,0.9657336171487648,281,0,15,4,2.0,1,-0.5000000000000004,0.8660254037844384
15,2023,12,2976,2976,39.0,2.0,4.569220430107527,0.0715725806451613,0.0,0.0,13598.0,213.0,653,2778,744,7.695228494623656,-4.2,12.45,84.74020156586022,102.60000000000001,99.80000001,1.96000004,81.50672043010752,25.429832796639783,3.0,0.9657336171487648,218,0,43,0,0.0,0,-2.4492935982947064e-16,1.0
15,2024,1,2976,2976,41.0,4.0,4.561491935483871,0.07526881720430108,0.0,0.0,13575.0,224.0,692,2771,744,4.703897849462366,-4.7,12.8,79.39492038709678,79.6,77.699999994,1.33000001,70.05913978494624,22.59544272674731,3.0,0.9657336171487648,156,0,128,4,1.0,1,0.49999999999999994,0.8660254037844387
15,2024,2,2784,2784,46.0,4.0,5.074712643678161,0.09015804597701149,0.0,0.0,14128.0,251.0,589,2568,696,8.566594827586208,1.95,16.45,86.69786692385058,118.6,117.8,0.56,87.65373563218391,22.77399629928161,3.0,0.9657336171487648,198,0,0,0,4.0,1,0.8660254037844386,0.5000000000000001
15,2024,3,2972,2972,53.0,4.0,6.008075370121131,0.08714670255720054,0.0,0.0,17856.0,259.0,572,2743,744,8.649798387096775,1.85,16.2,81.30462829569892,91.4,90.3,0.76999998,78.8763440860215,17.156571519892474,3.0,0.9657336171487648,195,0,0,0,2.0,1,1.0,6.123233995736766e-17
15,2024,4,2880,2880,89.0,5.0,5.879513888888889,0.11423611111111111,0.0,0.0,16933.0,329.0,504,2603,720,10.753194444444444,3.4,21.8,74.77562308611111,118.4,115.89999985,1.75,77.22222222222223,21.604911084444442,3.0,0.9657336171487648,240,0,0,0,2.0,1,0.8660254037844387,-0.4999999999999998
15,2024,5,2976,2976,46.0,4.0,7.174059139784946,0.10651881720430108,0.0,0.0,21350.0,317.0,487,2691,744,13.88366935483871,6.1,24.9,84.11266670698924,101.1,101.1,0.0,69.97043010752688,14.517235492002687,3.0,0.9657336171487648,202,0,0,0,0.0,0,0.49999999999999994,-0.8660254037844387
15,2024,6,2880,2880,52.0,4.0,8.213541666666666,0.1329861111111111,0.0,0.0,23655.0,383.0,376,2561,720,15.070972222222222,8.35,24.25,76.97634544027778,42.2,42.2,0.0,56.981944444444444,15.964670627638888,3.0,0.9657336171487648,135,0,0,0,1.0,1,1.2246467991473532e-16,-1.0
15,2024,7,2976,2976,47.0,5.0,8.198252688172044,0.1303763440860215,0.0,0.0,24398.0,388.0,335,2643,744,17.783938172043012,12.0,27.95,77.31080413306452,84.1,84.1,0.0,65.2002688172043,15.568748850134408,3.0,0.9657336171487648,168,0,0,0,0.0,0,-0.4999999999999997,-0.8660254037844388
15,2024,8,2976,2976,50.0,3.0,9.353494623655914,0.13776881720430106,0.0,0.0,27836.0,410.0,266,2629,744,19.36774193548387,13.1,34.05,74.90207166935484,65.6,65.6,0.0,59.48790322580645,15.822406738306452,3.0,0.9657336171487648,115,0,0,0,2.0,1,-0.8660254037844385,-0.5000000000000004
15,2024,9,2880,2880,64.0,6.0,7.891666666666667,0.14548611111111112,0.0,0.0,22728.0,419.0,469,2530,720,16.24298611111111,6.05,30.8,78.09751925,123.9,123.9,0.0,65.58055555555555,17.662250814583334,3.0,0.9657336171487648,221,0,0,0,3.0,1,-1.0,-1.8369701987210297e-16
15,2024,10,2976,2976,46.0,4.0,7.235551075268817,0.1219758064516129,0.0,0.0,21533.0,363.0,477,2662,744,12.737970430107525,5.1,22.5,84.01682840860215,65.1,65.1,0.0,65.75268817204301,14.946938647620968,3.0,0.9657336171487648,139,0,0,0,0.0,0,-0.8660254037844386,0.5000000000000001
15,2024,11,2880,2880,43.0,3.0,5.8336805555555555,0.08298611111111111,0.0,0.0,16801.0,239.0,526,2657,720,8.645416666666666,1.25,18.35,82.01691594027777,73.6,70.09999995,2.4499999,82.3013888888889,16.65692412083333,3.0,0.9657336171487648,138,0,0,0,2.0,1,-0.5000000000000004,0.8660254037844384
15,2024,12,2976,2976,35.0,5.0,4.90625,0.06518817204301075,0.0,0.0,14601.0,194.0,583,2799,744,6.994086021505376,-1.15,13.95,84.74947114919355,64.9,62.60000012,1.6100000200000002,87.38575268817205,20.382736541935483,3.0,0.9657336171487648,140,0,12,0,1.0,1,-2.4492935982947064e-16,1.0
16,2019,8,2976,2976,5.0,41.0,0.19254032258064516,7.167674731182796,0.0,0.0,573.0,21331.0,2499,495,241,20.136514522821575,8.75,31.45,67.90368883817428,1.8,1.8,0.0,39.531120331950206,7.932569255062241,0.0,5.761399155665335,8,0,0,0,2.0,1,-0.8660254037844385,-0.5000000000000004
16,2019,9,2880,2880,5.0,98.0,0.23576388888888888,8.116666666666667,0.0,0.0,679.0,23376.0,2330,511,720,15.33326388888889,6.5,25.4,74.70790929861111,60.8,60.8,0.0,59.522222222222226,13.696815028291667,3.0,5.761399155665335,155,0,0,0,2.0,1,-1.0,-1.8369701987210297e-16
16,2019,10,2976,2976,4.0,94.0,0.1935483870967742,6.979838709677419,0.0,0.0,576.0,20772.0,2504,564,744,12.381653225806453,1.7,22.7,82.75394418951613,112.10000000000001,112.10000000000001,0.0,81.87768817204301,14.947145936290324,3.0,5.761399155665335,176,0,0,0,2.0,1,-0.8660254037844386,0.5000000000000001
16,2019,11,2880,2880,6.0,86.0,0.19340277777777778,6.290277777777778,0.0,0.0,557.0,18116.0,2428,581,720,6.859375,-1.15,14.5,87.74036122777777,74.6,74.6,0.0,75.52083333333333,13.322611120694445,3.0,5.761399155665335,187,0,14,0,0.0,0,-0.5000000000000004,0.8660254037844384
16,2019,12,2976,2976,4.0,82.0,0.18044354838709678,5.702620967741935,0.0,0.0,537.0,16971.0,2543,647,744,5.894758064516129,-2.5,14.2,87.15026570295699,94.7,94.7,0.0,69.64516129032258,16.53430397674731,3.0,5.761399155665335,179,0,35,0,1.0,1,-2.4492935982947064e-16,1.0
16,2020,1,2976,2976,3.0,72.0,0.16599462365591397,5.872311827956989,0.0,0.0,494.0,17476.0,2561,642,744,5.947983870967742,-2.3,13.4,88.05755317607526,51.3,51.3,0.0,73.6263440860215,15.655899499287633,3.0,5.761399155665335,124,0,37,0,3.0,1,0.49999999999999994,0.8660254037844387
16,2020,2,2784,2784,4.0,77.0,0.16163793103448276,4.84375,0.0,0.0,450.0,13485.0,2401,763,696,7.287212643678161,-1.25,14.95,79.463456625,129.8,124.89999994,3.4299999700000003,70.32902298850574,22.548803734626436,3.0,5.761399155665335,242,0,12,0,2.0,1,0.8660254037844386,0.5000000000000001
16,2020,3,2972,2972,3.0,77.0,0.14737550471063257,5.265477792732167,0.0,0.0,438.0,15649.0,2605,785,744,6.752755376344086,-1.85,15.45,73.81811823924731,69.5,69.5,0.0,51.276881720430104,16.48066659395161,0.0,5.761399155665335,175,0,12,0,3.0,1,1.0,6.123233995736766e-17
16,2020,4,2880,2880,5.0,44.0,0.13680555555555557,6.159722222222222,0.0,0.0,394.0,17740.0,2571,780,720,11.714305555555555,-2.05,23.35,64.73514558194444,24.1,24.1,0.0,37.15416666666667,11.470549874972221,0.0,5.761399155665335,57,0,7,0,1.0,1,0.8660254037844387,-0.4999999999999998
16,2020,5,2976,2976,5.0,42.0,0.15524193548387097,6.701948924731183,0.0,0.0,462.0,19945.0,2590,647,744,13.786626344086022,2.8,26.7,62.16992081182796,18.7,18.7,0.0,46.998655913978496,12.555531485846775,0.0,5.761399155665335,52,0,0,0,0.0,0,0.49999999999999994,-0.8660254037844387
16,2020,6,2880,2880,6.0,49.0,0.23854166666666668,9.854513888888889,0.0,0.0,687.0,28381.0,2342,490,720,16.870625,5.35,29.45,71.36006522638888,74.8,74.8,0.0,60.28888888888889,12.042153477888888,3.0,5.761399155665335,144,0,0,0,2.0,1,1.2246467991473532e-16,-1.0
16,2020,7,2976,2976,13.0,42.0,0.19321236559139784,7.339045698924731,0.0,0.0,575.0,21841.0,2524,526,744,17.249260752688173,8.15,34.15,73.22857124193548,74.2,74.2,0.0,62.346774193548384,12.824980071639786,3.0,5.761399155665335,154,0,0,0,0.0,0,-0.4999999999999997,-0.8660254037844388
16,2020,8,2976,2976,5.0,33.0,0.15961021505376344,6.153225806451613,0.0,0.0,475.0,18312.0,2579,518,744,20.25893817204301,10.15,34.7,72.3563759327957,71.2,71.2,0.0,56.85752688172043,11.394445869986559,3.0,5.761399155665335,139,0,0,0,2.0,1,-0.8660254037844385,-0.5000000000000004
16,2020,9,2880,2880,5.0,89.0,0.17569444444444443,7.8121527777777775,0.0,0.0,506.0,22499.0,2467,533,720,16.17076388888889,8.05,30.85,76.3584863375,73.5,73.5,0.0,57.6125,12.311193696944445,3.0,5.761399155665335,125,0,0,0,1.0,1,-1.0,-1.8369701987210297e-16
16,2020,10,2976,2976,4.0,85.0,0.14180107526881722,5.849126344086022,0.0,0.0,422.0,17407.0,2619,733,744,11.55981182795699,3.45,20.45,83.3124570483871,102.7,102.7,0.0,75.48252688172043,16.41075879596774,3.0,5.761399155665335,233,0,0,0,3.0,1,-0.8660254037844386,0.5000000000000001
16,2020,11,2880,2880,3.0,57.0,0.15416666666666667,4.502083333333333,0.0,0.0,444.0,12966.0,2515,831,720,9.201736111111112,-0.1,18.7,86.48368088888888,33.1,33.1,0.0,64.53194444444445,13.753188787638889,3.0,5.761399155665335,81,0,1,0,0.0,0,-0.5000000000000004,0.8660254037844384
16,2020,12,2976,2976,3.0,42.0,0.1387768817204301,4.26008064516129,0.0,0.0,413.0,12678.0,2622,873,744,5.659274193548387,-3.15,13.85,90.38116177956988,82.9,82.3,0.42000002,76.19220430107526,15.196735660080645,3.0,5.761399155665335,205,0,42,0,1.0,1,-2.4492935982947064e-16,1.0
16,2021,1,2976,2976,4.0,44.0,0.1135752688172043,3.9798387096774195,0.0,0.0,338.0,11844.0,2698,931,744,3.192540322580645,-3.5,11.8,90.40892796639784,132.4,111.799999734,14.42000006,86.20833333333333,13.86684475452957,3.0,5.761399155665335,226,0,99,0,2.0,1,0.49999999999999994,0.8660254037844387
16,2021,2,2688,2688,3.0,53.0,0.14471726190476192,4.538690476190476,0.0,0.0,389.0,12200.0,2340,759,672,4.838913690476191,-7.9,17.45,79.00263992559523,44.1,37.400000008,4.69000005,67.53125,15.257942366666665,3.0,5.761399155665335,117,0,178,0,1.0,1,0.8660254037844386,0.5000000000000001
16,2021,3,2972,2972,4.0,51.0,0.16790040376850607,5.399730820995963,0.0,0.0,499.0,16048.0,2542,818,744,6.570766129032258,-4.0,22.6,78.35223822043011,45.800000000000004,45.800000000000004,0.0,57.138440860215056,13.995707404260752,3.0,5.761399155665335,138,0,29,0,0.0,0,1.0,6.123233995736766e-17
16,2021,4,2802,2802,3.0,49.0,0.16987865810135616,5.226623840114204,0.0,0.0,476.0,14645.0,2402,656,720,6.5952777777777785,-2.35,17.3,70.23532400555555,23.4,21.60000001,1.2600000100000002,50.37361111111111,11.72519476938889,0.0,5.761399155665335,81,0,14,0,1.0,1,0.8660254037844387,-0.4999999999999998
16,2021,5,2886,2886,22.0,64.0,0.20408870408870408,5.703742203742204,0.0,0.0,589.0,16461.0,2433,615,744,11.294959677419357,0.65,24.0,74.21238399731183,98.3,98.3,0.0,61.54435483870968,14.420167146774194,3.0,5.761399155665335,230,0,0,0,0.0,0,0.49999999999999994,-0.8660254037844387
16,2021,6,2790,2790,5.0,81.0,0.21935483870967742,7.692831541218638,0.0,0.0,612.0,21463.0,2299,401,720,17.554861111111112,8.9,28.75,76.77466571250001,116.5,116.5,0.0,65.38055555555556,9.69469327388889,3.0,5.761399155665335,167,0,0,0,3.0,1,1.2246467991473532e-16,-1.0
16,2021,7,2883,2883,4.0,30.0,0.17967395074575096,5.880332986472425,0.0,0.0,518.0,16953.0,2463,429,744,17.525067204301074,11.45,25.5,80.06806207258064,82.6,82.6,0.0,62.196236559139784,11.797551974731181,3.0,5.761399155665335,165,0,0,0,1.0,1,-0.4999999999999997,-0.8660254037844388
16,2021,8,2886,2886,6.0,29.0,0.20547470547470548,5.86001386001386,0.0,0.0,593.0,16912.0,2410,434,744,16.666263440860217,11.2,24.7,80.96507292741936,86.3,86.3,0.0,64.8252688172043,12.284659443145163,3.0,5.761399155665335,192,0,0,0,2.0,1,-0.8660254037844385,-0.5000000000000004
16,2021,9,2850,2850,5.0,104.0,0.2845614035087719,8.15298245614035,0.0,0.0,811.0,23236.0,2217,463,720,16.699166666666667,6.95,27.1,77.96654115972223,15.9,15.9,0.0,57.61388888888889,10.008347757916667,3.0,5.761399155665335,57,0,0,0,2.0,1,-1.0,-1.8369701987210297e-16
16,2021,10,2976,2976,6.0,94.0,0.2385752688172043,6.442204301075269,0.0,0.0,710.0,19172.0,2422,598,744,11.682123655913978,3.7,19.7,83.1987768373656,102.9,102.9,0.0,65.73521505376344,14.415323115860215,3.0,5.761399155665335,140,0,0,0,2.0,1,-0.8660254037844386,0.5000000000000001
16,2021,11,2880,2876,6.0,99.0,0.2107638888888889,5.570236439499305,0.0,0.0,607.0,16020.0,2396,665,720,7.008541666666666,-0.5,12.8,88.46490834722222,51.1,41.299999772,6.85999996,78.64166666666667,11.227067750277778,3.0,5.761399155665335,115,0,3,0,1.0,1,-0.5000000000000004,0.8660254037844384
16,2021,12,2976,2976,5.0,67.0,0.18951612903225806,4.70497311827957,0.0,0.0,564.0,14002.0,2509,723,744,5.909677419354839,-4.35,14.1,90.89838945833333,87.3,84.60000007,1.88999998,86.4475806451613,14.026198283333333,3.0,5.761399155665335,168,0,47,0,1.0,1,-2.4492935982947064e-16,1.0
16,2022,1,2976,2976,4.0,77.0,0.16129032258064516,4.761760752688172,0.0,0.0,480.0,14171.0,2565,698,744,4.378427419354839,-3.45,13.6,88.13168982795699,41.800000000000004,41.800000000000004,0.0,73.84408602150538,12.290826949731184,3.0,5.761399155665335,107,0,70,0,0.0,0,0.49999999999999994,0.8660254037844387
16,2022,2,2688,2688,4.0,79.0,0.19642857142857142,5.494419642857143,0.0,0.0,528.0,14769.0,2270,620,672,6.713169642857143,-2.35,13.8,78.59185163095238,58.2,57.0,0.84000001,62.938988095238095,19.669415650892855,3.0,5.761399155665335,125,0,25,3,3.0,1,0.8660254037844386,0.5000000000000001
16,2022,3,2972,2972,9.0,86.0,0.23687752355316286,7.296096904441454,0.0,0.0,704.0,21684.0,2419,590,744,7.857258064516129,-2.4,18.65,71.94374127956989,18.1,14.900000014,2.23999996,43.68682795698925,11.400355859274194,0.0,5.761399155665335,71,0,29,0,1.0,1,1.0,6.123233995736766e-17
16,2022,4,2880,2880,5.0,99.0,0.23020833333333332,7.033680555555556,0.0,0.0,663.0,20257.0,2346,489,720,9.966944444444444,-3.2,20.9,68.97308113333332,29.4,27.5,1.33000004,63.69305555555555,13.804150327916666,3.0,5.761399155665335,99,0,8,0,2.0,1,0.8660254037844387,-0.4999999999999998
16,2022,5,2976,2976,6.0,103.0,0.2536962365591398,8.019489247311828,0.0,0.0,755.0,23866.0,2370,514,744,14.45611559139785,2.75,26.45,70.38303275537633,42.9,42.9,0.0,64.34274193548387,11.335869982123656,3.0,5.761399155665335,83,0,0,0,3.0,1,0.49999999999999994,-0.8660254037844387
16,2022,6,2880,2880,6.0,104.0,0.28402777777777777,8.624305555555555,0.0,0.0,818.0,24838.0,2256,469,720,17.084375,5.45,31.2,71.11912063611112,71.0,71.0,0.0,58.638888888888886,11.260173149583332,3.0,5.761399155665335,98,0,0,0,2.0,1,1.2246467991473532e-16,-1.0
16,2022,7,2976,2976,8.0,30.0,0.23353494623655913,7.132056451612903,0.0,0.0,695.0,21225.0,2440,488,744,19.041129032258066,9.2,37.2,67.27555735483871,14.6,14.6,0.0,55.05913978494624,10.423709162231182,3.0,5.761399155665335,57,0,0,0,2.0,1,-0.4999999999999997,-0.8660254037844388
16,2022,8,2976,2976,5.0,32.0,0.2180779569892473,7.694556451612903,0.0,0.0,649.0,22899.0,2456,426,744,20.59361559139785,10.45,31.8,65.07683071370968,21.5,21.5,0.0,54.409946236559136,10.334318738037634,3.0,5.761399155665335,34,0,0,0,2.0,1,-0.8660254037844385,-0.5000000000000004
16,2022,9,2880,2880,5.0,110.0,0.24791666666666667,8.255902777777777,0.0,0.0,714.0,23777.0,2331,454,720,15.0425,4.05,27.05,76.9661593388889,111.6,111.6,0.0,71.16527777777777,10.925398519722222,3.0,5.761399155665335,185,0,0,0,4.0,1,-1.0,-1.8369701987210297e-16
16,2022,10,2976,2976,5.0,134.0,0.3020833333333333,9.887096774193548,0.0,0.0,899.0,29424.0,2277,479,744,14.011962365591398,2.05,21.75,82.6268776155914,50.2,50.2,0.0,73.90994623655914,12.882153321196236,3.0,5.761399155665335,78,0,0,0,2.0,1,-0.8660254037844386,0.5000000000000001
16,2022,11,2880,2880,5.0,97.0,0.21840277777777778,7.046180555555556,0.0,0.0,629.0,20293.0,2380,554,720,9.00375,2.25,16.4,87.42352704027778,89.5,89.5,0.0,73.2125,16.08446418652778,3.0,5.761399155665335,141,0,0,0,7.0,1,-0.5000000000000004,0.8660254037844384
16,2022,12,2976,2976,6.0,97.0,0.16733870967741934,5.634072580645161,0.0,0.0,498.0,16767.0,2553,659,744,3.8120967741935483,-6.25,16.6,88.6764839623656,97.60000000000001,96.200000034,0.9800000000000001,77.95295698924731,13.89896169108871,3.0,5.761399155665335,164,0,211,0,2.0,1,-2.4492935982947064e-16,1.0
16,2023,1,2976,2976,4.0,87.0,0.1952284946236559,5.809139784946237,0.0,0.0,581.0,17288.0,2497,636,744,5.511491935483871,-4.65,14.5,85.82169124059139,89.2,87.19999995,1.40000002,77.8252688172043,16.948997933198925,3.0,5.761399155665335,168,0,90,0,1.0,1,0.49999999999999994,0.8660254037844387
16,2023,2,2688,2688,5.0,93.0,0.20982142857142858,6.9758184523809526,0.0,0.0,564.0,18751.0,2221,495,672,5.554241071428571,-4.0,11.55,84.05259495982143,7.7,6.9,0.56,66.82738095238095,12.490146178541666,3.0,5.761399155665335,44,0,70,0,2.0,1,0.8660254037844386,0.5000000000000001
16,2023,3,2972,2972,5.0,105.0,0.21870794078061911,6.599596231493943,0.0,0.0,650.0,19614.0,2461,576,744,7.331518817204301,-2.9,16.75,80.33004903091398,150.3,137.400000019,9.02999976,80.83198924731182,16.256872731854838,3.0,5.761399155665335,268,0,39,0,5.0,1,1.0,6.123233995736766e-17
16,2023,4,2880,2880,5.0,114.0,0.18854166666666666,6.856597222222222,0.0,0.0,543.0,19747.0,2432,500,720,8.493402777777778,-2.45,17.5,77.02372016527778,74.8,74.8,0.0,66.51388888888889,13.196528860833334,3.0,5.761399155665335,177,0,11,0,1.0,1,0.8660254037844387,-0.4999999999999998
16,2023,5,2976,2976,35.0,112.0,0.2657930107526882,8.140120967741936,0.0,0.0,791.0,24225.0,2396,605,744,12.907459677419354,3.35,23.45,77.26862557123656,59.2,59.2,0.0,56.61827956989247,12.772058498252688,3.0,5.761399155665335,94,0,0,0,0.0,0,0.49999999999999994,-0.8660254037844387
16,2023,6,2880,2880,25.0,123.0,0.4684027777777778,10.792013888888889,0.0,0.0,1349.0,31081.0,2090,425,720,19.44388888888889,9.75,30.3,65.19868135,47.6,47.6,0.0,41.397222222222226,11.523805955833334,0.0,5.761399155665335,45,0,0,0,2.0,1,1.2246467991473532e-16,-1.0
16,2023,7,2976,2976,5.0,49.0,0.2691532258064516,7.40255376344086,0.0,0.0,801.0,22030.0,2356,415,744,18.19704301075269,10.95,30.9,72.39069217069893,91.4,91.4,0.0,63.526881720430104,14.91693633454301,3.0,5.761399155665335,173,0,0,0,4.0,1,-0.4999999999999997,-0.8660254037844388
16,2023,8,2976,2976,4.0,38.0,0.23319892473118278,7.508736559139785,0.0,0.0,694.0,22346.0,2421,422,744,17.762029569892473,9.75,27.4,78.52791519758064,81.2,81.2,0.0,58.16935483870968,11.649069795698926,3.0,5.761399155665335,170,0,0,0,3.0,1,-0.8660254037844385,-0.5000000000000004
16,2023,9,2880,2880,7.0,121.0,0.31319444444444444,10.194444444444445,0.0,0.0,902.0,29360.0,2213,390,720,18.49597222222222,9.25,31.3,78.28621030277777,55.7,55.7,0.0,58.576388888888886,10.800359477333334,3.0,5.761399155665335,85,0,0,0,0.0,0,-1.0,-1.8369701987210297e-16
16,2023,10,2976,2976,8.0,113.0,0.31216397849462363,8.667002688172044,0.0,0.0,929.0,25793.0,2286,494,744,13.60981182795699,2.85,24.5,82.08713077688172,129.3,129.3,0.0,76.14650537634408,14.31729461814516,3.0,5.761399155665335,185,0,0,0,3.0,1,-0.8660254037844386,0.5000000000000001
16,2023,11,2880,2880,8.0,96.0,0.2989583333333333,6.608333333333333,0.0,0.0,861.0,19032.0,2248,562,720,8.03375,-1.65,15.05,86.6503594375,147.2,146.20000022,0.7000000200000001,76.06527777777778,17.38362281690278,3.0,5.761399155665335,246,0,4,1,4.0,1,-0.5000000000000004,0.8660254037844384
16,2023,12,2976,2976,6.0,90.0,0.2879704301075269,6.314180107526882,0.0,0.0,857.0,18791.0,2331,597,744,6.911626344086022,-5.25,12.9,86.54256131989247,88.3,83.20000004,3.57000006,80.79435483870968,18.09347300215054,3.0,5.761399155665335,187,0,57,0,1.0,1,-2.4492935982947064e-16,1.0
16,2024,1,2976,2976,5.0,94.0,0.2600806451612903,6.278561827956989,0.0,0.0,774.0,18685.0,2366,627,744,3.669690860215054,-5.95,13.0,82.21357736155913,68.0,62.3,3.9900000700000002,70.88575268817205,15.96228433799731,3.0,5.761399155665335,149,0,199,0,1.0,1,0.49999999999999994,0.8660254037844387
16,2024,2,2784,2784,6.0,99.0,0.28160919540229884,7.535201149425287,0.0,0.0,784.0,20978.0,2205,465,696,8.348922413793105,0.8,16.5,86.88115108764367,119.2,119.0,0.14,89.54741379310344,17.058344206609195,3.0,5.761399155665335,213,0,0,0,2.0,1,0.8660254037844386,0.5000000000000001
16,2024,3,2972,2972,6.0,99.0,0.3028263795423957,8.259421265141318,0.0,0.0,900.0,24547.0,2318,470,744,8.58111559139785,0.65,17.15,81.12681468413979,81.9,81.9,0.0,80.68548387096774,13.333455302284946,3.0,5.761399155665335,194,0,0,0,2.0,1,1.0,6.123233995736766e-17
16,2024,4,2880,2880,5.0,85.0,0.2847222222222222,7.594791666666667,0.0,0.0,820.0,21873.0,2266,420,720,10.545625000000001,-0.05,22.45,75.74957263194445,100.7,100.6,0.07,77.2611111111111,16.147638416944446,3.0,5.761399155665335,227,0,1,0,3.0,1,0.8660254037844387,-0.4999999999999998
16,2024,5,2976,2976,6.0,96.0,0.33030913978494625,8.914650537634408,0.0,0.0,983.0,26530.0,2243,428,744,14.407862903225807,5.3,25.0,80.26729085215054,94.9,94.9,0.0,71.5725806451613,10.987173263306452,3.0,5.761399155665335,203,0,0,0,6.0,1,0.49999999999999994,-0.8660254037844387
16,2024,6,2880,2880,15.0,94.0,0.35520833333333335,8.957986111111111,0.0,0.0,1023.0,25799.0,2180,389,720,15.356875,6.7,29.15,75.9105089763889,62.4,62.4,0.0,63.269444444444446,11.655214860527778,3.0,5.761399155665335,146,0,0,0,2.0,1,1.2246467991473532e-16,-1.0
16,2024,7,2976,2976,14.0,45.0,0.3138440860215054,7.477150537634409,0.0,0.0,934.0,22252.0,2290,383,744,18.152083333333334,10.4,30.2,75.281553625,77.3,77.3,0.0,67.01881720430107,11.044616439247312,3.0,5.761399155665335,142,1,0,0,2.0,1,-0.4999999999999997,-0.8660254037844388
16,2024,8,2976,2976,7.0,40.0,0.30510752688172044,7.785282258064516,0.0,0.0,908.0,23169.0,2300,417,744,19.402620967741935,11.5,33.6,74.37623018413979,63.4,63.4,0.0,61.329301075268816,11.479257189919354,3.0,5.761399155665335,105,0,0,0,2.0,1,-0.8660254037844385,-0.5000000000000004
16,2024,9,2880,2880,6.0,114.0,0.31979166666666664,9.151041666666666,0.0,0.0,921.0,26355.0,2214,405,720,15.631319444444443,4.5,30.75,80.5339030388889,102.8,102.8,0.0,62.388888888888886,13.141178959305554,3.0,5.761399155665335,168,0,0,0,2.0,1,-1.0,-1.8369701987210297e-16
16,2024,10,2976,2976,6.0,112.0,0.3178763440860215,9.036626344086022,0.0,0.0,946.0,26893.0,2298,409,744,12.469959677419354,3.8,22.8,85.50547060080645,71.0,71.0,0.0,68.19086021505376,11.397832542473116,3.0,5.761399155665335,125,0,0,0,2.0,1,-0.8660254037844386,0.5000000000000001
16,2024,11,2880,2880,8.0,103.0,0.32013888888888886,7.7243055555555555,0.0,0.0,922.0,22246.0,2222,435,720,7.6542361111111115,-1.0,17.85,85.91973479027777,60.5,57.9,1.81999996,80.30277777777778,11.686071781166667,3.0,5.761399155665335,106,0,13,0,3.0,1,-0.5000000000000004,0.8660254037844384
16,2024,12,2976,2976,11.0,109.0,0.29469086021505375,6.883400537634409,0.0,0.0,877.0,20485.0,2314,508,744,6.149731182795699,-1.9,13.85,87.5099084905914,62.8,60.79999987,1.3999999600000002,89.6008064516129,14.579000505846775,3.0,5.761399155665335,130,0,21,0,1.0,1,-2.4492935982947064e-16,1.0
17,2019,8,2976,2976,35.0,4.0,6.704301075268817,0.26243279569892475,0.0,0.0,19952.0,781.0,339,2344,241,20.136514522821575,8.75,31.45,67.90368883817428,1.8,1.8,0.0,39.531120331950206,7.932569255062241,0.0,5.75484799896816,8,0,0,0,2.0,1,-0.8660254037844385,-0.5000000000000004
17,2019,9,2880,2880,84.0,4.0,7.924305555555556,0.271875,0.0,0.0,22822.0,783.0,381,2278,720,15.33326388888889,6.5,25.4,74.70790929861111,60.8,60.8,0.0,59.522222222222226,13.696815028291667,3.0,5.75484799896816,155,0,0,0,2.0,1,-1.0,-1.8369701987210297e-16
17,2019,10,2976,2976,73.0,5.0,6.983198924731183,0.26881720430107525,0.0,0.0,20782.0,800.0,420,2371,744,12.381653225806453,1.7,22.7,82.75394418951613,112.10000000000001,112.10000000000001,0.0,81.87768817204301,14.947145936290324,3.0,5.75484799896816,176,0,0,0,2.0,1,-0.8660254037844386,0.5000000000000001
17,2019,11,2880,2880,75.0,4.0,6.278819444444444,0.2378472222222222,0.0,0.0,18083.0,685.0,457,2340,720,6.859375,-1.15,14.5,87.74036122777777,74.6,74.6,0.0,75.52083333333333,13.322611120694445,3.0,5.75484799896816,187,0,14,0,0.0,0,-0.5000000000000004,0.8660254037844384
