crash_row_id,site_id,site_name,site_gemeente,site_lat,site_long,distance_km,crash_lat,crash_long,DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_MUNTY_COLLISION_NL,TX_WEATHER_NL,TX_ROAD_CONDITION_NL,TX_LIGHT_CONDITION_NL,TX_CLASS_ACCIDENTS_NL,CD_ROAD_USR_TYPE1,TX_ROAD_USR_TYPE1_NL,CD_ROAD_USR_TYPE2,TX_ROAD_USR_TYPE2_NL
6549,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.849835424244288,50.82452282845093,3.255649008480037,2018,1,8,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6558,66,Nieuwpoort totem,Nieuwpoort,51.1347,2.74369,0.2479931744600429,51.133193493220645,2.7463107577468704,2018,1,8,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6558,63,Nieuwpoort teller 3,Nieuwpoort,51.13529,2.74289,0.33363816146418956,51.133193493220645,2.7463107577468704,2018,1,8,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6558,65,Nieuwpoort teller 2,Nieuwpoort,51.13435,2.75511,0.6272926735335759,51.133193493220645,2.7463107577468704,2018,1,8,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6558,64,Nieuwpoort teller 1,Nieuwpoort,51.13359,2.75737,0.7729266598075841,51.133193493220645,2.7463107577468704,2018,1,8,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6573,99,Mechelen teller 1,Mechelen,51.04564,4.46882,0.9002842867432842,51.03802313722359,4.473186045373242,2018,1,11,12025,Mechelen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6573,100,Mechelen teller 2,Mechelen,51.0457,4.46883,0.9063283763352662,51.03802313722359,4.473186045373242,2018,1,11,12025,Mechelen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6575,99,Mechelen teller 1,Mechelen,51.04564,4.46882,0.7194417128564462,51.04217606258584,4.4775117684813095,2018,1,8,12025,Mechelen,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets
6575,100,Mechelen teller 2,Mechelen,51.0457,4.46883,0.7224477677054076,51.04217606258584,4.4775117684813095,2018,1,8,12025,Mechelen,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets
6579,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.3470018240810962,50.941202778445096,5.336805548670995,2018,1,7,71022,Hasselt,Normaal,"Nat, plassen",Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets
6579,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.38850814527275324,50.941202778445096,5.336805548670995,2018,1,7,71022,Hasselt,Normaal,"Nat, plassen",Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets
6582,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.808654620931272,50.94800889120443,5.345641159564644,2018,1,8,71022,Hasselt,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets
6582,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.8647496669792006,50.94800889120443,5.345641159564644,2018,1,8,71022,Hasselt,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets
6589,30,Herk De Stad,Herk-de-Stad,50.94374,5.17691,0.999109849185772,50.94077927935844,5.163446485626581,2018,1,15,71024,Herk-de-Stad,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets
6719,37,Lommel teller 1,Lommel,51.23299,5.29211,0.7458798609816674,51.230983239268745,5.302331921943189,2018,2,7,72020,Lommel,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets
6719,38,Lommel teller 2,Lommel,51.23277,5.29189,0.7536969360962639,51.230983239268745,5.302331921943189,2018,2,7,72020,Lommel,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets
6739,14,Genk,Genk,50.97172,5.48927,0.8254475394400057,50.96431752501713,5.490155041379746,2018,2,14,71016,Genk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6745,144,test leuven,Leuven,50.875576,4.7153726,0.6013438687081453,50.874732148061725,4.723838003416893,2018,2,13,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6745,69,Leuven teller 1,Leuven,50.87549,4.71526,0.6077499372457684,50.874732148061725,4.723838003416893,2018,2,13,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6748,107,leuven totem,Leuven,50.8870744,4.7087919,0.5058795260566897,50.89130942719269,4.706157193432668,2018,2,18,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,3,Fiets,6,Bromfiets
6748,77,Leuven teller 2,Leuven,50.88672,4.70796,0.5257555559448174,50.89130942719269,4.706157193432668,2018,2,18,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,3,Fiets,6,Bromfiets
6750,69,Leuven teller 1,Leuven,50.87549,4.71526,0.9887588717417629,50.86740624748756,4.709389856174438,2018,2,8,24062,Leuven,Normaal,"Nat, plassen",Dageraad - schemering,met lichtgewonden,3,Fiets,9,personenauto
6751,77,Leuven teller 2,Leuven,50.88672,4.70796,0.7821024156794139,50.886516898281464,4.696815346594854,2018,2,20,24062,Leuven,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets
6751,107,leuven totem,Leuven,50.8870744,4.7087919,0.8424132944217866,50.886516898281464,4.696815346594854,2018,2,20,24062,Leuven,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets
6752,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.009770190624328684,50.81334426656314,4.9351716095648674,2018,2,19,24107,Tienen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets
6752,23,Tienen 3,Tienen,50.81324,4.93447,0.05063909509282226,50.81334426656314,4.9351716095648674,2018,2,19,24107,Tienen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets
6752,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.057237242823281576,50.81334426656314,4.9351716095648674,2018,2,19,24107,Tienen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets
6758,101,Diest teller 1,Diest,50.97799,5.04481,0.2997271878796883,50.9801191898935,5.0474354209003485,2018,2,7,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6758,102,Diest teller 2,Diest,50.9779,5.04474,0.3106457628074169,50.9801191898935,5.0474354209003485,2018,2,7,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6775,118,Gent teller 1,Gent,51.028049,3.7681359,0.07615675302812097,51.028465940273364,3.767271965127867,2018,2,10,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6775,119,Gent teller 2,Gent,51.0281795,3.7683918,0.0845442053461961,51.028465940273364,3.767271965127867,2018,2,10,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6843,126,Hamme totem,Hamme,51.1017709,4.1469307,0.6755126718880046,51.10638524206332,4.140637677665163,2018,2,16,42023,Waasmunster,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6860,10,Aalst 2,Aalst,50.93549,4.01571,0.5052952878047562,50.93721999639792,4.022377964259826,2018,2,9,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6860,11,Aalst 3,Aalst,50.93385,4.01647,0.5584027189488532,50.93721999639792,4.022377964259826,2018,2,9,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6860,19,Aalst 1,Aalst,50.93433,4.01471,0.6260880535994491,50.93721999639792,4.022377964259826,2018,2,9,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6861,11,Aalst 3,Aalst,50.93385,4.01647,0.9697996683719297,50.932203387168286,4.030059946846703,2018,2,12,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6867,142,TEST Validatie BRUGGE Y2H22022134,Brugge,51.22632,3.24095,0.22675715784383021,51.2246912740347,3.238990499295502,2018,2,17,31005,Brugge,Onbekend,Onbekend,Dageraad - schemering,met lichtgewonden,3,Fiets,3,Fiets
6867,52,Brugge,Brugge,51.22632,3.24095,0.22675715784383021,51.2246912740347,3.238990499295502,2018,2,17,31005,Brugge,Onbekend,Onbekend,Dageraad - schemering,met lichtgewonden,3,Fiets,3,Fiets
6867,54,Brugge teller 2,Brugge,51.23015,3.22818,0.9670046270730089,51.2246912740347,3.238990499295502,2018,2,17,31005,Brugge,Onbekend,Onbekend,Dageraad - schemering,met lichtgewonden,3,Fiets,3,Fiets
6867,53,Brugge teller 1,Brugge,51.23023,3.228,0.9823455415476827,51.2246912740347,3.238990499295502,2018,2,17,31005,Brugge,Onbekend,Onbekend,Dageraad - schemering,met lichtgewonden,3,Fiets,3,Fiets
6869,20,Brugge,Brugge,51.17416,3.20048,0.8566552273539908,51.16701617226695,3.195880014016564,2018,2,14,31005,Brugge,Normaal,"Ijzel, sneeuw",Dag,met zwaargewonden,4,Vrachtwagen,3,Fiets
6870,142,TEST Validatie BRUGGE Y2H22022134,Brugge,51.22632,3.24095,0.8031751614890764,51.220739985528866,3.2336264621673454,2018,2,16,31005,Brugge,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6870,52,Brugge,Brugge,51.22632,3.24095,0.8031751614890764,51.220739985528866,3.2336264621673454,2018,2,16,31005,Brugge,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6908,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.4706034332221316,50.82333789221274,3.259044716155276,2018,2,11,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6908,74,Kortrijk teller 1,Kortrijk,50.81909,3.25728,0.4883403389795086,50.82333789221274,3.259044716155276,2018,2,11,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6908,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.8571481305665817,50.82333789221274,3.259044716155276,2018,2,11,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
6909,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.4176433867467361,50.82738383486628,3.2599519464673334,2018,2,15,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,5,Lichte vrachtauto,3,Fiets
6909,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.9232840779646189,50.82738383486628,3.2599519464673334,2018,2,15,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,5,Lichte vrachtauto,3,Fiets
6909,74,Kortrijk teller 1,Kortrijk,50.81909,3.25728,0.9411370173963014,50.82738383486628,3.2599519464673334,2018,2,15,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,5,Lichte vrachtauto,3,Fiets
6911,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.8355848058243758,50.823952781919324,3.2682245371059606,2018,2,17,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets
6911,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.9280534604743486,50.823952781919324,3.2682245371059606,2018,2,17,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets
6911,74,Kortrijk teller 1,Kortrijk,50.81909,3.25728,0.9399173439489907,50.823952781919324,3.2682245371059606,2018,2,17,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets
6914,75,Kortrijk teller 2,Kortrijk,50.81925,3.25731,0.5156885989129958,50.8234444417283,3.2604420030688943,2018,2,8,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6914,74,Kortrijk teller 1,Kortrijk,50.81909,3.25728,0.5327089374466614,50.8234444417283,3.2604420030688943,2018,2,8,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6914,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.8201114690590482,50.8234444417283,3.2604420030688943,2018,2,8,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6931,41,Maasmechelen teller 1,Maasmechelen,50.97025,5.69799,0.030783648186253128,50.96999401387289,5.697822591285061,2018,2,9,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6931,42,Maasmechelen teller 2,Maasmechelen,50.97043,5.6981,0.052226217022887544,50.96999401387289,5.697822591285061,2018,2,9,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
6966,149,Machelen,,50.88297881,4.43356644,0.5227637673049448,50.87840458379064,4.4318455277863436,2018,3,8,21004,Brussel,Normaal,Droog,Dag,met zwaargewonden,9,personenauto,3,Fiets
7059,3,Brasschaat 1,Brasschaat,51.27503,4.47222,0.03381275850024138,51.27532918503637,4.472306913804035,2018,3,17,11008,Brasschaat,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7059,2,Brasschaat 2,Brasschaat,51.27512,4.47169,0.048811856872344676,51.27532918503637,4.472306913804035,2018,3,17,11008,Brasschaat,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7109,46,Pelt teller 2,Pelt,51.231,5.44375,0.9156826100406181,51.22738971523184,5.431930662665715,2018,3,17,72043,Pelt,Onbekend,Droog,Onbekend,met lichtgewonden,5,Lichte vrachtauto,3,Fiets
7109,45,Pelt teller 1,Pelt,51.23127,5.44377,0.9304682014965476,51.22738971523184,5.431930662665715,2018,3,17,72043,Pelt,Onbekend,Droog,Onbekend,met lichtgewonden,5,Lichte vrachtauto,3,Fiets
7121,44,Maaseik teller 2,Maaseik,51.09359,5.79726,0.9203222329517821,51.09957814419486,5.788162054735941,2018,3,12,72021,Maaseik,Normaal,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,9,personenauto
7121,43,Maaseik teller 1,Maaseik,51.09344,5.79715,0.9272447687046307,51.09957814419486,5.788162054735941,2018,3,12,72021,Maaseik,Normaal,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,9,personenauto
7124,25,Bree,Bree,51.13679500160176,5.597669323604317,0.4627839857770631,51.13873385641971,5.591799987098714,2018,3,11,72004,Bree,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7125,139,Houthalen-Helchteren,Houthalen-Helchteren,51.0644267,5.3819796,0.921847799188986,51.05784420483396,5.3899987312896265,2018,3,12,72039,Houthalen-Helchteren,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,5,Lichte vrachtauto
7127,151,Leuven,District Leuven,50.8690262,4.6854839,0.5656245924932845,50.87258556382317,4.6912424387553235,2018,3,8,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets
7128,77,Leuven teller 2,Leuven,50.88672,4.70796,0.2101108636833756,50.88814502973595,4.705992996467997,2018,3,20,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,6,Bromfiets,3,Fiets
7128,107,leuven totem,Leuven,50.8870744,4.7087919,0.22960715920757105,50.88814502973595,4.705992996467997,2018,3,20,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,6,Bromfiets,3,Fiets
7130,69,Leuven teller 1,Leuven,50.87549,4.71526,0.30006071091347664,50.87559500412066,4.710986724096674,2018,3,6,24062,Leuven,Regenval,"Nat, plassen",Dageraad - schemering,met zwaargewonden,9,personenauto,3,Fiets
7130,144,test leuven,Leuven,50.875576,4.7153726,0.30774098422744883,50.87559500412066,4.710986724096674,2018,3,6,24062,Leuven,Regenval,"Nat, plassen",Dageraad - schemering,met zwaargewonden,9,personenauto,3,Fiets
7131,151,Leuven,District Leuven,50.8690262,4.6854839,0.8412034833893326,50.8667912821072,4.696935882976363,2018,3,2,24062,Leuven,Normaal,Onbekend,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,8,Voetganger
7133,69,Leuven teller 1,Leuven,50.87549,4.71526,0.3966929411369908,50.87230794722024,4.71270378459339,2018,3,9,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7133,144,test leuven,Leuven,50.875576,4.7153726,0.4088037083465337,50.87230794722024,4.71270378459339,2018,3,9,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7134,144,test leuven,Leuven,50.875576,4.7153726,0.5406879723032254,50.879467460638445,4.710751867038243,2018,3,2,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7134,69,Leuven teller 1,Leuven,50.87549,4.71526,0.5437378623668421,50.879467460638445,4.710751867038243,2018,3,2,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7134,77,Leuven teller 2,Leuven,50.88672,4.70796,0.8298886801246799,50.879467460638445,4.710751867038243,2018,3,2,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7134,107,leuven totem,Leuven,50.8870744,4.7087919,0.8569556955785298,50.879467460638445,4.710751867038243,2018,3,2,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7139,77,Leuven teller 2,Leuven,50.88672,4.70796,0.8157264772844892,50.88001565446184,4.703239706213277,2018,3,8,24062,Leuven,Onbekend,Onbekend,Onbekend,met lichtgewonden,3,Fiets,3,Fiets
7139,107,leuven totem,Leuven,50.8870744,4.7087919,0.8762272962180324,50.88001565446184,4.703239706213277,2018,3,8,24062,Leuven,Onbekend,Onbekend,Onbekend,met lichtgewonden,3,Fiets,3,Fiets
7139,69,Leuven teller 1,Leuven,50.87549,4.71526,0.9820888190952155,50.88001565446184,4.703239706213277,2018,3,8,24062,Leuven,Onbekend,Onbekend,Onbekend,met lichtgewonden,3,Fiets,3,Fiets
7139,144,test leuven,Leuven,50.875576,4.7153726,0.9840487006688132,50.88001565446184,4.703239706213277,2018,3,8,24062,Leuven,Onbekend,Onbekend,Onbekend,met lichtgewonden,3,Fiets,3,Fiets
7140,23,Tienen 3,Tienen,50.81324,4.93447,0.45173793630825954,50.80919498332195,4.9338728580358895,2018,3,17,24107,Tienen,Normaal,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets
7140,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.4725254967877279,50.80919498332195,4.9338728580358895,2018,3,17,24107,Tienen,Normaal,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets
7140,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.4808053240656536,50.80919498332195,4.9338728580358895,2018,3,17,24107,Tienen,Normaal,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets
7141,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.497610732700632,50.812533462324325,4.942959883421372,2018,3,9,24107,Tienen,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets
7141,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.5640455002609006,50.812533462324325,4.942959883421372,2018,3,9,24107,Tienen,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets
7141,23,Tienen 3,Tienen,50.81324,4.93447,0.601642823601391,50.812533462324325,4.942959883421372,2018,3,9,24107,Tienen,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets
7142,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.6954962758180155,50.80892765941461,4.943050170070925,2018,3,17,24107,Tienen,Onbekend,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7142,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.7493122572705302,50.80892765941461,4.943050170070925,2018,3,17,24107,Tienen,Onbekend,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7142,23,Tienen 3,Tienen,50.81324,4.93447,0.770303851605706,50.80892765941461,4.943050170070925,2018,3,17,24107,Tienen,Onbekend,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7144,101,Diest teller 1,Diest,50.97799,5.04481,0.8867444773852015,50.983295031404204,5.054267337583823,2018,3,15,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7144,102,Diest teller 2,Diest,50.9779,5.04474,0.8970710516291792,50.983295031404204,5.054267337583823,2018,3,15,24020,Diest,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7163,136,Gent R4,Gent,51.0876313,3.7587918,0.9980035600638713,51.07879259349861,3.756308994978834,2018,3,17,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets
7176,13,Gent,Gent,51.03018,3.70146,0.9947197386388202,51.039107589963066,3.700554541147557,2018,3,8,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
7204,7,Evergem 1,Evergem,51.1089,3.70317,0.6350507970549503,51.11366763252305,3.7081784353118925,2018,3,7,44019,Evergem,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7204,6,Evergem 2,Evergem,51.10894,3.70298,0.6387833634572643,51.11366763252305,3.7081784353118925,2018,3,7,44019,Evergem,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7233,141,Test site A support,Lokeren,51.08342085,3.9961071208376326,0.40884002358239907,51.08279333758374,4.001874210807714,2018,3,5,46014,Lokeren,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7237,126,Hamme totem,Hamme,51.1017709,4.1469307,0.8587353645414633,51.09450649937138,4.142756943472156,2018,3,11,42008,Hamme,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7243,126,Hamme totem,Hamme,51.1017709,4.1469307,0.7724041368292942,51.09520889474282,4.14330208488714,2018,3,8,42008,Hamme,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7248,120,Zele teller 1,Zele,51.0607671,4.0547741,0.34310993818841956,51.0633889973978,4.052185387422809,2018,3,19,42028,Zele,Onbekend,Onbekend,Onbekend,met lichtgewonden,3,Fiets,9,personenauto
7248,121,Zele teller 2,Zele,51.0604067,4.0556696,0.41140837306119193,51.0633889973978,4.052185387422809,2018,3,19,42028,Zele,Onbekend,Onbekend,Onbekend,met lichtgewonden,3,Fiets,9,personenauto
7261,10,Aalst 2,Aalst,50.93549,4.01571,0.925198627967203,50.94195453847502,4.024022897511023,2018,3,19,41002,Aalst,Normaal,Droog,"Nacht, openb. verlicht. aanw., maar niet ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7282,142,TEST Validatie BRUGGE Y2H22022134,Brugge,51.22632,3.24095,0.9233473932317454,51.21829967060154,3.2375149331715636,2018,3,5,31005,Brugge,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,1,Autobus,3,Fiets
7282,52,Brugge,Brugge,51.22632,3.24095,0.9233473932317454,51.21829967060154,3.2375149331715636,2018,3,5,31005,Brugge,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,1,Autobus,3,Fiets
7329,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.9806453943770913,50.82437016032114,3.2726467387736937,2018,3,12,34022,Kortrijk,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets
7333,17,Kortrijk 2,Kortrijk,50.83339,3.27773,0.22214992966361813,50.834883902631375,3.279830345683916,2018,3,20,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7333,16,Kortrijk 1,Kortrijk,50.83332,3.27777,0.22622193349309905,50.834883902631375,3.279830345683916,2018,3,20,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto
7334,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.7008844133125472,50.83694195244267,3.2620411362472264,2018,3,19,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,5,Lichte vrachtauto,3,Fiets
7335,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.1487290468679414,50.8294203073042,3.2636551005534633,2018,3,13,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets
7337,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.6343437765043638,50.835400569862685,3.2678848130085427,2018,3,18,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7337,17,Kortrijk 2,Kortrijk,50.83339,3.27773,0.7266419778431696,50.835400569862685,3.2678848130085427,2018,3,18,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7337,16,Kortrijk 1,Kortrijk,50.83332,3.27777,0.7317393106418465,50.835400569862685,3.2678848130085427,2018,3,18,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7366,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.8409046823143638,50.94872241675609,5.341616748642876,2018,3,17,71022,Hasselt,Normaal,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,9,personenauto
7366,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.9118254774102742,50.94872241675609,5.341616748642876,2018,3,17,71022,Hasselt,Normaal,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,9,personenauto
7367,140,Hasselt ring,Hasselt,50.9300038,5.3438616,0.6476748234563271,50.926173448196366,5.336899647386596,2018,3,12,71022,Hasselt,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7370,140,Hasselt ring,Hasselt,50.9300038,5.3438616,0.7833417083579831,50.92961379598265,5.332701406058571,2018,3,18,71022,Hasselt,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets
7380,149,Machelen,,50.88297881,4.43356644,0.8247860062928267,50.88578508343213,4.422683140350721,2018,4,16,21004,Brussel,Normaal,Droog+Proper,Dag,met lichtgewonden,9,personenauto,3,Fiets
7529,96,Lier teller 2,Lier,51.11705,4.58444,0.9336253453817775,51.12357918249612,4.576029804411996,2018,4,8,12021,Lier,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto
