group_id,year,month,group_name,gemeente,member_site_count,group_lat,group_long,interval_count_in,interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,max_interval_count_in,max_interval_count_out,min_interval_count_in,min_interval_count_out,mean_interval_count_in,mean_interval_count_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,rainy_days,heavy_rain_days,frost_days,storm_days,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,bike_crash_count_500m_grouped,bike_crash_happened_500m_grouped,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,rainy_days_lag1,rainy_days_lag2,rainy_days_roll3_mean,rainy_days_roll6_mean,rainy_days_roll3_std,heavy_rain_days_lag1,heavy_rain_days_lag2,heavy_rain_days_roll3_mean,heavy_rain_days_roll6_mean,heavy_rain_days_roll3_std,frost_days_lag1,frost_days_lag2,frost_days_roll3_mean,frost_days_roll6_mean,frost_days_roll3_std,storm_days_lag1,storm_days_lag2,storm_days_roll3_mean,storm_days_roll6_mean,storm_days_roll3_std,bike_crash_count_500m_grouped_lag1,bike_crash_count_500m_grouped_lag2,bike_crash_count_500m_grouped_roll3_mean,bike_crash_count_500m_grouped_roll6_mean,bike_crash_count_500m_grouped_roll3_std,bike_crash_happened_500m_grouped_lag1,bike_crash_happened_500m_grouped_lag2,bike_crash_count_500m_grouped_roll3_sum,bike_crash_count_500m_grouped_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,group_avg_bike_crash_count_history,group_avg_total_count_in_history,group_avg_total_count_out_history,target_bike_crash_count_next_month_500m_grouped,target_bike_crash_happened_next_month_500m_grouped
1,2019,8,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,17515.0,16800.0,3768.0,3856.0,50.0,55.0,0.0,0.0,1.9618055555555556,1.881720430107527,241.0,20.61721991701245,9.55,31.85,67.22383856431536,0.7,0.7,0.0,37.13692946058092,2.0,0.0,0.0,0.0,7.822061732365145,0.0,0.3814480416158081,0.0,0,-0.8660254037844385,-0.5000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0425595238095238,,34315.0,,,,,,0.0,0.0
1,2019,9,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,19292.0,19173.0,3846.0,3884.0,55.0,66.0,0.0,0.0,2.2328703703703705,2.219097222222222,720.0,15.367847222222224,6.65,25.75,73.75656718472223,60.7,60.7,0.0,59.790277777777774,147.0,0.0,0.0,0.0,14.400098390138888,3.0,0.38144804161580814,0.0,0,-1.0,-1.8369701987210297e-16,17515.0,,17515.0,17515.0,,16800.0,,16800.0,16800.0,,1.9618055555555556,,1.9618055555555556,1.9618055555555556,,1.881720430107527,,1.881720430107527,1.881720430107527,,3768.0,,3768.0,3768.0,,3856.0,,3856.0,3856.0,,20.61721991701245,,20.61721991701245,20.61721991701245,,0.7,,0.7,0.7,,7.822061732365145,,7.822061732365145,7.822061732365145,,37.13692946058092,,37.13692946058092,37.13692946058092,,2.0,,2.0,2.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,1777.0,2373.0,-5.249372694790225,60.0,1.0062066447608615,1.0425595238095238,38465.0,34315.0,0.0,0.0,17515.0,16800.0,0.0,0.0
1,2019,10,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8504.0,8504.0,14099.0,13922.0,4248.0,4220.0,89.0,87.0,0.0,0.0,1.6579256820319852,1.6371119473189089,744.0,12.353360215053762,1.05,23.1,83.14819105241935,122.59999999999998,122.59999999999998,0.0,81.79166666666667,184.0,2.0,0.0,0.0,16.09404618252688,3.0,0.38144804161580814,0.0,0,-0.8660254037844386,0.5000000000000001,19292.0,17515.0,18403.5,18403.5,1256.528750168495,19173.0,16800.0,17986.5,17986.5,1677.9643917556773,2.2328703703703705,1.9618055555555556,2.097337962962963,2.097337962962963,0.19167176869663127,2.219097222222222,1.881720430107527,2.0504088261648743,2.0504088261648743,0.23856141751926518,3846.0,3768.0,3807.0,3807.0,55.154328932550705,3884.0,3856.0,3870.0,3870.0,19.79898987322333,15.367847222222224,20.61721991701245,17.992533569617336,17.992533569617336,3.7118670294616685,60.7,0.7,30.700000000000003,30.700000000000003,42.42640687119285,14.400098390138888,7.822061732365145,11.111080061252016,11.111080061252016,4.651374327605507,59.790277777777774,37.13692946058092,48.46360361917935,48.46360361917935,16.018336211670757,147.0,2.0,74.5,74.5,102.5304832720494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5193.0,-5251.0,-3.014487007168462,61.89999999999998,1.012713690561701,1.0062066447608615,28021.0,38465.0,0.0,0.0,18403.5,17986.5,0.0,0.0
1,2019,11,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8524.0,8524.0,11561.0,11478.0,4560.0,4606.0,40.0,49.0,0.0,0.0,1.3562881276396057,1.3465509150633506,720.0,6.553472222222222,-1.95,14.5,88.23965103194445,67.09999999999998,67.09999999999998,0.0,71.01805555555555,171.0,0.0,27.0,0.0,13.966592126388887,3.0,0.38144804161580814,0.0,0,-0.5000000000000004,0.8660254037844384,14099.0,19292.0,16968.666666666668,16968.666666666668,2639.256018906339,13922.0,19173.0,16631.666666666668,16631.666666666668,2629.544130326269,1.6579256820319852,2.2328703703703705,1.9508672026526372,1.9508672026526372,0.2876283788768111,1.6371119473189089,2.219097222222222,1.9126431998828861,1.9126431998828861,0.29222230975578534,4248.0,3846.0,3954.0,3954.0,257.58105520398817,4220.0,3884.0,3986.6666666666665,3986.6666666666665,202.55698786596665,12.353360215053762,15.367847222222224,16.112809118096145,16.112809118096145,4.181993599127362,122.59999999999998,60.7,61.333333333333336,61.333333333333336,60.952467819878564,16.09404618252688,14.400098390138888,12.772068768343638,12.772068768343638,4.369701594275229,81.79166666666667,59.790277777777774,59.57295796834179,59.57295796834179,22.32816180658015,184.0,147.0,111.0,111.0,96.19251530134764,2.0,0.0,0.6666666666666666,0.6666666666666666,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2538.0,-2444.0,-5.79988799283154,-55.5,1.0072312249520823,1.012713690561701,23039.0,28021.0,0.0,0.0,16968.666666666668,16631.666666666668,0.0,0.0
1,2019,12,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8580.0,8580.0,8819.0,8546.0,4968.0,5005.0,34.0,41.0,0.0,0.0,1.0278554778554778,0.9960372960372961,744.0,5.776209677419355,-2.25,14.75,86.72963117338709,76.4,76.4,0.0,70.38172043010752,160.0,0.0,42.0,0.0,17.739043865994628,3.0,0.38144804161580814,0.0,0,-2.4492935982947064e-16,1.0,11561.0,14099.0,14984.0,15616.75,3940.749801750931,11478.0,13922.0,14857.666666666666,15343.25,3931.902889611255,1.3562881276396057,1.6579256820319852,1.749028060013987,1.802222433899379,0.4453356481612562,1.3465509150633506,1.6371119473189089,1.734253361534827,1.771120128678002,0.444310257929127,4560.0,4248.0,4218.0,4105.5,357.9441297185917,4606.0,4220.0,4236.666666666667,4141.5,361.28843509491594,6.553472222222222,12.353360215053762,11.424893219832734,13.722974894127663,4.479937486290107,67.09999999999998,122.59999999999998,83.46666666666665,62.77499999999999,34.041200527204275,13.966592126388887,16.09404618252688,14.820245566351552,13.07069960785495,1.124236597653761,71.01805555555555,81.79166666666667,70.86666666666666,62.43423236514523,11.001475683143154,171.0,184.0,167.33333333333334,126.0,18.77054430040145,0.0,2.0,0.6666666666666666,0.5,1.1547005383792517,27.0,0.0,9.0,6.75,15.588457268119896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2742.0,-2932.0,-0.7772625448028672,9.300000000000026,1.031944769482799,1.0072312249520823,17365.0,23039.0,0.0,0.0,15616.75,15343.25,0.0,0.0
1,2020,1,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8696.0,8696.0,10530.0,10012.0,4754.0,4862.0,47.0,44.0,0.0,0.0,1.2109015639374425,1.1513339466421344,744.0,5.773252688172044,-2.05,12.95,87.94244650268818,43.10000000000001,43.10000000000001,0.0,73.48790322580645,120.0,0.0,42.0,0.0,16.827578186922043,3.0,0.38144804161580814,0.0,0,0.49999999999999994,0.8660254037844387,8819.0,11561.0,11493.0,14257.2,2640.6567364956777,8546.0,11478.0,11315.333333333334,13983.8,2691.688936956374,1.0278554778554778,1.3562881276396057,1.3473564291756894,1.647349042690599,0.3151300477197385,0.9960372960372961,1.3465509150633506,1.3265667194731852,1.616103562149861,0.3210042105393628,4968.0,4560.0,4592.0,4278.0,361.06509108469623,5005.0,4606.0,4610.333333333333,4314.2,392.51794014201863,5.776209677419355,6.553472222222222,8.227680704898447,12.133621850786003,3.5940169492192036,76.4,67.09999999999998,88.69999999999999,65.5,29.724232538452522,17.739043865994628,13.966592126388887,15.933227391636798,14.004368459482885,1.8913606331266124,70.38172043010752,71.01805555555555,74.39714755077658,64.02372997813768,6.41174042787274,160.0,171.0,171.66666666666666,132.8,12.013880860626722,0.0,0.0,0.6666666666666666,0.4,1.1547005383792517,42.0,27.0,23.0,13.8,21.283796653792763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,1466.0,-0.002956989247310915,-33.3,1.051737914502597,1.031944769482799,20542.0,17365.0,0.0,0.0,14257.2,13983.8,0.0,0.0
1,2020,2,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8352.0,8352.0,8714.0,8496.0,4951.0,5059.0,80.0,75.0,0.0,0.0,1.0433429118773947,1.0172413793103448,696.0,7.114224137931035,-1.55,15.5,79.656815375,135.7,130.39999981,3.71000002,72.76005747126437,240.0,0.0,9.0,6.0,24.10311380729885,3.0,0.38144804161580814,0.0,0,0.8660254037844386,0.5000000000000001,10530.0,8819.0,10303.333333333334,13636.0,1384.9817086638136,10012.0,8546.0,10012.0,13321.833333333334,1466.000000000001,1.2109015639374425,1.0278554778554778,1.1983483898108418,1.5746077962317395,0.164575781925975,1.1513339466421344,0.9960372960372961,1.1646407192475936,1.5386419595652399,0.175635280990367,4754.0,4968.0,4760.666666666667,4357.333333333333,204.08168299319107,4862.0,5005.0,4824.333333333333,4405.5,202.1492847707689,5.773252688172044,5.776209677419355,6.034311529271207,11.073560323683674,0.4496087796911755,43.10000000000001,76.4,62.20000000000001,61.76666666666666,17.182258291621626,16.827578186922043,17.739043865994628,16.17773805976852,14.47490341405608,1.968392027787597,73.48790322580645,70.38172043010752,71.62922640382317,65.60109218608248,1.640804755113514,120.0,160.0,150.33333333333334,130.66666666666666,26.839026311200882,0.0,0.0,0.0,0.3333333333333333,0.0,42.0,42.0,37.0,18.5,8.660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1816.0,-1516.0,1.3409714497589906,92.59999999999998,1.0256591337099812,1.051737914502597,17210.0,20542.0,0.0,0.0,13636.0,13321.833333333334,0.0,0.0
1,2020,3,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8800.0,8800.0,13275.0,11997.0,4774.0,4860.0,29.0,34.0,0.0,0.0,1.5085227272727273,1.3632954545454545,744.0,6.723454301075269,-1.95,15.65,74.0197027123656,74.9,74.9,0.0,52.831989247311824,170.0,0.0,15.0,0.0,17.288010921344085,0.0,0.38144804161580814,0.0,0,1.0,6.123233995736766e-17,8714.0,10530.0,9354.333333333334,12169.166666666666,1019.5098495519001,8496.0,10012.0,9018.0,11937.833333333334,861.1921968991608,1.0433429118773947,1.2109015639374425,1.094033317890105,1.421530688952046,0.10150667640003905,1.0172413793103448,1.1513339466421344,1.0548708739965917,1.3945621177657095,0.08420953969133502,4951.0,4754.0,4891.0,4554.5,118.94956914591981,5059.0,4862.0,4975.333333333333,4606.0,101.79554672643339,7.114224137931035,5.773252688172044,6.221228834507478,8.823061027170107,0.7733580315085322,135.7,43.10000000000001,85.06666666666668,84.26666666666667,46.90440633174384,24.10311380729885,16.827578186922043,19.55657862007184,17.188412093211696,3.9637014364797696,72.76005747126437,73.48790322580645,72.20989370905944,71.53828018786305,1.6245316291185625,240.0,120.0,173.33333333333334,170.33333333333334,61.10100926607787,0.0,0.0,0.0,0.3333333333333333,0.0,9.0,42.0,31.0,20.0,19.05255888325765,6.0,0.0,2.0,1.0,3.4641016151377544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.0,3501.0,-0.3907698368557657,-60.79999999999998,1.1065266316579145,1.0256591337099812,25272.0,17210.0,0.0,0.0,12932.857142857143,12632.42857142857,0.0,0.0
1,2020,4,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8524.0,8524.0,27143.0,23974.0,3796.0,3710.0,53.0,44.0,0.0,0.0,3.18430314406382,2.812529328953543,720.0,11.702430555555555,-3.05,22.7,63.77813569444444,16.2,16.2,0.0,37.24722222222222,45.0,0.0,13.0,0.0,12.081892289416666,0.0,0.38144804161580814,0.0,0,0.8660254037844387,-0.4999999999999998,13275.0,8714.0,10839.666666666666,11166.333333333334,2296.214348298812,11997.0,8496.0,10168.333333333334,10741.833333333334,1755.7278642583922,1.5085227272727273,1.0433429118773947,1.2542557343625214,1.3008060817691056,0.23560083453320924,1.3632954545454545,1.0172413793103448,1.1772902601659778,1.2519284898195815,0.17448109755935567,4774.0,4951.0,4826.333333333333,4709.166666666667,108.4266264961392,4860.0,5059.0,4927.0,4768.666666666667,114.3197270815503,6.723454301075269,7.114224137931035,6.536977042392782,7.382328873645615,0.6896603753090976,74.9,135.7,84.56666666666668,86.63333333333333,47.050752739284974,17.288010921344085,24.10311380729885,19.406234305188324,17.669730848412563,4.074126577407887,52.831989247311824,72.76005747126437,66.3599833147942,70.37856543278541,11.721237455063367,170.0,240.0,176.66666666666666,174.16666666666666,60.27713773341708,0.0,0.0,0.0,0.3333333333333333,0.0,15.0,9.0,22.0,22.5,17.578395831246947,0.0,6.0,2.0,1.0,3.4641016151377544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13868.0,11977.0,4.978976254480286,-58.7,1.132184866939184,1.1065266316579145,51117.0,25272.0,0.0,0.0,12975.625,12553.0,0.0,0.0
1,2020,5,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,27292.0,24280.0,3618.0,3539.0,90.0,67.0,0.0,0.0,3.056899641577061,2.7195340501792113,744.0,13.757258064516128,1.85,26.45,61.120620477150545,14.2,14.2,0.0,48.009408602150536,52.0,0.0,0.0,0.0,12.615287579838707,0.0,0.38144804161580814,0.0,0,0.49999999999999994,-0.8660254037844387,27143.0,13275.0,16377.333333333334,13340.333333333334,9598.19588950618,23974.0,11997.0,14822.333333333334,12417.166666666666,8116.588096813423,3.18430314406382,1.5085227272727273,1.9120562610713137,1.555202325441078,1.1260804427863578,2.812529328953543,1.3632954545454545,1.7310220542697807,1.4478313867586872,0.9524609412685283,3796.0,4774.0,4507.0,4633.833333333333,622.0715392943162,3710.0,4860.0,4543.0,4683.666666666667,728.2286728768651,11.702430555555555,6.723454301075269,8.513369664853952,7.273840597062581,2.7687104019382285,16.2,74.9,75.60000000000001,68.89999999999999,59.75307523466888,12.081892289416666,17.288010921344085,17.82433900601987,17.001038532894192,6.028530298199336,37.24722222222222,52.831989247311824,54.27975631359948,62.95449135871132,17.800628892403587,45.0,170.0,151.66666666666666,151.0,98.78427675158295,0.0,0.0,0.0,0.0,0.0,13.0,15.0,12.333333333333334,24.666666666666668,3.055050463303893,0.0,0.0,2.0,1.0,3.4641016151377544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,306.0,2.0548275089605728,-2.0,1.1240527182866558,1.132184866939184,51572.0,51117.0,0.0,0.0,14549.777777777777,13822.0,0.0,0.0
