group_id,year,month,group_name,gemeente,member_site_count,group_lat,group_long,interval_count_in,interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,max_interval_count_in,max_interval_count_out,min_interval_count_in,min_interval_count_out,mean_interval_count_in,mean_interval_count_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,rainy_days,heavy_rain_days,frost_days,storm_days,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,bike_crash_count_500m_grouped,bike_crash_happened_500m_grouped,month_sin,month_cos
1,2019,8,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,17515.0,16800.0,3768.0,3856.0,50.0,55.0,0.0,0.0,1.9618055555555556,1.881720430107527,241.0,20.61721991701245,9.55,31.85,67.22383856431536,0.7,0.7,0.0,37.13692946058092,2.0,0.0,0.0,0.0,7.822061732365145,0.0,0.3814480416158081,0.0,0,-0.8660254037844385,-0.5000000000000004
1,2019,9,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,19292.0,19173.0,3846.0,3884.0,55.0,66.0,0.0,0.0,2.2328703703703705,2.219097222222222,720.0,15.367847222222224,6.65,25.75,73.75656718472223,60.7,60.7,0.0,59.790277777777774,147.0,0.0,0.0,0.0,14.400098390138888,3.0,0.38144804161580814,0.0,0,-1.0,-1.8369701987210297e-16
1,2019,10,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8504.0,8504.0,14099.0,13922.0,4248.0,4220.0,89.0,87.0,0.0,0.0,1.6579256820319852,1.6371119473189089,744.0,12.353360215053762,1.05,23.1,83.14819105241935,122.59999999999998,122.59999999999998,0.0,81.79166666666667,184.0,2.0,0.0,0.0,16.09404618252688,3.0,0.38144804161580814,0.0,0,-0.8660254037844386,0.5000000000000001
1,2019,11,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8524.0,8524.0,11561.0,11478.0,4560.0,4606.0,40.0,49.0,0.0,0.0,1.3562881276396057,1.3465509150633506,720.0,6.553472222222222,-1.95,14.5,88.23965103194445,67.09999999999998,67.09999999999998,0.0,71.01805555555555,171.0,0.0,27.0,0.0,13.966592126388887,3.0,0.38144804161580814,0.0,0,-0.5000000000000004,0.8660254037844384
1,2019,12,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8580.0,8580.0,8819.0,8546.0,4968.0,5005.0,34.0,41.0,0.0,0.0,1.0278554778554778,0.9960372960372961,744.0,5.776209677419355,-2.25,14.75,86.72963117338709,76.4,76.4,0.0,70.38172043010752,160.0,0.0,42.0,0.0,17.739043865994628,3.0,0.38144804161580814,0.0,0,-2.4492935982947064e-16,1.0
1,2020,1,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8696.0,8696.0,10530.0,10012.0,4754.0,4862.0,47.0,44.0,0.0,0.0,1.2109015639374425,1.1513339466421344,744.0,5.773252688172044,-2.05,12.95,87.94244650268818,43.10000000000001,43.10000000000001,0.0,73.48790322580645,120.0,0.0,42.0,0.0,16.827578186922043,3.0,0.38144804161580814,0.0,0,0.49999999999999994,0.8660254037844387
1,2020,2,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8352.0,8352.0,8714.0,8496.0,4951.0,5059.0,80.0,75.0,0.0,0.0,1.0433429118773947,1.0172413793103448,696.0,7.114224137931035,-1.55,15.5,79.656815375,135.7,130.39999981,3.71000002,72.76005747126437,240.0,0.0,9.0,6.0,24.10311380729885,3.0,0.38144804161580814,0.0,0,0.8660254037844386,0.5000000000000001
1,2020,3,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8800.0,8800.0,13275.0,11997.0,4774.0,4860.0,29.0,34.0,0.0,0.0,1.5085227272727273,1.3632954545454545,744.0,6.723454301075269,-1.95,15.65,74.0197027123656,74.9,74.9,0.0,52.831989247311824,170.0,0.0,15.0,0.0,17.288010921344085,0.0,0.38144804161580814,0.0,0,1.0,6.123233995736766e-17
1,2020,4,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8524.0,8524.0,27143.0,23974.0,3796.0,3710.0,53.0,44.0,0.0,0.0,3.18430314406382,2.812529328953543,720.0,11.702430555555555,-3.05,22.7,63.77813569444444,16.2,16.2,0.0,37.24722222222222,45.0,0.0,13.0,0.0,12.081892289416666,0.0,0.38144804161580814,0.0,0,0.8660254037844387,-0.4999999999999998
1,2020,5,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,27292.0,24280.0,3618.0,3539.0,90.0,67.0,0.0,0.0,3.056899641577061,2.7195340501792113,744.0,13.757258064516128,1.85,26.45,61.120620477150545,14.2,14.2,0.0,48.009408602150536,52.0,0.0,0.0,0.0,12.615287579838707,0.0,0.38144804161580814,0.0,0,0.49999999999999994,-0.8660254037844387
1,2020,6,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,22664.0,21324.0,3251.0,3307.0,56.0,53.0,0.0,0.0,2.623148148148148,2.4680555555555554,720.0,17.25777777777778,8.6,29.65,69.69934447916667,78.3,78.3,0.0,63.6,149.0,0.0,0.0,0.0,12.617921208472222,3.0,0.38144804161580814,0.0,0,1.2246467991473532e-16,-1.0
1,2020,7,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,17158.0,15428.0,3785.0,3877.0,28.0,30.0,0.0,0.0,1.9218189964157706,1.728046594982079,744.0,17.308602150537634,8.25,33.95,73.2601625282258,81.70000000000002,81.70000000000002,0.0,62.08467741935484,159.0,0.0,0.0,0.0,13.123812401612902,3.0,0.38144804161580814,0.0,0,-0.4999999999999997,-0.8660254037844388
1,2020,8,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,18570.0,17392.0,3483.0,3647.0,33.0,30.0,0.0,0.0,2.07997311827957,1.9480286738351253,744.0,20.538709677419355,9.5,34.05,70.45244833333334,59.29999999999999,59.29999999999999,0.0,56.32123655913977,133.0,0.0,0.0,0.0,11.931000306451612,3.0,0.38144804161580814,0.0,0,-0.8660254037844385,-0.5000000000000004
1,2020,9,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,24164.0,23220.0,3533.0,3550.0,66.0,70.0,0.0,0.0,2.796759259259259,2.6875,720.0,16.364722222222223,8.3,32.4,73.94104995694444,78.8,78.8,0.0,54.50972222222222,120.0,0.0,0.0,0.0,12.577671947638889,0.0,0.38144804161580814,0.0,0,-1.0,-1.8369701987210297e-16
1,2020,10,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,14139.0,13986.0,4479.0,4565.0,44.0,53.0,0.0,0.0,1.5836693548387097,1.5665322580645162,744.0,11.538306451612904,2.75,20.5,83.04397961021503,94.70000000000002,94.70000000000002,0.0,76.29838709677419,225.0,0.0,0.0,0.0,17.507529604301077,3.0,0.38144804161580814,0.0,0,-0.8660254037844386,0.5000000000000001
1,2020,11,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8524.0,8524.0,13110.0,12563.0,4577.0,4622.0,33.0,37.0,0.0,0.0,1.5380103237916471,1.4738385734396997,720.0,9.074999999999998,-0.05,18.55,86.07437665555555,41.9,41.9,0.0,64.70833333333333,81.0,0.0,1.0,0.0,14.651548746000001,3.0,0.38144804161580814,0.0,0,-0.5000000000000004,0.8660254037844384
1,2020,12,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8716.0,8716.0,9685.0,9344.0,5128.0,5125.0,28.0,31.0,0.0,0.0,1.1111748508490134,1.0720513997246444,744.0,5.584274193548387,-2.25,13.65,90.05659296370968,74.5,74.5,0.0,76.21505376344086,182.0,0.0,39.0,0.0,16.15738225389785,3.0,0.38144804161580814,0.0,0,-2.4492935982947064e-16,1.0
1,2021,1,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,8421.0,8307.0,5547.0,5575.0,29.0,36.0,0.0,0.0,0.9432123655913979,0.9304435483870968,744.0,3.110282258064516,-2.8,11.8,89.82067193548389,116.20000000000002,101.599999838,10.22000014,88.28763440860214,252.0,0.0,100.0,0.0,15.417290424327952,3.0,0.38144804161580814,0.0,0,0.49999999999999994,0.8660254037844387
1,2021,2,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8064.0,8064.0,10754.0,10120.0,4709.0,4794.0,41.0,47.0,0.0,0.0,1.3335813492063493,1.2549603174603174,672.0,4.749330357142858,-8.6,17.6,79.47776255505953,50.7,40.30000005,7.4899999400000015,66.23214285714286,116.0,0.0,175.0,0.0,15.883324382589286,3.0,0.38144804161580814,1.0,1,0.8660254037844386,0.5000000000000001
1,2021,3,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8916.0,8916.0,15771.0,15156.0,4548.0,4643.0,46.0,41.0,0.0,0.0,1.768842530282638,1.6998654104979811,744.0,6.469690860215053,-4.65,22.25,78.03226553897849,40.60000000000001,39.89999998,0.49000002,58.31317204301075,148.0,0.0,31.0,0.0,14.364580046075268,3.0,0.38144804161580814,0.0,0,1.0,6.123233995736766e-17
1,2021,4,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8445.0,8445.0,16364.0,15410.0,4025.0,4082.0,48.0,44.0,0.0,0.0,1.9377146240378924,1.8247483718176436,720.0,6.562430555555555,-1.95,18.1,71.24406230694444,36.0,28.499999936,5.31999998,51.16111111111111,101.0,0.0,20.0,0.0,12.16649954611111,0.0,0.38144804161580814,0.0,0,0.8660254037844387,-0.4999999999999998
1,2021,5,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8683.0,8683.0,16806.0,16063.0,4013.0,4119.0,52.0,67.0,0.0,0.0,1.9355061614649314,1.849936657837153,744.0,11.236290322580643,0.35,24.35,74.60351355645162,94.20000000000002,94.20000000000002,0.0,62.23521505376344,239.0,0.0,0.0,0.0,15.190690420806453,3.0,0.38144804161580814,0.0,0,0.49999999999999994,-0.8660254037844387
1,2021,6,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8400.0,8400.0,23674.0,23038.0,2895.0,3032.0,61.0,67.0,0.0,0.0,2.8183333333333334,2.7426190476190477,720.0,17.89756944444444,9.2,28.15,76.22168028888889,105.6,105.6,0.0,64.59444444444445,163.0,0.0,0.0,0.0,10.182246544,3.0,0.38144804161580814,0.0,0,1.2246467991473532e-16,-1.0
1,2021,7,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8727.0,8727.0,16221.0,15710.0,3723.0,3738.0,31.0,23.0,0.0,0.0,1.858714334822963,1.8001604216798441,744.0,17.591868279569894,11.4,25.15,80.30709194220431,114.20000000000002,114.20000000000002,0.0,61.25806451612903,182.0,0.0,0.0,0.0,12.210305935752688,3.0,0.38144804161580814,0.0,0,-0.4999999999999997,-0.8660254037844388
1,2021,8,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8676.0,8670.0,16406.0,16591.0,3864.0,3869.0,33.0,26.0,0.0,0.0,1.8909635776855693,1.91361014994233,744.0,16.714381720430108,10.8,25.65,81.3307140295699,73.1,73.1,0.0,64.32795698924731,197.0,0.0,0.0,0.0,12.751296212096774,3.0,0.38144804161580814,0.0,0,-0.8660254037844385,-0.5000000000000004
1,2021,9,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8580.0,8580.0,27993.0,26844.0,2975.0,3204.0,65.0,83.0,0.0,0.0,3.2625874125874126,3.1286713286713286,720.0,16.538680555555555,7.4,26.85,78.33532277222223,23.9,23.9,0.0,57.17083333333332,65.0,0.0,0.0,0.0,10.577185124722222,3.0,0.38144804161580814,0.0,0,-1.0,-1.8369701987210297e-16
1,2021,10,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,18486.0,17613.0,4009.0,4380.0,110.0,109.0,0.0,0.0,2.0705645161290325,1.9727822580645162,744.0,11.62130376344086,4.1,18.45,83.42839178225807,110.20000000000002,110.20000000000002,0.0,65.66666666666667,134.0,0.0,0.0,0.0,15.526610506021502,3.0,0.38144804161580814,0.0,0,-0.8660254037844386,0.5000000000000001
1,2021,11,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8524.0,8512.0,12606.0,12807.0,4429.0,4478.0,100.0,88.0,0.0,0.0,1.478883153449085,1.5045817669172932,720.0,6.407847222222221,-1.05,12.6,90.23559934027777,38.1,32.699999850000005,3.7800000199999997,76.65833333333333,108.0,0.0,10.0,0.0,11.94607574122222,3.0,0.38144804161580814,0.0,0,-0.5000000000000004,0.8660254037844384
1,2021,12,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,9306.0,9241.0,5157.0,5233.0,31.0,38.0,0.0,0.0,1.0423387096774193,1.0350582437275986,744.0,5.537298387096774,-4.7,14.1,91.55594142069893,81.79999999999998,76.799999994,3.50000009,86.59677419354838,170.0,0.0,55.0,0.0,14.640687252956988,3.0,0.38144804161580814,0.0,0,-2.4492935982947064e-16,1.0
1,2022,1,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,7938.0,7938.0,9486.0,9296.0,4456.0,4513.0,38.0,38.0,0.0,0.0,1.1950113378684808,1.1710758377425043,744.0,4.086693548387097,-3.35,13.35,88.94544339247311,47.2,47.00000004000001,0.14,74.34677419354838,117.0,0.0,81.0,0.0,13.631704046774194,3.0,0.38144804161580814,1.0,1,0.49999999999999994,0.8660254037844387
1,2022,2,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8064.0,8064.0,12024.0,11806.0,4266.0,4450.0,59.0,53.0,0.0,0.0,1.4910714285714286,1.4640376984126984,672.0,6.422842261904761,-2.6,13.35,79.38378895684524,74.6,74.100000024,0.35,64.34970238095238,147.0,0.0,27.0,0.0,20.65513755639881,3.0,0.38144804161580814,0.0,0,0.8660254037844386,0.5000000000000001
1,2022,3,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8916.0,8916.0,24853.0,24331.0,3720.0,3813.0,242.0,181.0,0.0,0.0,2.7874607447285777,2.7289143113503815,744.0,7.614045698924732,-3.55,18.7,71.1951264610215,10.099999999999998,9.600000080000001,0.35,39.59274193548387,46.0,0.0,44.0,0.0,11.41884097858871,0.0,0.38144804161580814,0.0,0,1.0,6.123233995736766e-17
1,2022,4,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,18619.0,17896.0,3736.0,3883.0,60.0,68.0,0.0,0.0,2.1549768518518517,2.071296296296296,720.0,9.870694444444442,-3.75,20.6,68.52860089027779,29.0,27.7,0.91,68.86944444444444,105.0,0.0,8.0,0.0,14.440991279444445,3.0,0.38144804161580814,0.0,0,0.8660254037844387,-0.4999999999999998
1,2022,5,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,27223.0,26395.0,3176.0,3326.0,67.0,75.0,0.0,0.0,3.049171146953405,2.956429211469534,744.0,14.792540322580644,2.05,26.35,68.82374311155914,67.20000000000002,67.20000000000002,0.0,63.60618279569893,87.0,1.0,0.0,0.0,11.64651153454301,3.0,0.38144804161580814,0.0,0,0.49999999999999994,-0.8660254037844387
1,2022,6,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,27665.0,26853.0,2948.0,3080.0,72.0,76.0,0.0,0.0,3.2019675925925926,3.107986111111112,720.0,17.33430555555556,6.5,31.9,70.47660668333333,90.7,90.7,0.0,59.875,111.0,0.0,0.0,0.0,11.592359465375,3.0,0.38144804161580814,0.0,0,1.2246467991473532e-16,-1.0
1,2022,7,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,23649.0,22208.0,3147.0,3193.0,47.0,45.0,0.0,0.0,2.6488575268817205,2.4874551971326166,744.0,19.04240591397849,9.4,36.65,66.9134995215054,12.099999999999998,12.099999999999998,0.0,57.41666666666665,49.0,0.0,0.0,0.0,10.655748613400538,3.0,0.38144804161580814,0.0,0,-0.4999999999999997,-0.8660254037844388
1,2022,8,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,24718.0,23661.0,3100.0,3162.0,43.0,39.0,0.0,0.0,2.768593189964158,2.650201612903226,744.0,20.94966397849462,9.35,33.15,62.46520058198926,19.699999999999996,19.699999999999996,0.0,55.28225806451613,41.0,0.0,0.0,0.0,10.687849599596774,3.0,0.38144804161580814,0.0,0,-0.8660254037844385,-0.5000000000000004
1,2022,9,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,23582.0,22741.0,3620.0,3690.0,65.0,83.0,0.0,0.0,2.729398148148148,2.632060185185185,720.0,14.975972222222223,4.75,27.65,77.50051876388889,104.4,104.4,0.0,69.39444444444445,187.0,0.0,0.0,0.0,11.416416065694442,3.0,0.38144804161580814,0.0,0,-1.0,-1.8369701987210297e-16
1,2022,10,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,22394.0,21311.0,3774.0,3870.0,136.0,117.0,0.0,0.0,2.5082885304659497,2.3869847670250897,744.0,14.010013440860217,2.35,22.45,82.61411883467743,42.10000000000001,42.10000000000001,0.0,73.08736559139787,92.0,0.0,0.0,0.0,13.609532984946238,3.0,0.38144804161580814,0.0,0,-0.8660254037844386,0.5000000000000001
1,2022,11,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,14880.0,14139.0,4302.0,4446.0,47.0,56.0,0.0,0.0,1.7222222222222223,1.6364583333333333,720.0,8.92826388888889,2.0,16.55,87.07417641666667,83.5,83.5,0.0,74.50833333333334,134.0,0.0,0.0,0.0,17.218555538055554,3.0,0.38144804161580814,0.0,0,-0.5000000000000004,0.8660254037844384
1,2022,12,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,9706.0,9310.0,5178.0,5326.0,39.0,44.0,0.0,0.0,1.0871415770609318,1.0427867383512546,744.0,3.71989247311828,-6.2,16.2,88.37001413709676,83.20000000000002,81.20000009999998,1.40000002,77.1236559139785,165.0,0.0,205.0,0.0,15.079188076478497,3.0,0.38144804161580814,0.0,0,-2.4492935982947064e-16,1.0
1,2023,1,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,10139.0,9778.0,5138.0,5218.0,29.0,41.0,0.0,0.0,1.1356406810035842,1.095206093189964,744.0,5.30409946236559,-3.6,15.1,85.89578242876344,79.60000000000001,75.00000015,3.21999987,80.34408602150538,173.0,0.0,104.0,0.0,18.63057990672043,3.0,0.38144804161580814,0.0,0,0.49999999999999994,0.8660254037844387
1,2023,2,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8064.0,8064.0,14103.0,13421.0,3800.0,3980.0,92.0,84.0,0.0,0.0,1.748883928571429,1.6643105158730158,672.0,5.357886904761905,-4.6,12.05,84.11710727083332,10.1,10.0,0.07,68.37202380952381,62.0,0.0,82.0,0.0,13.468354340029762,3.0,0.38144804161580814,0.0,0,0.8660254037844386,0.5000000000000001
1,2023,3,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8916.0,8916.0,14831.0,14451.0,4502.0,4632.0,39.0,51.0,0.0,0.0,1.6634140870345446,1.6207940780619112,744.0,7.204301075268817,-3.3,16.95,80.05002120295698,129.8,119.099999767,7.489999860000001,80.79569892473118,268.0,0.0,45.0,0.0,17.179225987634407,3.0,0.38144804161580814,0.0,0,1.0,6.123233995736766e-17
1,2023,4,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,15737.0,15101.0,4144.0,4225.0,55.0,57.0,0.0,0.0,1.821412037037037,1.747800925925926,720.0,8.505208333333334,-2.65,17.35,76.82638350972222,89.8,89.6999999,0.07,67.48055555555555,175.0,0.0,8.0,0.0,13.690174027916669,3.0,0.38144804161580814,0.0,0,0.8660254037844387,-0.4999999999999998
1,2023,5,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,25298.0,23268.0,3573.0,3673.0,90.0,62.0,0.0,0.0,2.8335573476702507,2.6061827956989245,744.0,13.17130376344086,3.25,23.6,76.47932217338712,59.89999999999999,59.89999999999999,0.0,61.10080645161289,107.0,0.0,0.0,0.0,12.879852078198926,3.0,0.38144804161580814,1.0,1,0.49999999999999994,-0.8660254037844387
1,2023,6,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,34882.0,33945.0,2599.0,2734.0,115.0,68.0,0.0,0.0,4.037268518518519,3.9288194444444446,720.0,19.90458333333333,9.85,30.25,62.223377268055565,37.6,37.6,0.0,40.255555555555546,38.0,0.0,0.0,0.0,11.708046387319444,0.0,0.38144804161580814,0.0,0,1.2246467991473532e-16,-1.0
1,2023,7,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,19647.0,18928.0,3536.0,3687.0,37.0,42.0,0.0,0.0,2.2006048387096775,2.120071684587814,744.0,18.349865591397847,11.55,30.85,71.86584672849462,124.5,124.5,0.0,63.99731182795699,199.0,0.0,0.0,0.0,15.578034684408603,3.0,0.38144804161580814,0.0,0,-0.4999999999999997,-0.8660254037844388
1,2023,8,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,22261.0,20868.0,3435.0,3612.0,56.0,46.0,0.0,0.0,2.493391577060932,2.3373655913978495,744.0,17.919758064516127,10.35,26.4,78.11227646505375,84.79999999999998,84.79999999999998,0.0,59.03225806451613,171.0,0.0,0.0,0.0,12.317937898655911,3.0,0.38144804161580814,0.0,0,-0.8660254037844385,-0.5000000000000004
1,2023,9,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,32603.0,30683.0,3015.0,3068.0,66.0,76.0,0.0,0.0,3.7734953703703704,3.551273148148148,720.0,18.52638888888889,8.5,31.15,77.43084569166666,75.5,75.5,0.0,57.329166666666666,93.0,0.0,0.0,0.0,11.566811268472222,3.0,0.38144804161580814,0.0,0,-1.0,-1.8369701987210297e-16
1,2023,10,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,23800.0,22457.0,3761.0,3957.0,66.0,84.0,0.0,0.0,2.6657706093189963,2.515344982078853,744.0,13.601478494623656,2.9,24.8,81.56888024596776,132.3,132.3,0.0,76.81989247311827,178.0,0.0,0.0,0.0,16.17787142200269,3.0,0.38144804161580814,0.0,0,-0.8660254037844386,0.5000000000000001
1,2023,11,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,13334.0,12484.0,4553.0,4781.0,53.0,49.0,0.0,0.0,1.5432870370370375,1.4449074074074073,720.0,7.778541666666667,-1.85,15.35,87.00523428055556,127.6,125.20000006,1.68,75.40416666666667,252.0,0.0,8.0,5.0,19.180564885527776,3.0,0.38144804161580814,0.0,0,-0.5000000000000004,0.8660254037844384
1,2023,12,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,12427.0,11795.0,4779.0,4973.0,55.0,60.0,0.0,0.0,1.391913082437276,1.3211245519713262,744.0,6.73366935483871,-5.6,12.55,86.33035604301075,82.6,79.19999999400001,2.3800000100000003,83.66935483870968,182.0,0.0,49.0,0.0,20.058237791801076,3.0,0.38144804161580814,0.0,0,-2.4492935982947064e-16,1.0
1,2024,1,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,11658.0,11537.0,4975.0,5031.0,44.0,50.0,0.0,0.0,1.305779569892473,1.2922267025089607,744.0,3.4378360215053765,-6.7,13.05,81.59849054301075,64.29999999999998,58.60000001,4.059999980000001,70.83736559139787,140.0,0.0,216.0,0.0,17.8722551952957,3.0,0.38144804161580814,0.0,0,0.49999999999999994,0.8660254037844387
1,2024,2,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8352.0,8352.0,14174.0,13772.0,4060.0,4192.0,104.0,124.0,0.0,0.0,1.6970785440613028,1.6489463601532568,696.0,8.18757183908046,0.7,16.6,86.35834589942529,115.5,111.90000019,2.5199999,88.64224137931035,211.0,0.0,0.0,0.0,18.892893624425287,3.0,0.38144804161580814,0.0,0,0.8660254037844386,0.5000000000000001
1,2024,3,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8916.0,8916.0,19855.0,18872.0,3940.0,4169.0,57.0,62.0,0.0,0.0,2.2268954688200986,2.116644235082997,744.0,8.66391129032258,1.25,17.2,80.94580004435484,87.29999999999998,87.29999999999998,0.0,77.85752688172043,200.0,0.0,0.0,0.0,14.280888557258065,3.0,0.38144804161580814,0.0,0,1.0,6.123233995736766e-17
1,2024,4,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,17892.0,17692.0,3734.0,3828.0,53.0,119.0,0.0,0.0,2.0708333333333333,2.0476851851851854,720.0,10.619236111111112,-0.5,22.8,75.8155804027778,93.6,91.79999974,1.2600000400000002,77.98194444444445,230.0,0.0,2.0,0.0,16.934264182777778,3.0,0.38144804161580814,0.0,0,0.8660254037844387,-0.4999999999999998
1,2024,5,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,22541.0,22541.0,3479.0,3551.0,51.0,80.0,0.0,0.0,2.5247535842293907,2.5247535842293907,744.0,14.560618279569894,5.8,24.8,81.59654535887097,105.1,105.1,0.0,72.82930107526882,213.0,0.0,0.0,0.0,11.390266289919358,3.0,0.38144804161580814,0.0,0,0.49999999999999994,-0.8660254037844387
1,2024,6,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,28710.0,26814.0,2961.0,3096.0,149.0,89.0,0.0,0.0,3.3229166666666665,3.1034722222222224,720.0,15.508749999999997,7.15,28.2,76.37796764722222,89.8,89.8,0.0,63.11805555555556,137.0,0.0,0.0,0.0,12.234307372180556,3.0,0.38144804161580814,0.0,0,1.2246467991473532e-16,-1.0
1,2024,7,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,24237.0,23138.0,3255.0,3219.0,49.0,51.0,0.0,0.0,2.714717741935484,2.591621863799283,744.0,18.29482526881721,10.65,29.65,74.96630547446237,61.39999999999999,61.39999999999999,0.0,67.06720430107526,141.0,0.0,0.0,0.0,11.887478049422043,3.0,0.38144804161580814,1.0,1,-0.4999999999999997,-0.8660254037844388
1,2024,8,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,28821.0,27653.0,2844.0,2911.0,50.0,51.0,0.0,0.0,3.2281586021505375,3.097334229390681,744.0,19.641397849462365,10.8,33.15,73.57646822580645,67.70000000000002,67.70000000000002,0.0,60.16532258064516,107.0,1.0,0.0,0.0,11.90382763252688,3.0,0.38144804161580814,0.0,0,-0.8660254037844385,-0.5000000000000004
1,2024,9,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8640.0,8640.0,28888.0,28149.0,3098.0,3138.0,73.0,84.0,0.0,0.0,3.3435185185185183,3.2579861111111112,720.0,15.617638888888889,4.3,30.4,81.00935814444445,86.2,86.2,0.0,60.38055555555555,145.0,0.0,0.0,0.0,13.856415019027782,3.0,0.38144804161580814,0.0,0,-1.0,-1.8369701987210297e-16
1,2024,10,Aalst 2,Aalst,3,50.93455666666667,4.015630000000001,8928.0,8928.0,26711.0,26361.0,3272.0,3364.0,65.0,77.0,0.0,0.0,2.991823476702509,2.9526209677419355,744.0,12.51122311827957,3.55,22.1,85.25630790860215,71.0,71.0,0.0,67.56720430107526,108.0,0.0,0.0,0.0,12.155310377056452,3.0,0.38144804161580814,1.0,1,-0.8660254037844386,0.5000000000000001
