crash_row_id,site_id,site_name,site_gemeente,site_lat,site_long,distance_km,crash_lat,crash_long,DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_MUNTY_COLLISION_NL,TX_WEATHER_NL,TX_ROAD_CONDITION_NL,TX_LIGHT_CONDITION_NL,TX_CLASS_ACCIDENTS_NL,CD_ROAD_USR_TYPE1,TX_ROAD_USR_TYPE1_NL,CD_ROAD_USR_TYPE2,TX_ROAD_USR_TYPE2_NL,TX_CROSSWAY_NL,CD_ROAD_TYPE_NL,TX_BUILD_UP_AREA_NL,TX_COLLISION_TYPE_NL,TX_OBSTACLES_NL
5041,69,Leuven teller 1,Leuven,50.87549,4.71526,1.4842913037402077,50.86788445563233,4.697876625997474,2017,11,11,24062,Leuven,Normaal,Onbekend,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5041,77,Leuven teller 2,Leuven,50.88672,4.70796,2.210678095315794,50.86788445563233,4.697876625997474,2017,11,11,24062,Leuven,Normaal,Onbekend,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5041,107,leuven totem,Leuven,50.8870744,4.7087919,2.2670931806047165,50.86788445563233,4.697876625997474,2017,11,11,24062,Leuven,Normaal,Onbekend,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5041,108,Heverlee teller 1,Leuven,50.8471728,4.6954674,2.309231361544928,50.86788445563233,4.697876625997474,2017,11,11,24062,Leuven,Normaal,Onbekend,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5041,76,Heverlee teller 2,Leuven,50.84606,4.69597,2.4304562011687763,50.86788445563233,4.697876625997474,2017,11,11,24062,Leuven,Normaal,Onbekend,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5042,107,leuven totem,Leuven,50.8870744,4.7087919,0.6796368814260151,50.88202665141024,4.714254837172513,2017,11,6,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
5042,77,Leuven teller 2,Leuven,50.88672,4.70796,0.6836364322025014,50.88202665141024,4.714254837172513,2017,11,6,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
5042,69,Leuven teller 1,Leuven,50.87549,4.71526,0.7302556793572356,50.88202665141024,4.714254837172513,2017,11,6,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
5042,151,Leuven,District Leuven,50.8690262,4.6854839,2.4829200894017758,50.88202665141024,4.714254837172513,2017,11,6,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
5043,151,Leuven,District Leuven,50.8690262,4.6854839,1.2114229079722825,50.879071672251804,4.692166174241163,2017,11,10,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Weggebruiker tegen hindernis op de rijbaan,"Op de rijbaan: Put, straatgoot, tramspoor"
5043,77,Leuven teller 2,Leuven,50.88672,4.70796,1.3967562348979785,50.879071672251804,4.692166174241163,2017,11,10,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Weggebruiker tegen hindernis op de rijbaan,"Op de rijbaan: Put, straatgoot, tramspoor"
5043,107,leuven totem,Leuven,50.8870744,4.7087919,1.4670488476655992,50.879071672251804,4.692166174241163,2017,11,10,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Weggebruiker tegen hindernis op de rijbaan,"Op de rijbaan: Put, straatgoot, tramspoor"
5043,69,Leuven teller 1,Leuven,50.87549,4.71526,1.6685404935334882,50.879071672251804,4.692166174241163,2017,11,10,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Weggebruiker tegen hindernis op de rijbaan,"Op de rijbaan: Put, straatgoot, tramspoor"
5044,77,Leuven teller 2,Leuven,50.88672,4.70796,0.5579540785423536,50.8820915862769,4.704888022016499,2017,11,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5044,107,leuven totem,Leuven,50.8870744,4.7087919,0.6180506885016925,50.8820915862769,4.704888022016499,2017,11,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5044,69,Leuven teller 1,Leuven,50.87549,4.71526,1.0336300092514972,50.8820915862769,4.704888022016499,2017,11,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5044,151,Leuven,District Leuven,50.8690262,4.6854839,1.9910509750104577,50.8820915862769,4.704888022016499,2017,11,14,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5045,151,Leuven,District Leuven,50.8690262,4.6854839,1.0627221069231716,50.877829493474124,4.6913801226670016,2017,11,12,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
5045,77,Leuven teller 2,Leuven,50.88672,4.70796,1.5265055733553226,50.877829493474124,4.6913801226670016,2017,11,12,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
5045,107,leuven totem,Leuven,50.8870744,4.7087919,1.5965115425181622,50.877829493474124,4.6913801226670016,2017,11,12,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
5045,69,Leuven teller 1,Leuven,50.87549,4.71526,1.695560825001668,50.877829493474124,4.6913801226670016,2017,11,12,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
5046,77,Leuven teller 2,Leuven,50.88672,4.70796,1.268286297646187,50.880772489336366,4.692533380999701,2017,11,12,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5046,107,leuven totem,Leuven,50.8870744,4.7087919,1.3386327618530385,50.880772489336366,4.692533380999701,2017,11,12,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5046,151,Leuven,District Leuven,50.8690262,4.6854839,1.3966498099233255,50.880772489336366,4.692533380999701,2017,11,12,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5046,69,Leuven teller 1,Leuven,50.87549,4.71526,1.6992689930126867,50.880772489336366,4.692533380999701,2017,11,12,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5047,151,Leuven,District Leuven,50.8690262,4.6854839,0.9377632791908042,50.86899483639489,4.698847091602269,2017,11,6,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,5,Lichte vrachtauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5047,69,Leuven teller 1,Leuven,50.87549,4.71526,1.35941313634434,50.86899483639489,4.698847091602269,2017,11,6,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,5,Lichte vrachtauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5047,77,Leuven teller 2,Leuven,50.88672,4.70796,2.0720606770460295,50.86899483639489,4.698847091602269,2017,11,6,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,5,Lichte vrachtauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5047,107,leuven totem,Leuven,50.8870744,4.7087919,2.1279963547856093,50.86899483639489,4.698847091602269,2017,11,6,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,5,Lichte vrachtauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5047,108,Heverlee teller 1,Leuven,50.8471728,4.6954674,2.438068140518956,50.86899483639489,4.698847091602269,2017,11,6,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,5,Lichte vrachtauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5048,108,Heverlee teller 1,Leuven,50.8471728,4.6954674,0.9800871256846625,50.855985307410684,4.695735710033546,2017,11,10,24062,Leuven,Onbekend,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5048,76,Heverlee teller 2,Leuven,50.84606,4.69597,1.1037663811850607,50.855985307410684,4.695735710033546,2017,11,10,24062,Leuven,Onbekend,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5048,151,Leuven,District Leuven,50.8690262,4.6854839,1.6187773618415462,50.855985307410684,4.695735710033546,2017,11,10,24062,Leuven,Onbekend,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5049,151,Leuven,District Leuven,50.8690262,4.6854839,0.8776523349703185,50.87009454491508,4.697875642313881,2017,11,22,24062,Leuven,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
5049,69,Leuven teller 1,Leuven,50.87549,4.71526,1.359393314323293,50.87009454491508,4.697875642313881,2017,11,22,24062,Leuven,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
5049,77,Leuven teller 2,Leuven,50.88672,4.70796,1.9794332619359531,50.87009454491508,4.697875642313881,2017,11,22,24062,Leuven,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
5049,107,leuven totem,Leuven,50.8870744,4.7087919,2.037499700971459,50.87009454491508,4.697875642313881,2017,11,22,24062,Leuven,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Frontale botsing,Geen hindernis
5050,69,Leuven teller 1,Leuven,50.87549,4.71526,2.4629531715546116,50.87936407516579,4.749822733567755,2017,11,8,24062,Leuven,Onbekend,Onbekend,Dageraad - schemering,met lichtgewonden,3,Fiets,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5051,151,Leuven,District Leuven,50.8690262,4.6854839,0.877961262873715,50.86113083590709,4.685369311106097,2017,11,8,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5051,108,Heverlee teller 1,Leuven,50.8471728,4.6954674,1.70627510671855,50.86113083590709,4.685369311106097,2017,11,8,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5051,76,Heverlee teller 2,Leuven,50.84606,4.69597,1.8335919319564051,50.86113083590709,4.685369311106097,2017,11,8,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5052,151,Leuven,District Leuven,50.8690262,4.6854839,1.1049135239361185,50.87748758849889,4.693740036656776,2017,11,7,24062,Leuven,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
5052,77,Leuven teller 2,Leuven,50.88672,4.70796,1.4314705769954037,50.87748758849889,4.693740036656776,2017,11,7,24062,Leuven,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
5052,107,leuven totem,Leuven,50.8870744,4.7087919,1.5004710638058538,50.87748758849889,4.693740036656776,2017,11,7,24062,Leuven,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
5052,69,Leuven teller 1,Leuven,50.87549,4.71526,1.52616340129758,50.87748758849889,4.693740036656776,2017,11,7,24062,Leuven,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
5053,151,Leuven,District Leuven,50.8690262,4.6854839,1.260753224953441,50.85802045557903,4.689802250621144,2017,11,12,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5053,108,Heverlee teller 1,Leuven,50.8471728,4.6954674,1.2700731370262222,50.85802045557903,4.689802250621144,2017,11,12,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5053,76,Heverlee teller 2,Leuven,50.84606,4.69597,1.3986474644240778,50.85802045557903,4.689802250621144,2017,11,12,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5054,107,leuven totem,Leuven,50.8870744,4.7087919,2.331848281684958,50.900245288729856,4.734663456936812,2017,11,9,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gemeenteweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5054,77,Leuven teller 2,Leuven,50.88672,4.70796,2.402015445851359,50.900245288729856,4.734663456936812,2017,11,9,24062,Leuven,Regenval,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gemeenteweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5055,69,Leuven teller 1,Leuven,50.87549,4.71526,1.776516175288335,50.88482931408095,4.735804740488906,2017,11,18,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5055,107,leuven totem,Leuven,50.8870744,4.7087919,1.9113000819600787,50.88482931408095,4.735804740488906,2017,11,18,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5055,77,Leuven teller 2,Leuven,50.88672,4.70796,1.9645723703746412,50.88482931408095,4.735804740488906,2017,11,18,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5059,23,Tienen 3,Tienen,50.81324,4.93447,0.42993702748500146,50.81180734935018,4.928786297424366,2017,11,12,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
5059,24,Tienen 1,Tienen,50.8133795491886,4.935044252605416,0.4731612015298723,50.81180734935018,4.928786297424366,2017,11,12,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
5059,22,Tienen 2,Tienen,50.81330800184882,4.935984252796022,0.5325428571474925,50.81180734935018,4.928786297424366,2017,11,12,24107,Tienen,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
5060,72,Herent teller 1,Herent,50.89135,4.64689,1.3061877022956119,50.90307810544206,4.645838873014151,2017,11,17,24038,Herent,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5060,73,Herent teller 2,Herent,50.89128,4.64685,1.3138046164501327,50.90307810544206,4.645838873014151,2017,11,17,24038,Herent,Regenval,"Nat, plassen",Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5066,86,Asse teller 2,Asse,50.89132,4.1709,1.388159438980081,50.88823091102286,4.151725110995546,2017,11,14,23086,Ternat,Normaal,Droog,Dag,met lichtgewonden,8,Voetganger,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Met een voetganger,Geen hindernis
5066,85,Asse teller 1,Asse,50.89621,4.17294,1.7324387685159621,50.88823091102286,4.151725110995546,2017,11,14,23086,Ternat,Normaal,Droog,Dag,met lichtgewonden,8,Voetganger,3,Fiets,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Met een voetganger,Geen hindernis
5067,27,Grimbergen,Meise,50.92127,4.34013,1.7681103495684438,50.92081049633822,4.3653434995741645,2017,11,7,23025,Grimbergen,Normaal,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5068,47,Vilvoorde,Vilvoorde,50.91372,4.41497,1.7193626703934177,50.92551300594686,4.399105960156473,2017,11,12,23025,Grimbergen,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gewestweg,buiten bebouwde kom,Tussen 2 bestuurders: Flank tegen flank,Geen hindernis
5069,47,Vilvoorde,Vilvoorde,50.91372,4.41497,1.8009749270373299,50.92828076659079,4.4262219508979905,2017,11,13,23088,Vilvoorde,Normaal,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5069,1,Machelen,Machelen,50.91618331151478,4.456121776137429,2.490366616866997,50.92828076659079,4.4262219508979905,2017,11,13,23088,Vilvoorde,Normaal,"Nat, plassen",Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5071,1,Machelen,Machelen,50.91618331151478,4.456121776137429,1.95714764852073,50.92797814977557,4.435397008709339,2017,11,8,23088,Vilvoorde,Normaal,Onbekend,Dageraad - schemering,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5071,47,Vilvoorde,Vilvoorde,50.91372,4.41497,2.1363126010114684,50.92797814977557,4.435397008709339,2017,11,8,23088,Vilvoorde,Normaal,Onbekend,Dageraad - schemering,met lichtgewonden,3,Fiets,9,personenauto,Op Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5075,118,Gent teller 1,Gent,51.028049,3.7681359,1.000837955990104,51.03489989633311,3.7588534025294207,2017,11,9,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5075,119,Gent teller 2,Gent,51.0281795,3.7683918,1.001663550303095,51.03489989633311,3.7588534025294207,2017,11,9,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5077,136,Gent R4,Gent,51.0876313,3.7587918,1.8722419639915995,51.07462988265139,3.7417614834067336,2017,11,8,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,buiten bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5078,118,Gent teller 1,Gent,51.028049,3.7681359,2.0638858506944273,51.032310497159116,3.7394114191707883,2017,11,18,44021,Gent,Normaal,"Nat, plassen",Onbekend,met lichtgewonden,3,Fiets,10,"één bestuurder, geen hindernis",Op Kruispunt,Gemeenteweg,binnen bebouwde kom,"Eén bestuurder, geen hindernis (incl. val)",Geen hindernis
5078,119,Gent teller 2,Gent,51.0281795,3.7683918,2.0780488874662835,51.032310497159116,3.7394114191707883,2017,11,18,44021,Gent,Normaal,"Nat, plassen",Onbekend,met lichtgewonden,3,Fiets,10,"één bestuurder, geen hindernis",Op Kruispunt,Gemeenteweg,binnen bebouwde kom,"Eén bestuurder, geen hindernis (incl. val)",Geen hindernis
5079,13,Gent,Gent,51.03018,3.70146,1.0801594497438345,51.02174515438658,3.7091208474700434,2017,11,17,44021,Gent,Normaal,Droog,Dageraad - schemering,met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5083,13,Gent,Gent,51.03018,3.70146,0.971955740689297,51.03892092118683,3.7013980588572717,2017,11,10,44021,Gent,Normaal,"Nat, plassen",Dag,met lichtgewonden,3,Fiets,11,een weggebruiker tegen een hindernis,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Weggebruiker tegen hindernis buiten rijbaan,Andere hindernis
5084,13,Gent,Gent,51.03018,3.70146,0.5897391620982524,51.0335614087158,3.7079570656061636,2017,11,18,44021,Gent,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets,Buiten Kruispunt,Gewestweg,binnen bebouwde kom,Tussen 2 bestuurders: Langs achteren,Geen hindernis
5085,13,Gent,Gent,51.03018,3.70146,1.9083465030572726,51.03862802786931,3.7252157802477077,2017,11,18,44021,Gent,Normaal,Proper,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,9,personenauto,3,Fiets,Op Kruispunt,Gewestweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5087,118,Gent teller 1,Gent,51.028049,3.7681359,0.6747934126511883,51.03011368586317,3.7590624396087677,2017,11,15,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
5087,119,Gent teller 2,Gent,51.0281795,3.7683918,0.6869673720464822,51.03011368586317,3.7590624396087677,2017,11,15,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,3,Fiets,9,personenauto,Buiten Kruispunt,Gemeenteweg,binnen bebouwde kom,Tss. 2 best.: langs opzij (voor-/achterkant-flank),Geen hindernis
