site_id,year,month,interval_count_in,interval_count_out,max_interval_count_in,max_interval_count_out,mean_interval_count_in,mean_interval_count_out,min_interval_count_in,min_interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,crash_count_500m,crash_happened_500m,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,crash_count_500m_lag1,crash_count_500m_lag2,crash_count_500m_roll3_mean,crash_count_500m_roll6_mean,crash_count_500m_roll3_std,crash_happened_500m_lag1,crash_happened_500m_lag2,crash_count_500m_roll3_sum,crash_count_500m_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,crashes_per_1000_cyclists_lag1,site_avg_crash_count_history,site_avg_total_count_in_history,site_avg_total_count_out_history,target_crash_count_next_month_500m,target_crash_happened_next_month_500m,predicted_probability,predicted_label,radius_key,radius_label,site_nr,long,lat,naam,gemeente,datum_van
34,2024,11,2880,2880,32.0,5.0,0.328125,0.0229166666666666,0.0,0.0,945.0,66.0,2327,2837,720,6.992777777777778,-1.95,17.0,86.41030173055555,56.4,52.300000104,2.87000001,75.4625,12.984014256597222,3.0,4.211248252154995,0.0,0,-0.5000000000000004,0.8660254037844384,2303.0,3128.0,2730.333333333333,2802.6666666666665,413.2993265580424,241.0,363.0,299.0,268.1666666666667,61.22091146005599,0.7996527777777778,1.0510752688172045,0.9260491338112308,0.9576183542413382,0.1257168460444583,0.0836805555555555,0.1169874644381223,0.0997074403563155,0.0907438038101768,0.0166887780670478,1861.0,1718.0,1804.3333333333333,1870.6666666666667,75.9758733634122,2724.0,2779.0,2771.333333333333,2776.333333333333,44.003787715757376,15.562013888888888,19.69831989247312,17.878086170848267,15.77872946535245,2.112261524351971,105.5,76.8,85.90000000000002,101.5,16.988525539316292,13.0313883625,11.138713364516128,11.90839989282258,12.29479469710648,0.9945709418290588,58.78611111111111,57.69892473118279,60.60029868578257,66.03334826762246,4.119816010264504,0.0,1.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,1.0,1.0,1.0,-1358.0,-175.0,-8.56923611111111,-49.1,14.318181818181818,9.556016597510371,1011.0,2544.0,0.0,0.0689655172413793,1965.4827586206895,174.51724137931035,1.0,1.0,0.2948565793650803,1,500m,500 m,300023486,5.3033,50.75486,Heers teller 1,Heers,2022-04-15
35,2024,11,2880,2880,30.0,80.0,0.8246527777777778,2.399296875,0.0,0.0,2375.0,6801.0,1935,1241,720,7.011666666666666,-1.9,17.1,86.27982472361111,71.7,63.200000109,5.9499999,77.7611111111111,11.930443548180556,3.0,2.5012849969591664,0.0,0,-0.5000000000000004,0.8660254037844384,5383.0,6211.0,6057.666666666667,5868.666666666667,612.5661869001,11997.0,13236.0,12391.0,11204.5,732.3462295936237,1.8690972222222224,2.087029569892473,2.055604091995221,2.0044765531660693,0.1729488526121418,4.1693750000000005,4.44758064516129,4.046212425817158,3.7237556287718103,0.4750778991580552,1498.0,1368.0,1385.0,1444.6666666666667,105.5319856725911,1003.0,887.0,940.3333333333334,999.5,58.56051001599372,15.713333333333336,19.953897849462365,18.061590501792114,15.946151433691758,2.1567370106647155,107.2,75.5,84.83333333333333,103.15,19.458245895592302,12.355213956666669,10.613733534946237,11.318555739565411,11.67541537940024,0.9169377673505652,59.00138888888889,58.420698924731184,61.04660991636799,66.51297043010753,4.055725084818485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3008.0,-5196.0,-8.701666666666672,-35.5,0.3492133509777974,0.4486955072101358,9176.0,17380.0,0.0,0.0689655172413793,3870.862068965517,8542.758620689656,0.0,0.0,0.058060077086454706,0,500m,500 m,300023487,5.6314,50.88112,Lanaken teller 1,Lanaken,2022-04-15
36,2024,11,2880,2880,57.0,10.0,1.5888888888888888,0.2357638888888888,0.0,0.0,4576.0,679.0,1381,2384,720,7.011666666666666,-1.9,17.1,86.27982472361111,71.7,63.200000109,5.9499999,77.7611111111111,11.930443548180556,3.0,2.480254732865345,0.0,0,-0.5000000000000004,0.8660254037844384,7780.0,8402.0,7522.666666666667,6610.666666666667,1032.3416747052838,945.0,893.0,850.0,820.1666666666666,122.30699080592218,2.701388888888889,2.823252688172043,2.5568249701314216,2.2532314068100354,0.3611070347312696,0.328125,0.3000672043010752,0.289146505376344,0.2824144545250895,0.0454340963644618,1091.0,1003.0,1189.3333333333333,1319.6666666666667,250.42430659449428,2217.0,2361.0,2349.333333333333,2348.6666666666665,126.90284998113066,15.713333333333336,19.953897849462365,18.061590501792114,15.946151433691758,2.1567370106647155,107.2,75.5,84.83333333333333,103.15,19.458245895592302,12.355213956666669,10.613733534946237,11.318555739565411,11.67541537940024,0.9169377673505652,59.00138888888889,58.420698924731184,61.04660991636799,66.51297043010753,4.055725084818485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3204.0,-266.0,-8.701666666666672,-35.5,6.739322533136966,8.232804232804233,5255.0,8725.0,0.0,0.1034482758620689,5946.96551724138,774.8275862068965,0.0,0.0,0.04925347309919383,0,500m,500 m,300023488,5.63012,50.88131,Lanaken teller 2,Lanaken,2022-04-15
37,2024,11,2880,2880,4.0,23.0,0.078125,2.145833333333333,0.0,0.0,225.0,6180.0,2688,897,720,7.064722222222223,-1.25,17.6,86.3605554125,66.0,57.899999935,5.66999989,77.96388888888889,12.55730140284722,3.0,4.129717043669386,0.0,0,-0.5000000000000004,0.8660254037844384,266.0,367.0,340.3333333333333,317.6666666666667,65.22525073415457,9685.0,11743.0,10613.666666666666,9713.0,1043.5714318307723,0.0923611111111111,0.1233198924731182,0.1153524492234169,0.1083109318996415,0.0202212659961508,3.3628472222222223,3.945900537634409,3.6025798984468342,3.3141931750298688,0.3050174449214274,2661.0,2699.0,2679.0,2679.833333333333,19.0787840283417,690.0,540.0,609.0,678.3333333333334,75.71657678474661,15.85340277777778,19.868682795698923,18.06898820191159,15.973428166069295,2.039691715101561,110.1,72.3,90.7,105.90000000000002,18.919830866051655,13.092115242916666,11.506184043521504,12.213884892925623,12.509234629284649,0.8066006913160915,58.57222222222222,59.08870967741935,60.83859020310633,66.07933094384707,3.487746962258599,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-41.0,-3505.0,-8.788680555555558,-44.1,0.0364077669902912,0.027465152297367,6405.0,9951.0,0.0,0.1724137931034483,215.27586206896552,7777.0,0.0,0.0,0.06722280686540759,0,500m,500 m,300023527,5.29211,51.23299,Lommel teller 1,Lommel,2022-04-20
38,2024,11,2880,2880,24.0,5.0,2.1329861111111112,0.0371527777777777,0.0,0.0,6143.0,107.0,990,2784,720,7.064722222222223,-1.25,17.6,86.3605554125,66.0,57.899999935,5.66999989,77.96388888888889,12.55730140284722,3.0,4.129246643817668,0.0,0,-0.5000000000000004,0.8660254037844384,9590.0,11954.0,10664.0,9797.833333333334,1196.7104913052303,157.0,265.0,200.33333333333331,181.16666666666663,57.07305260219865,3.329861111111111,4.016801075268817,3.619138291517324,3.3430480884109914,0.3560648927493924,0.0545138888888888,0.0890456989247311,0.0679024790919951,0.0618018219832735,0.0185259867917318,795.0,726.0,768.0,805.8333333333334,36.86461718233337,2748.0,2775.0,2783.6666666666665,2780.833333333333,40.69807530256489,15.85340277777778,19.868682795698923,18.06898820191159,15.973428166069295,2.039691715101561,110.1,72.3,90.7,105.90000000000002,18.919830866051655,13.092115242916666,11.506184043521504,12.213884892925623,12.509234629284649,0.8066006913160915,58.57222222222222,59.08870967741935,60.83859020310633,66.07933094384707,3.487746962258599,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,-3447.0,-50.0,-8.788680555555558,-44.1,57.41121495327103,61.0828025477707,6250.0,9747.0,0.0,0.2068965517241379,7826.758620689655,119.6206896551724,0.0,0.0,0.06838522570542782,0,500m,500 m,300023528,5.29189,51.23277,Lommel teller 2,Lommel,2022-04-20
39,2024,11,2880,2880,21.0,6.0,1.0684027777777778,0.1430555555555555,0.0,0.0,3077.0,412.0,1670,2546,720,6.762708333333332,-1.75,17.3,87.32391146944444,65.8,61.499999994,3.01000002,76.975,12.581881539444446,3.0,1.410061122655769,0.0,0,-0.5000000000000004,0.8660254037844384,6584.0,7977.0,7158.333333333333,6451.833333333333,727.9329181547711,798.0,963.0,839.6666666666666,757.3333333333334,108.66615541802122,2.286111111111111,2.680443548387097,2.4299357825567505,2.200711245519713,0.2177394767666779,0.2770833333333333,0.3235887096774194,0.2851254480286738,0.2584192054958183,0.0351393247473076,1254.0,1128.0,1202.3333333333333,1285.5,65.98737252939607,2312.0,2359.0,2366.333333333333,2391.1666666666665,58.34666514320499,15.684791666666666,19.79912634408602,17.95274865591398,15.84719123357228,2.0893143109104457,116.2,73.8,96.40000000000002,111.65,21.338228605017765,13.198555805694443,11.568896350537631,12.270169074344382,12.522460233359842,0.8382321064372784,58.23611111111112,58.78360215053763,60.64859617682199,66.16240292712067,3.7145063126080102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3507.0,-386.0,-8.922083333333333,-50.400000000000006,7.468446601941747,8.25062656641604,3489.0,7382.0,0.0,0.1034482758620689,4734.862068965517,960.4137931034484,0.0,0.0,0.043024089470469214,0,500m,500 m,300023529,5.47817,51.13425,Peer teller 1,Peer,2022-04-20
40,2024,11,2880,2880,25.0,19.0,1.2017361111111111,0.3315972222222222,0.0,0.0,3461.0,955.0,1660,2290,720,6.762708333333332,-1.75,17.3,87.32391146944444,65.8,61.499999994,3.01000002,76.975,12.581881539444446,3.0,1.3607560982284292,0.0,0,-0.5000000000000004,0.8660254037844384,7334.0,8682.0,7964.0,7134.166666666667,678.2949211073327,1932.0,2027.0,2017.3333333333333,1825.1666666666667,80.93412959520545,2.546527777777778,2.9173387096774195,2.7034572879330945,2.433480809438471,0.1918536603229166,0.6708333333333333,0.6811155913978495,0.6850806451612903,0.6226758512544802,0.0165891200204325,1205.0,1066.0,1134.0,1229.1666666666667,69.54854419756009,1948.0,1971.0,1984.6666666666667,2021.8333333333333,45.081407845510654,15.684791666666666,19.79912634408602,17.95274865591398,15.84719123357228,2.0893143109104457,116.2,73.8,96.40000000000002,111.65,21.338228605017765,13.198555805694443,11.568896350537631,12.270169074344382,12.522460233359842,0.8382321064372784,58.23611111111112,58.78360215053763,60.64859617682199,66.16240292712067,3.7145063126080102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3873.0,-977.0,-8.922083333333333,-50.400000000000006,3.624083769633508,3.796066252587992,4416.0,9266.0,0.0,0.0689655172413793,4767.206896551724,1377.8620689655172,0.0,0.0,0.05299871332213684,0,500m,500 m,300023530,5.47892,51.13438,Peer teller 2,Peer,2022-04-20
41,2024,11,2880,2880,4.0,12.0,0.0927083333333333,1.2958333333333334,0.0,0.0,267.0,3732.0,2637,1247,720,6.9546527777777785,-1.75,17.35,86.24872678055556,69.5,64.799999964,3.29000002,77.65694444444445,11.842645276847222,3.0,5.628012026971127,2.0,1,-0.5000000000000004,0.8660254037844384,439.0,475.0,474.6666666666667,440.0,35.50117368951808,5381.0,5875.0,5470.0,5032.833333333333,368.64752813493806,0.1524305555555555,0.1596102150537634,0.1611372461170847,0.1501381421744324,0.0095620955521659,1.8684027777777776,1.9741263440860213,1.858127986857825,1.7181395609318997,0.1214621302121205,2502.0,2592.0,2553.0,2561.833333333333,46.184412955021074,1022.0,956.0,995.3333333333334,1048.3333333333333,34.7754702819856,15.845972222222224,19.99952956989248,18.140973715651132,16.0463201911589,2.1108939473765163,102.9,78.8,93.36666666666667,107.73333333333332,12.814184848570507,12.54297671375,10.828706732930108,11.534627338799282,11.904768530052792,0.8962576426794141,57.42916666666667,58.04838709677419,60.27163978494624,66.0704898446834,4.3979588384701644,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-172.0,-1649.0,-8.891319444444445,-33.400000000000006,0.0715434083601286,0.0815833488199219,3999.0,5820.0,0.0,1.0689655172413792,354.51724137931035,4114.137931034483,0.0,0.0,0.19132031831671964,0,500m,500 m,300023581,5.69799,50.97025,Maasmechelen teller 1,Maasmechelen,2022-04-22
42,2024,11,2880,2880,7.0,18.0,0.1795138888888889,1.278125,0.0,0.0,517.0,3681.0,2518,1339,720,6.9546527777777785,-1.75,17.35,86.24872678055556,69.5,64.799999964,3.29000002,77.65694444444445,11.842645276847222,3.0,5.621610420736799,2.0,1,-0.5000000000000004,0.8660254037844384,701.0,521.0,577.3333333333334,587.8333333333334,107.23960711105444,5109.0,5219.0,5034.333333333333,4670.333333333333,231.22571944602765,0.2434027777777777,0.1750672043010752,0.1966136499402627,0.2010304659498207,0.0405626971985563,1.7739583333333333,1.7536962365591398,1.7107190860215054,1.5946367234169652,0.0925423174580599,2426.0,2545.0,2507.6666666666665,2511.1666666666665,70.81195755896982,1111.0,1036.0,1083.3333333333333,1171.3333333333333,41.18656738954262,15.845972222222224,19.99952956989248,18.140973715651132,16.0463201911589,2.1108939473765163,102.9,78.8,93.36666666666667,107.73333333333332,12.814184848570507,12.54297671375,10.828706732930108,11.534627338799282,11.904768530052792,0.8962576426794141,57.42916666666667,58.04838709677419,60.27163978494624,66.0704898446834,4.3979588384701644,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-184.0,-1428.0,-8.891319444444445,-33.400000000000006,0.1404509644118446,0.1372088471325112,4198.0,5810.0,0.0,1.0689655172413792,539.3448275862069,3914.448275862069,0.0,0.0,0.20615361441200478,0,500m,500 m,300023582,5.6981,50.97043,Maasmechelen teller 2,Maasmechelen,2022-04-22
43,2024,11,2880,2880,152.0,16.0,2.343402777777778,0.1100694444444444,0.0,0.0,6749.0,317.0,1553,2714,720,7.122847222222222,-2.25,17.35,85.82830716111111,77.8,63.59999955,9.94000002,75.40277777777777,12.205020307916667,3.0,2.464980372297218,0.0,0,-0.5000000000000004,0.8660254037844384,16018.0,19306.0,17104.0,15458.5,1907.046931776973,855.0,990.0,874.0,833.5,107.76363022838515,5.561805555555556,6.487231182795699,5.807116188769414,5.270904271206692,0.596568748782838,0.296875,0.3326612903225806,0.296875,0.2843469982078853,0.0357862903225809,1157.0,1017.0,1074.3333333333333,1147.3333333333333,73.35757175188752,2475.0,2445.0,2489.6666666666665,2505.333333333333,53.528808443053606,16.121388888888887,20.18010752688172,18.35255973715651,16.279605734767028,2.0592432895697206,90.8,64.6,77.03333333333335,96.03333333333332,13.15079211809436,12.228882116111112,10.458396185712363,11.284825720589902,11.622679949312277,0.8910848254760159,56.62222222222222,58.59139784946237,60.00758661887695,65.80286738351255,4.273242067525687,1.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,1.0,0.0,1.0,1.0,-9269.0,-538.0,-8.998541666666664,-13.0,21.29022082018928,18.73450292397661,7066.0,16873.0,0.0592662834113672,0.1379310344827586,12546.48275862069,624.7586206896551,1.0,1.0,0.530402615253693,1,500m,500 m,300023680,5.79715,51.09344,Maaseik teller 1,Maaseik,2022-04-28
44,2024,11,2880,2880,19.0,146.0,0.1423611111111111,2.722916666666667,0.0,0.0,410.0,7842.0,2710,1547,720,7.122847222222222,-2.25,17.35,85.82830716111111,77.8,63.59999955,9.94000002,75.40277777777777,12.205020307916667,3.0,2.4790723622173108,0.0,0,-0.5000000000000004,0.8660254037844384,809.0,627.0,635.6666666666666,641.6666666666666,169.1665845648406,18235.0,23192.0,19801.33333333333,17812.5,2939.235671621679,0.2809027777777778,0.2106854838709677,0.2166181302270011,0.2193679062126642,0.0615331952971103,6.331597222222222,7.793010752688172,6.721755525686977,6.073562574671445,0.9390698276461352,2572.0,2601.0,2622.333333333333,2606.1666666666665,63.736436465598175,1146.0,1073.0,1113.0,1148.1666666666667,37.00000000000049,16.121388888888887,20.18010752688172,18.35255973715651,16.279605734767028,2.0592432895697206,90.8,64.6,77.03333333333335,96.03333333333332,13.15079211809436,12.228882116111112,10.458396185712363,11.284825720589902,11.622679949312277,0.8910848254760159,56.62222222222222,58.59139784946237,60.00758661887695,65.80286738351255,4.273242067525687,1.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,1.0,0.0,1.0,1.0,-399.0,-10393.0,-8.998541666666664,-13.0,0.0522825809742412,0.0443652316972854,8252.0,19044.0,0.0525099768956101,0.1379310344827586,374.1034482758621,14001.51724137931,1.0,1.0,0.5396738439223655,1,500m,500 m,300023682,5.79726,51.09359,Maaseik teller 2,Maaseik,2022-04-28
45,2024,11,2880,2880,2.0,50.0,0.0274305555555555,1.979861111111111,0.0,0.0,79.0,5702.0,2802,1121,720,6.882708333333333,-1.65,17.5,87.00183312916667,65.4,58.69999998,4.68999991,76.85833333333333,12.661193677777778,3.0,4.65255129827849,0.0,0,-0.5000000000000004,0.8660254037844384,100.0,75.0,93.33333333333331,99.0,16.07275126832157,8873.0,8733.0,8683.666666666666,8231.666666666666,218.2231274025052,0.0347222222222222,0.0252016129032258,0.0317353643966547,0.0338448327359617,0.0056653191851453,3.0809027777777778,2.934475806451613,2.9510267323775388,2.8109113649940265,0.1224424416239661,2788.0,2905.0,2860.6666666666665,2839.0,63.43763341529843,859.0,784.0,835.6666666666666,894.3333333333334,44.81443219916494,15.781666666666666,19.91310483870968,18.04973566308244,15.949283527479093,2.095240272871641,108.4,64.6,87.86666666666667,103.46666666666664,22.027558496876956,12.800541482361112,11.263744409516129,11.990601525325568,12.219094499692131,0.7717599235876129,57.63611111111111,59.178763440860216,60.57404420549582,65.93546893667862,3.831122657084273,0.0,1.0,0.3333333333333333,0.5,0.5773502691896262,0.0,1.0,1.0,3.0,-21.0,-3171.0,-8.898958333333333,-43.0,0.0138547877937565,0.0112701453848754,5781.0,8973.0,0.0,0.4827586206896552,63.27586206896552,6182.896551724138,0.0,0.0,0.1356911483967121,0,500m,500 m,300023741,5.44377,51.23127,Pelt teller 1,Pelt,2022-04-30
46,2024,11,2880,2880,5.0,60.0,0.0461805555555555,2.214236111111111,0.0,0.0,133.0,6377.0,2771,957,720,6.882708333333333,-1.65,17.5,87.00183312916667,65.4,58.69999998,4.68999991,76.85833333333333,12.661193677777778,3.0,4.640530853559833,0.0,0,-0.5000000000000004,0.8660254037844384,218.0,238.0,229.66666666666663,222.0,10.408329997330814,9376.0,9181.0,9021.333333333334,8804.666666666666,455.9718558566158,0.0756944444444444,0.0799731182795698,0.0779868578255674,0.0757597819593786,0.0021557039819827,3.2555555555555555,3.085013440860215,3.06636798088411,3.007418608124253,0.199165963305221,2711.0,2807.0,2771.0,2748.333333333333,52.30678732248758,736.0,651.0,718.3333333333334,757.5,60.46762219017287,15.781666666666666,19.91310483870968,18.04973566308244,15.949283527479093,2.095240272871641,108.4,64.6,87.86666666666667,103.46666666666664,22.027558496876956,12.800541482361112,11.263744409516129,11.990601525325568,12.219094499692131,0.7717599235876129,57.63611111111111,59.178763440860216,60.57404420549582,65.93546893667862,3.831122657084273,0.0,1.0,0.3333333333333333,0.5,0.5773502691896263,0.0,1.0,1.0,3.0,-85.0,-2999.0,-8.898958333333333,-43.0,0.0208562019758507,0.0232508532423208,6510.0,9594.0,0.0,0.4137931034482758,182.68965517241375,7054.689655172414,0.0,0.0,0.1285847769081047,0,500m,500 m,300023743,5.44375,51.231,Pelt teller 2,Pelt,2022-04-30
47,2024,11,2880,2880,30.0,29.0,1.9215277777777773,2.033680555555556,0.0,0.0,5534.0,5857.0,1279,1288,720,7.415833333333333,-1.2,17.55,86.25566173611111,60.3,55.599999835,3.29000002,79.35555555555555,12.010337938527778,3.0,5.659776121401711,1.0,1,-0.5000000000000004,0.8660254037844384,10337.0,11096.0,10751.0,12807.833333333334,384.17574103528847,9668.0,10136.0,9958.666666666666,12575.333333333334,253.75053366113968,3.589236111111111,3.728494623655914,3.65116114097969,4.372707586618877,0.0708963937199383,3.3569444444444443,3.4059139784946235,3.3824223416965347,4.295383437873357,0.0245451164025819,915.0,879.0,886.3333333333334,795.5,25.79405616287012,1017.0,998.0,1001.3333333333334,881.0,14.294521094932245,15.660277777777775,19.63521505376344,17.87990442054958,15.760951314217444,2.0277385444267555,96.9,64.2,79.46666666666665,89.5,16.457318534115334,14.0156623875,12.125663198387096,12.738805641666668,13.238830654451911,1.1060794457328658,59.54583333333333,59.009408602150536,61.914919354838695,66.51761499402627,4.57580224887463,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,-4803.0,-3811.0,-8.244444444444444,-36.60000000000001,0.9448523134710602,1.069197352089367,11391.0,20005.0,0.0,0.5,10411.25,11094.75,0.0,0.0,0.19379152148812534,0,500m,500 m,300024198,4.41497,50.91372,Vilvoorde,Vilvoorde,2022-05-19
48,2024,11,2880,2880,49.0,36.0,1.834375,1.521875,0.0,0.0,5283.0,4383.0,1654,1761,720,6.9546527777777785,-1.75,17.35,86.24872678055556,69.5,64.799999964,3.29000002,77.65694444444445,11.842645276847222,3.0,2.212521302691376,0.0,0,-0.5000000000000004,0.8660254037844384,19152.0,20728.0,18662.666666666668,14674.0,2348.549623349135,17750.0,19456.0,16996.666666666668,13092.166666666666,2910.0737676789754,6.65,6.96505376344086,6.342562724014338,5.004409348864994,0.8206032673092308,6.163194444444445,6.537634408602151,5.777516427718041,4.4643238500597375,1.009795856990315,1248.0,1094.0,1188.0,1264.0,82.43785538209904,1325.0,1186.0,1265.0,1352.5,71.421285342677,15.845972222222224,19.99952956989248,18.14097371565114,16.0463201911589,2.110893947376528,102.9,78.8,93.36666666666667,107.73333333333332,12.814184848570507,12.54297671375,10.828706732930108,11.534627338799282,11.904768530052792,0.8962576426794121,57.42916666666667,58.04838709677419,60.27163978494624,66.0704898446834,4.397958838470126,3.0,0.0,1.0,0.8333333333333334,1.7320508075688772,1.0,0.0,3.0,5.0,-13869.0,-13367.0,-8.891319444444445,-33.400000000000006,1.2053388090349075,1.0789859154929575,9666.0,36902.0,0.0812964066988239,0.5,9960.25,9086.142857142857,0.0,0.0,0.13975951711299267,0,500m,500 m,300024443,5.60389,51.00509,As,As,2022-06-01
49,2024,11,2532,2532,14.0,18.0,1.40086887835703,1.2511848341232228,0.0,0.0,3547.0,3168.0,1177,1241,720,7.032638888888889,-1.95,17.3,86.49008383888889,68.5,65.80000008,1.8900000100000005,78.48333333333333,11.762437487083334,3.0,4.47316917891719,0.0,0,-0.5000000000000004,0.8660254037844384,7613.0,9203.0,8080.333333333333,7197.666666666667,976.7913458530152,6758.0,7963.0,7088.0,6194.166666666667,765.3593927038455,2.6434027777777778,3.0924059139784945,2.743589456391876,2.472406234384915,0.3110683676034317,2.3465277777777778,2.675739247311828,2.406951911589009,2.127446332735097,0.2442467315059301,1032.0,939.0,1000.0,1029.1666666666667,52.84884104689578,1062.0,919.0,1030.3333333333333,1110.6666666666667,99.35961620967224,15.746666666666668,19.90006720430108,18.06909498207885,15.98793458781362,2.119865756399584,94.6,82.8,83.39999999999999,104.36666666666666,10.912378292562906,12.507123442083332,10.647416790591398,11.45247867778226,11.844804950517473,0.9546443928556848,58.7375,57.89650537634409,60.69520609318997,66.0390531660693,4.140576324157315,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-4066.0,-3590.0,-8.71402777777778,-26.099999999999994,1.1196338383838385,1.1265167209233502,6715.0,14371.0,0.0,0.3571428571428571,5896.25,5175.607142857143,0.0,0.0,0.1426999454064776,0,500m,500 m,300024444,5.41001,50.95264,Bokrijk,Genk,2022-06-01
50,2024,11,2880,2880,4.0,98.0,0.0267361111111111,5.086111111111111,0.0,0.0,77.0,14648.0,2815,591,720,7.976041666666666,0.3,18.35,84.8344819013889,75.3,72.900000324,1.68000001,81.95694444444445,12.970569066847222,3.0,5.660575988026503,0.0,0,-0.5000000000000004,0.8660254037844384,4546.0,118.0,1581.6666666666667,854.3333333333334,2567.254629625455,18778.0,16193.0,16061.333333333334,15862.0,2784.835423024728,1.5784722222222225,0.0396505376344086,0.548446833930705,0.2959397401433691,0.8920498130687776,6.520138888888889,5.44119623655914,5.467062425328554,5.421255227001194,1.0403845554558742,2778.0,2873.0,2853.333333333333,2829.1666666666665,67.6781599434655,582.0,702.0,657.6666666666666,633.0,65.85084155372135,15.838263888888887,19.318884408602152,17.65144190561529,15.47776844384707,1.744880778315805,107.0,40.8,83.36666666666666,93.53333333333336,36.938642819320414,14.562979645138888,13.066437391666666,13.531405621945936,14.112710820512843,0.8948135406493293,62.91666666666666,60.48118279569893,63.22267025089605,66.45236708482676,2.906595370527675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4469.0,-4130.0,-7.862222222222221,-31.700000000000003,0.0052566903331512,0.2420918095643838,14725.0,23324.0,0.0,0.0714285714285714,236.75,14163.964285714286,0.0,0.0,0.07399509695561035,0,500m,500 m,300024454,3.16252,51.19291,"Brugge, Sint-Andries",Brugge,2022-06-01
