site_id,year,month,predicted_probability,predicted_label,radius_key,radius_label,naam,gemeente,datum_van,long,lat,forecast_risk_rank,risk_label
10,2024,11,0.32496480655470394,0,1km_bike,1.0 km,Aalst 2,Aalst,2019-08-22,4.01571,50.93549,45,Lower risk
46,2024,11,0.30877613540184473,0,1km_bike,1.0 km,Pelt teller 2,Pelt,2022-04-30,5.44375,51.231,46,Lower risk
45,2024,11,0.30140968711566646,0,1km_bike,1.0 km,Pelt teller 1,Pelt,2022-04-30,5.44377,51.23127,47,Lower risk
111,2024,11,0.29973381733532956,0,1km_bike,1.0 km,Zaventem totem,Zaventem,2022-09-02,4.4597084,50.8871216,48,Lower risk
139,2024,11,0.29972521871583685,0,1km_bike,1.0 km,Houthalen-Helchteren,Houthalen-Helchteren,2023-04-21,5.3819796,51.0644267,49,Lower risk
42,2024,11,0.29144197177712133,0,1km_bike,1.0 km,Maasmechelen teller 2,Maasmechelen,2022-04-22,5.6981,50.97043,50,Lower risk
41,2024,11,0.2900384081076871,0,1km_bike,1.0 km,Maasmechelen teller 1,Maasmechelen,2022-04-22,5.69799,50.97025,51,Lower risk
47,2024,11,0.2895230006458301,0,1km_bike,1.0 km,Vilvoorde,Vilvoorde,2022-05-19,4.41497,50.91372,52,Lower risk
62,2024,11,0.28487198937532804,0,1km_bike,1.0 km,Wervik teller 1,Wervik,2022-06-05,3.09154,50.8058,53,Lower risk
12,2024,11,0.2804927850711456,0,1km_bike,1.0 km,Tervuren,Kraainem,2019-08-22,4.47803,50.81896,54,Lower risk
109,2024,11,0.2748523485746647,0,1km_bike,1.0 km,Zemst,Zemst,2022-08-26,4.4707023,50.9903936,55,Lower risk
110,2024,11,0.2717429872189127,0,1km_bike,1.0 km,Herentals totem,Herentals,2022-08-31,4.811783,51.1739426,56,Lower risk
2,2024,11,0.2679795929453804,0,1km_bike,1.0 km,Brasschaat 2,Brasschaat,2019-08-22,4.47169,51.27512,57,Lower risk
128,2024,11,0.26476687005906635,0,1km_bike,1.0 km,Lokeren teller 1,Lokeren,2022-10-29,3.97023,51.09644,58,Lower risk
51,2024,11,0.2647496471679233,0,1km_bike,1.0 km,"Brugge, Sint-Andries",Brugge,2022-06-01,3.16252,51.19281,59,Lower risk
30,2024,11,0.2432262793797824,0,1km_bike,1.0 km,Herk De Stad,Herk-de-Stad,2022-04-14,5.17691,50.94374,60,Lower risk
89,2024,11,0.24263894650458576,0,1km_bike,1.0 km,Westerlo teller 2,Westerlo,2022-07-16,4.91334,51.08191,61,Lower risk
61,2024,11,0.23880628447358557,0,1km_bike,1.0 km,Wervik teller 2,Wervik,2022-06-05,3.0921,50.80555,62,Lower risk
50,2024,11,0.23280456615280734,0,1km_bike,1.0 km,"Brugge, Sint-Andries",Brugge,2022-06-01,3.16252,51.19291,63,Lower risk
70,2024,11,0.2298888592421343,0,1km_bike,1.0 km,Kampenhout teller 1,Kampenhout,2022-07-07,4.59318,50.95682,64,Lower risk
71,2024,11,0.22665641645897092,0,1km_bike,1.0 km,Kampenhout teller 2,Kampenhout,2022-07-07,4.59164,50.95589,65,Lower risk
9,2024,11,0.22480203074880034,0,1km_bike,1.0 km,Heist op den Berg 2,Heist-op-den-Berg,2019-08-22,4.69524,51.06904,66,Lower risk
129,2024,11,0.22432509050256805,0,1km_bike,1.0 km,Lokeren teller 2,Lokeren,2022-10-29,3.97025,51.09612,67,Lower risk
94,2024,11,0.22382504327976466,0,1km_bike,1.0 km,Herentals teller 2,Herentals,2022-07-24,4.81283,51.17345,68,Lower risk
121,2024,11,0.22221068242645733,0,1km_bike,1.0 km,Zele teller 2,Zele,2022-10-05,4.0556696,51.0604067,69,Lower risk
84,2024,11,0.2212508442916272,0,1km_bike,1.0 km,Roeselare totem,Izegem,2022-07-13,3.18772,50.91717,70,Lower risk
67,2024,11,0.22010709882436738,0,1km_bike,1.0 km,Ieper totem,Ieper,2022-06-30,2.85624,50.85018,71,Lower risk
68,2024,11,0.2199763796004769,0,1km_bike,1.0 km,Ieper,Ieper,2022-06-30,2.85608,50.85032,72,Lower risk
120,2024,11,0.21935921862089716,0,1km_bike,1.0 km,Zele teller 1,Zele,2022-10-05,4.0547741,51.0607671,73,Lower risk
21,2024,11,0.21297751894685066,0,1km_bike,1.0 km,Bilzen,Bilzen,2019-08-31,5.50161,50.86015,74,Lower risk
31,2024,11,0.21224740753075866,0,1km_bike,1.0 km,Herk De Stad,Herk-de-Stad,2022-04-14,5.1775,50.94366,75,Lower risk
108,2024,11,0.21040975172552437,0,1km_bike,1.0 km,Heverlee teller 1,Leuven,2022-08-25,4.6954674,50.8471728,76,Lower risk
88,2024,11,0.20918914758014684,0,1km_bike,1.0 km,Westerlo teller 1,Westerlo,2022-07-16,4.91325,51.082,77,Lower risk
56,2024,11,0.2087543790950751,0,1km_bike,1.0 km,Torhout teller 2,Torhout,2022-06-02,3.08244,51.07147,78,Lower risk
135,2024,11,0.2060918897581404,0,1km_bike,1.0 km,Retie 2,Dessel,2023-02-15,5.1040064,51.2544998,79,Lower risk
3,2024,11,0.20550550285578825,0,1km_bike,1.0 km,Brasschaat 1,Brasschaat,2019-08-22,4.47222,51.27503,80,Lower risk
59,2024,11,0.20439785255618784,0,1km_bike,1.0 km,Ardooie teller 1,Ardooie,2022-06-03,3.18479,50.96784,81,Lower risk
55,2024,11,0.2029620715135603,0,1km_bike,1.0 km,Torhout teller 1,Torhout,2022-06-02,3.08261,51.07161,82,Lower risk
20,2024,11,0.20186627261896975,0,1km_bike,1.0 km,Brugge,Brugge,2019-08-22,3.20048,51.17416,83,Lower risk
60,2024,11,0.20175221450299485,0,1km_bike,1.0 km,Ardooie teller 2,Ardooie,2022-06-03,3.18411,50.96783,84,Lower risk
73,2024,11,0.19963339006794914,0,1km_bike,1.0 km,Herent teller 2,Herent,2022-07-07,4.64685,50.89128,85,Lower risk
112,2024,11,0.1992794032522516,0,1km_bike,1.0 km,Geel teller 2,Westerlo,2022-09-06,4.9394789,51.1354992,86,Lower risk
27,2024,11,0.1984613057849685,0,1km_bike,1.0 km,Grimbergen,Meise,2021-08-14,4.34013,50.92127,87,Lower risk
134,2024,11,0.19587523474592908,0,1km_bike,1.0 km,Retie,Dessel,2023-02-15,5.1037658,51.2548405,88,Lower risk
