site_id,year,month,crash_count_2_5km,nearest_crash_distance_km,average_crash_distance_km,crash_happened_in_month_2_5km
48,2017,9,2,0.1600533177190416,0.6323082121418667,1
48,2017,10,3,0.5110516294894971,1.552444048699417,1
48,2017,11,2,0.9746791512847014,1.5807295317542507,1
48,2018,1,1,2.0955792403008617,2.0955792403008617,1
48,2018,2,1,1.6977791401089464,1.6977791401089464,1
48,2018,3,2,0.9686208588462016,1.1774838662287161,1
48,2018,6,4,0.4590947195787818,1.381351088307151,1
48,2018,8,3,0.1366437260859958,0.538477429447225,1
48,2018,9,4,0.9640415349007458,1.2246102339339495,1
48,2018,10,3,0.8009007219943969,1.14784874472272,1
48,2018,11,3,0.9686208588462016,1.8492403754752544,1
48,2018,12,1,1.104563106564692,1.104563106564692,1
48,2019,1,1,2.319885331199746,2.319885331199746,1
48,2019,2,2,1.2136810857282885,1.5963056009816627,1
48,2019,3,3,1.0846109827859691,1.617583300816543,1
48,2019,4,2,2.223519787913628,2.3585503554917415,1
48,2019,5,1,1.0682210777652463,1.0682210777652463,1
48,2019,7,1,1.2136810857282885,1.2136810857282885,1
48,2019,8,1,2.366734661287407,2.366734661287407,1
48,2019,10,2,0.6044378434705325,0.6044378434705325,1
48,2019,11,3,1.0984417056553006,1.744560575982532,1
48,2019,12,3,0.0946118339438604,1.076591839851141,1
48,2020,1,2,1.9961045175065284,2.097887603713224,1
48,2020,4,1,0.7227237475018371,0.7227237475018371,1
48,2020,5,3,0.0979845731349511,1.5680752918813823,1
48,2020,7,3,1.00453776323237,1.7974407590319046,1
48,2020,8,1,0.1476496961480473,0.1476496961480473,1
48,2020,10,1,1.4041734529904613,1.4041734529904613,1
48,2020,11,1,1.2197465414570372,1.2197465414570372,1
48,2021,1,3,1.0984417056553006,1.5939747929343546,1
48,2021,2,1,1.8157367163026303,1.8157367163026303,1
48,2021,3,1,0.342029103441807,0.342029103441807,1
48,2021,4,3,0.1476496961480473,0.8778796647594841,1
48,2021,5,3,0.3121552882922508,1.4528099895233346,1
48,2021,6,2,1.9148047582639884,2.0956347585446644,1
48,2021,7,2,1.195879013944784,1.5554626083177632,1
48,2021,8,4,0.5787522968329313,1.2842031669610878,1
48,2021,10,1,1.4544989614270123,1.4544989614270123,1
48,2021,12,1,0.3739116820634858,0.3739116820634858,1
48,2022,1,1,1.9150462026907424,1.9150462026907424,1
48,2022,4,3,1.27716194264684,1.6487609458353443,1
48,2022,5,5,0.1465998684909158,0.8450484846176544,1
48,2022,6,6,0.0906132339997812,0.9694399159882717,1
48,2022,7,8,0.1043120393719768,0.9757586082574746,1
48,2022,8,2,0.1043120393719768,0.1193126453908549,1
48,2022,9,6,1.7931542204933384,2.184922815164269,1
48,2022,10,2,0.8304447459855375,1.4170385510557995,1
48,2022,11,1,2.33760359123679,2.33760359123679,1
48,2022,12,3,1.2741914293976793,1.7132449758491919,1
48,2023,1,3,1.3348349760930471,1.8614145837940645,1
48,2023,2,3,0.6214203571367245,1.1378242906043827,1
48,2023,3,4,1.461632624582677,1.7403760439110663,1
48,2023,4,1,1.7827422557632095,1.7827422557632095,1
48,2023,5,1,0.1023235058187259,0.1023235058187259,1
48,2023,6,2,0.5784503896265331,1.169459745357453,1
48,2023,7,2,1.2130538565276534,1.747117283869394,1
48,2023,8,2,0.3231798415542857,1.2017013691439091,1
48,2023,9,3,0.5768412935253665,1.53743028597148,1
48,2023,10,2,1.5006072656725145,1.559316558652746,1
48,2023,11,1,1.0675529493587943,1.0675529493587943,1
48,2023,12,1,2.198867271448212,2.198867271448212,1
48,2024,1,1,1.7842742283997155,1.7842742283997155,1
48,2024,4,3,0.1308055808580628,1.306165995180567,1
48,2024,5,1,1.9599118421737127,1.9599118421737127,1
48,2024,6,3,0.0979853472739607,1.3364530810694288,1
48,2024,8,2,1.0674561045521278,1.717298978411034,1
48,2024,9,5,0.273533250484859,0.6967087629891898,1
48,2024,10,2,0.9591145644628244,1.0803999703425633,1
48,2024,11,1,2.215063978876078,2.215063978876078,1
48,2024,12,1,2.137886214251488,2.137886214251488,1
49,2017,1,1,1.7134618977586,1.7134618977586,1
49,2017,2,1,2.388844659260618,2.388844659260618,1
49,2017,5,4,0.7269586856770051,1.392916849464616,1
49,2017,6,1,1.6699736307674071,1.6699736307674071,1
49,2017,8,2,0.7956432159624844,1.5443254772754096,1
49,2017,9,3,1.9415798827232496,2.2983325080821375,1
49,2017,11,1,1.052683829403806,1.052683829403806,1
49,2017,12,1,2.3177579886362425,2.3177579886362425,1
49,2018,1,1,2.30462047922731,2.30462047922731,1
49,2018,2,1,2.251370641170533,2.251370641170533,1
49,2018,3,1,1.8111533179955288,1.8111533179955288,1
49,2018,4,2,0.6656843814225538,1.2001447016126234,1
49,2018,5,1,1.3061062460234714,1.3061062460234714,1
49,2018,6,1,1.4650723712202205,1.4650723712202205,1
49,2018,7,3,1.052683829403806,1.8899312281433704,1
49,2018,8,2,0.2015800380500005,1.0515792531267272,1
49,2018,9,1,1.9011891904175329,1.9011891904175329,1
49,2018,10,3,0.4673806297877964,1.261556336970416,1
49,2018,11,1,2.3177579886362425,2.3177579886362425,1
49,2019,1,2,1.1814143234352552,1.5554460049541623,1
49,2019,2,1,2.2930077385883347,2.2930077385883347,1
49,2019,3,1,2.4397070827151186,2.4397070827151186,1
49,2019,4,1,1.743155485841306,1.743155485841306,1
49,2019,6,1,1.4748082945680976,1.4748082945680976,1
49,2019,7,1,1.9825069484730569,1.9825069484730569,1
49,2019,8,1,0.7985210472110564,0.7985210472110564,1
49,2019,9,2,1.9218725376041723,2.1039273757206316,1
49,2019,10,1,1.629063209660152,1.629063209660152,1
49,2019,12,5,0.1234067758240826,1.3173950090582671,1
49,2020,3,2,1.7950580654159516,1.9980870353369808,1
49,2020,4,1,2.407215996004721,2.407215996004721,1
49,2020,6,1,2.3646836739894748,2.3646836739894748,1
49,2020,7,1,2.4067788635869314,2.4067788635869314,1
49,2020,8,1,0.0979055639650331,0.0979055639650331,1
49,2020,9,3,0.847963812545173,1.4732512124203787,1
49,2020,10,1,2.1150227728145468,2.1150227728145468,1
49,2021,2,1,0.067314495716316,0.067314495716316,1
49,2021,4,1,1.9859769595520589,1.9859769595520589,1
49,2021,7,2,1.8209922211601148,1.8790398163975919,1
49,2021,10,1,1.7134618977586,1.7134618977586,1
49,2021,11,1,2.260508336320469,2.260508336320469,1
49,2021,12,1,1.653384865947807,1.653384865947807,1
49,2022,1,2,0.3273458295936652,0.891941104332292,1
49,2022,2,3,0.6644062073836293,1.2380528676210922,1
49,2022,3,2,1.4597527033770104,1.5954369442727057,1
49,2022,4,4,0.6055042539673943,1.4835166326185385,1
49,2022,5,3,0.2563298880673322,1.6730599827008066,1
49,2022,6,2,1.2512069010638327,1.3630074034071522,1
49,2022,7,3,1.1924528765905922,1.6723357140754282,1
49,2022,8,1,2.280577026041096,2.280577026041096,1
49,2022,9,1,1.547774266885772,1.547774266885772,1
49,2022,11,1,1.2832644738548955,1.2832644738548955,1
49,2022,12,1,2.475814434227765,2.475814434227765,1
49,2023,1,3,0.0625698815812415,0.6340547518555324,1
49,2023,3,2,0.0625698815812415,1.0379210858013126,1
49,2023,4,1,1.6699732538251475,1.6699732538251475,1
49,2023,5,2,0.9629721618296088,1.4706070603432966,1
49,2023,6,3,1.934543437799596,1.9958169414980613,1
49,2023,8,2,1.249162679275334,1.773400060903516,1
49,2023,9,1,0.0630533454372152,0.0630533454372152,1
49,2023,10,3,1.4741255014953507,1.756711955271488,1
49,2023,11,1,0.3703187691878364,0.3703187691878364,1
49,2023,12,1,0.9652884390636634,0.9652884390636634,1
49,2024,2,2,0.0630533454372152,1.1901576901678979,1
49,2024,3,2,0.3703187691878364,1.400429629992169,1
49,2024,4,1,1.6506230276490976,1.6506230276490976,1
49,2024,5,2,0.4487834748156215,0.9138710352573233,1
49,2024,6,5,0.0630533454372152,1.1281471375527796,1
49,2024,7,3,1.6101308996704802,2.0642089135597197,1
49,2024,8,1,2.248004058697808,2.248004058697808,1
49,2024,9,3,1.7497423393043148,1.9418044056201058,1
49,2024,10,6,0.7004940029060103,1.7683419387341954,1
49,2024,11,3,1.750899828791097,2.096207336176981,1
50,2017,1,2,2.150457514956884,2.1754454212379297,1
50,2017,2,7,0.1169822984997357,1.3902467531671052,1
50,2017,3,5,0.939647410382474,1.5173319230288684,1
50,2017,4,2,0.944930123986881,1.0472596756979402,1
50,2017,5,7,0.1167571050929842,1.6802871082106126,1
50,2017,6,9,0.919186228058299,1.846997958564498,1
50,2017,7,4,0.939647410382474,2.007736095221122,1
50,2017,8,5,1.179537774976989,1.8168780577233545,1
50,2017,9,4,1.2791555520750155,1.890674053777725,1
50,2017,10,10,0.8745930254062941,1.853818751399153,1
50,2017,11,6,0.919186228058299,1.8206957828425663,1
50,2017,12,4,1.4157109364608726,1.9665427308509433,1
50,2018,1,3,0.919186228058299,1.3530393971729644,1
50,2018,2,1,2.246598281726188,2.246598281726188,1
50,2018,3,3,0.2257486807717298,1.218453915934543,1
50,2018,5,7,0.8745930254062941,1.5272073940998343,1
50,2018,6,4,1.570080814277685,1.9452728112961886,1
50,2018,7,5,0.5385112766445647,1.3656765255496095,1
50,2018,8,4,1.1785203518029372,1.549722600413703,1
50,2018,9,4,1.0801830284258314,1.7060041922350102,1
50,2018,10,7,0.6305425857620968,1.574537839412984,1
50,2018,11,4,1.6700885905936909,2.069063950410298,1
50,2018,12,4,0.6203200973421747,1.302662338660611,1
50,2019,1,6,1.4763502593624025,2.1751917307244195,1
50,2019,2,7,0.2834308545587853,1.45704913291733,1
50,2019,3,4,0.5393707346576073,1.0166060516816777,1
50,2019,4,3,1.8427568318112997,2.185501976490397,1
50,2019,5,2,1.651422326902873,2.0054701795612226,1
50,2019,6,5,1.2784271025969451,1.9059304805025898,1
50,2019,7,4,0.151516290419839,1.2157311551509078,1
50,2019,8,4,1.1787122371176326,1.7896519924554424,1
50,2019,9,5,1.5189484885171596,1.986977084196548,1
50,2019,10,5,1.7540909741745958,2.290352539254265,1
50,2019,11,2,1.3481583931640746,1.8275415283594008,1
50,2019,12,8,1.0507228202701353,1.7243158547067199,1
50,2020,1,6,0.5941804671442826,1.6443493404161724,1
50,2020,2,4,2.0926752565473925,2.280631669522366,1
50,2020,3,3,1.6153973885579376,1.958892321460489,1
50,2020,5,6,0.9391275378023848,1.5057649046338693,1
50,2020,6,3,1.189439890847933,1.6502457478657329,1
50,2020,7,1,1.896130182999581,1.896130182999581,1
50,2020,8,4,1.6287904702138971,2.096008135112084,1
50,2020,9,4,0.6312009287111932,1.772225419109537,1
50,2020,10,7,0.9847176464908513,1.9018459755114816,1
50,2020,11,2,1.1504721578144257,1.521413495124875,1
50,2020,12,3,1.1744592296861385,2.0165930517894637,1
50,2021,1,3,0.7435490392436334,1.3597083653227096,1
50,2021,3,2,1.7432757326080308,2.1195347739481907,1
50,2021,4,2,1.2784271025969451,1.6232239036691072,1
50,2021,5,4,1.7432757326080308,2.084137776609521,1
50,2021,6,8,0.5612023635135949,1.5200946664119972,1
50,2021,7,3,1.4619116660319624,2.006465208065394,1
50,2021,8,5,0.9898276459603688,1.720558579484462,1
50,2021,9,5,0.8760022288755105,1.6475980998403936,1
50,2021,10,5,1.3874670650066818,2.0808394599880264,1
50,2021,11,3,2.1108344005428603,2.224396601266489,1
50,2021,12,5,0.8680079492153716,1.421950681266201,1
50,2022,1,4,1.5263444932785355,2.070565623992909,1
50,2022,2,3,0.437115565857313,1.5250787772759182,1
50,2022,3,5,1.1317957817554258,1.8658588371234388,1
50,2022,4,3,1.8883258551082336,2.065579653494508,1
50,2022,5,4,0.93912737480017,1.6562544162444608,1
50,2022,6,2,0.9588563234620938,1.502606631291338,1
50,2022,7,6,1.3150796805237774,2.0147626937840726,1
50,2022,8,3,1.0264337087158983,1.5206483199166216,1
50,2022,9,9,0.9650345207768544,1.7323665889998858,1
50,2022,10,5,1.4133783125529682,1.874737480983057,1
50,2022,11,4,1.853095315109932,2.1336993211768434,1
50,2022,12,3,1.2317202705011328,1.7423539598538706,1
50,2023,1,4,1.697754359966042,1.9485738995894066,1
50,2023,2,5,1.697754359966042,1.8301069941820427,1
50,2023,3,2,0.835734594218467,1.2667444770922545,1
50,2023,4,7,0.8340062179264484,1.5500071129051765,1
50,2023,5,4,1.004273735118323,1.491768182150592,1
50,2023,6,3,1.3844322553533277,1.819425232138016,1
50,2023,7,3,0.9563007520452056,1.926729284125881,1
50,2023,8,2,1.1324446128501373,1.7872565839882315,1
50,2023,9,3,1.572961470016418,2.146651915110126,1
50,2023,10,8,0.3045015746406724,1.5407049123065377,1
50,2023,11,1,0.8680079492153716,0.8680079492153716,1
50,2023,12,7,0.3964693011610681,1.6992685901316003,1
50,2024,1,3,1.0193703015260016,1.661730542491309,1
50,2024,2,1,1.1397922113886765,1.1397922113886765,1
50,2024,3,1,1.1932454622335498,1.1932454622335498,1
50,2024,4,4,0.8340062179264484,1.524906988501788,1
50,2024,5,5,0.7679150747094647,1.8978191937507116,1
50,2024,6,6,1.0658860870378812,2.0360830371362,1
50,2024,7,5,1.565290189776133,1.953611048869782,1
50,2024,8,2,2.17107718748563,2.2734829341276948,1
50,2024,9,8,1.415780087786245,2.1320214584274275,1
50,2024,10,3,1.6982834922789765,2.0672813295516215,1
50,2024,11,4,0.657339188392043,1.8142188810018653,1
50,2024,12,4,1.1108302549793685,1.8699501125223819,1
51,2017,1,2,2.1476753209727386,2.1706321611648782,1
51,2017,2,7,0.1205053255634731,1.3905587588701518,1
51,2017,3,5,0.9438444248283876,1.5174301603054436,1
51,2017,4,2,0.937464781101532,1.0489661635469751,1
51,2017,5,7,0.1251123444105709,1.682656093077042,1
51,2017,6,9,0.9144487713507876,1.8475428705528216,1
51,2017,7,4,0.9438444248283876,2.0092217696450705,1
51,2017,8,5,1.1783489982747346,1.8176303570771744,1
51,2017,9,4,1.2687978075670128,1.8858626963278085,1
51,2017,10,10,0.8704510007508275,1.856314045272913,1
51,2017,11,6,0.9144487713507876,1.8232523018783013,1
51,2017,12,4,1.4195960119572513,1.9703445792105443,1
51,2018,1,3,0.9144487713507876,1.348145675522041,1
51,2018,2,1,2.2377267155204845,2.2377267155204845,1
51,2018,3,3,0.2295070549251646,1.2153267278216386,1
51,2018,5,7,0.8704510007508275,1.5270537280170806,1
51,2018,6,4,1.5739208742599389,1.9437555724659465,1
51,2018,7,5,0.5486395836167138,1.370386573233648,1
51,2018,8,4,1.1828664475016406,1.5466878059845488,1
51,2018,9,4,1.0745216639176378,1.7056182877251373,1
51,2018,10,7,0.6347717920319448,1.5763965407826799,1
51,2018,11,4,1.6739164011248429,2.0705832630314376,1
51,2018,12,4,0.6164238326160176,1.3038766318418817,1
51,2019,1,6,1.4732474722843367,2.1777523034497475,1
51,2019,2,8,0.2794759815823515,1.585904981428693,1
51,2019,3,4,0.5494947756942558,1.020734754463369,1
51,2019,4,3,1.8465555967759075,2.191153009343502,1
51,2019,5,2,1.6563009216830602,2.0097852052728538,1
51,2019,6,5,1.268074149675451,1.904210639161834,1
51,2019,7,4,0.1551454059869002,1.2151844064149846,1
51,2019,8,4,1.1830578896353054,1.7922313001606884,1
51,2019,9,5,1.5119992072304005,1.9875843532763358,1
51,2019,10,5,1.7537003609463109,2.287555388899868,1
51,2019,11,2,1.3548113700364206,1.8318578759331587,1
51,2019,12,8,1.0558254695378455,1.724341032228124,1
51,2020,1,6,0.5831193396578204,1.6420566101739917,1
51,2020,2,4,2.0882689913219874,2.278986205014914,1
51,2020,3,3,1.6213726761030496,1.9589500456076943,1
51,2020,5,6,0.9433212212903628,1.5052287677063376,1
51,2020,6,3,1.17933125078809,1.6472568356512234,1
51,2020,7,2,1.9013528465756304,2.1994434251789374,1
51,2020,8,4,1.6227382816627554,2.095196099562904,1
51,2020,9,4,0.6354191588745876,1.7751251946871387,1
51,2020,10,7,0.9835997517358122,1.9007052709376429,1
51,2020,11,2,1.1459070396745406,1.5207678388382568,1
51,2020,12,3,1.178635039652126,2.0145682948191967,1
51,2021,1,3,0.7409484312315366,1.3606133288120796,1
51,2021,3,1,1.7380181268437749,1.7380181268437749,1
51,2021,4,2,1.268074149675451,1.619940635858641,1
51,2021,5,4,1.7380181268437749,2.084212827393504,1
51,2021,6,8,0.5716486204614173,1.5241247212967124,1
51,2021,7,3,1.4588979535145337,2.004270562458249,1
51,2021,8,5,0.9940203294973016,1.7219422920418044,1
51,2021,9,5,0.8718859747988492,1.6510252663813112,1
51,2021,10,5,1.3908621883821222,2.0796575042417764,1
51,2021,11,3,2.114606944919579,2.225086040822165,1
51,2021,12,5,0.8639144910607662,1.425680486915885,1
51,2022,1,4,1.5374594629774536,2.0758107863878923,1
51,2022,2,3,0.4331668628105703,1.5240781071762923,1
51,2022,3,5,1.1261067542202088,1.8637727028144444,1
51,2022,4,3,1.885627382846567,2.0675159289717553,1
51,2022,5,4,0.9433210624913008,1.6590525459840646,1
51,2022,6,2,0.9630497365616204,1.5058531674967996,1
51,2022,7,6,1.3192286053217577,2.016138518340353,1
51,2022,8,3,1.0375477957609096,1.5291229785113212,1
51,2022,9,9,0.969227855729645,1.7329379384378842,1
51,2022,10,5,1.417259341403176,1.8756025140009538,1
51,2022,11,4,1.8568927520440623,2.130727823632953,1
51,2022,12,3,1.2259301315710136,1.7407879493018328,1
51,2023,1,5,1.7015751396000498,2.0601926602791663,1
51,2023,2,5,1.7015751396000498,1.8339139090770797,1
51,2023,3,2,0.836247306175331,1.2689112228876904,1
51,2023,4,7,0.8231163928293025,1.5489332498975743,1
51,2023,5,4,1.0084642405784563,1.487515906648951,1
51,2023,6,3,1.3883464346215606,1.8188436930775655,1
51,2023,7,3,0.9557697551795612,1.9270023364545381,1
51,2023,8,2,1.136624216268215,1.791904059959836,1
51,2023,9,3,1.5779194788143531,2.1499708593145446,1
51,2023,10,8,0.3084417958522266,1.5420794124572594,1
51,2023,11,1,0.8639144910607662,0.8639144910607662,1
51,2023,12,7,0.400546061706893,1.7004191061698768,1
51,2024,1,3,1.0139526199347637,1.6595198184258007,1
51,2024,2,1,1.1439710157123784,1.1439710157123784,1
51,2024,3,1,1.19445793664155,1.19445793664155,1
51,2024,4,4,0.8231163928293025,1.5218767472263262,1
51,2024,5,5,0.7639952209487062,1.8982816459524579,1
51,2024,6,6,1.0700748279125214,2.0363213199842893,1
51,2024,7,5,1.569127729814015,1.9515308707167087,1
51,2024,8,2,2.1787671350237394,2.279215403272951,1
51,2024,9,8,1.4196669212616948,2.1336317839371772,1
51,2024,10,3,1.6888504925464327,2.0657650963342786,1
51,2024,11,4,0.6615684844741305,1.8165025523981686,1
51,2024,12,4,1.1059114735679814,1.8662589279094712,1
52,2017,1,11,0.6787335939772439,1.6883155958065827,1
52,2017,2,16,1.357947203551514,1.8844675411943808,1
52,2017,3,20,0.4378192623287829,1.8109564137244596,1
52,2017,4,12,0.7699926504499535,1.868927471356819,1
52,2017,5,16,0.6564714655027142,1.7258170657635898,1
52,2017,6,17,0.9805140284571778,1.8072248934649637,1
52,2017,7,10,0.6787335939772439,1.6933552782204917,1
52,2017,8,18,0.6282568864430738,1.5952649616804846,1
52,2017,9,20,0.602366288424867,1.8559167772465166,1
52,2017,10,13,0.9145056581577112,1.9448369684083302,1
52,2017,11,14,0.3295428438879623,1.6220617310875158,1
52,2017,12,16,1.1803705669500923,1.8699400428246689,1
