model,feature,importance
poisson_regression,num__interval_count_out,0.0012659252584876076
poisson_regression,num__zero_count_intervals_in_roll6_mean,0.001231038759449933
poisson_regression,num__mean_interval_count_in_roll6_mean,0.001046431449442921
poisson_regression,num__avg_temperature_2m_lag1,0.0008777938871593344
poisson_regression,num__avg_cloud_cover_roll3_std,0.0006737424585997008
poisson_regression,num__month,0.0006663582554821959
poisson_regression,num__total_count_out_roll6_mean,0.000493353703741666
poisson_regression,num__site_avg_total_count_out_history,0.00026717391907776105
poisson_regression,num__total_rain,0.00016537199131418272
poisson_regression,num__min_interval_count_out,0.0
poisson_regression,num__min_interval_count_in,0.0
random_forest_regressor,num__site_avg_crash_count_history,0.15539521932176323
random_forest_regressor,num__crash_count_500m_roll6_mean,0.06504377504942242
random_forest_regressor,num__crash_count_500m_roll6_sum,0.04946908272404036
random_forest_regressor,num__station_to_weather_grid_km,0.03990563852960073
random_forest_regressor,num__site_id,0.025499907458682497
random_forest_regressor,num__total_count_sum,0.01897165493903232
random_forest_regressor,num__mean_interval_count_in,0.0173958915603469
random_forest_regressor,num__total_count_out,0.01724881948762588
random_forest_regressor,num__zero_count_intervals_out,0.017077516035158096
random_forest_regressor,num__zero_count_intervals_in,0.015592181884578435
random_forest_regressor,num__avg_wind_speed_10m,0.014173163498718685
random_forest_regressor,num__total_count_in,0.013334833645001914
random_forest_regressor,num__avg_wind_speed_10m_roll6_mean,0.013128605602892491
random_forest_regressor,num__total_precipitation_roll6_mean,0.01311049929660168
random_forest_regressor,num__total_count_sum_lag1,0.01249949449219946
random_forest_regressor,num__max_temperature_2m,0.012326829516015953
random_forest_regressor,num__total_precipitation_roll3_std,0.012197214281701025
random_forest_regressor,num__total_count_out_lag2,0.011661579811821067
random_forest_regressor,num__total_precipitation_roll3_mean,0.011506718246769134
random_forest_regressor,num__crash_count_500m,0.011505772043662786
random_forest_regressor,num__in_out_ratio,0.011227160148988035
random_forest_regressor,num__avg_relative_humidity_2m,0.01099442078134886
random_forest_regressor,num__zero_count_intervals_in_roll3_std,0.010452171224103515
random_forest_regressor,num__mean_interval_count_out,0.009983378837697105
random_forest_regressor,num__zero_count_intervals_out_roll6_mean,0.009946017734020412
random_forest_regressor,num__avg_temperature_2m_roll6_mean,0.009706423984213675
random_forest_regressor,num__avg_cloud_cover_roll6_mean,0.009593048782016762
random_forest_regressor,num__total_count_out_roll6_mean,0.00940987973903809
random_forest_regressor,num__avg_cloud_cover,0.009405858856931392
random_forest_regressor,num__avg_wind_speed_10m_roll3_std,0.009039094535221153
random_forest_regressor,num__site_avg_total_count_in_history,0.009007156883226139
random_forest_regressor,num__site_avg_total_count_out_history,0.008829283664580554
random_forest_regressor,num__zero_count_intervals_out_roll3_std,0.008828213320754128
random_forest_regressor,num__mean_interval_count_out_lag2,0.00863475350398989
random_forest_regressor,num__min_temperature_2m,0.008585129362156349
random_forest_regressor,num__max_interval_count_in,0.008354892207676162
random_forest_regressor,num__avg_temperature_2m_roll3_mean,0.008118176724614378
random_forest_regressor,num__avg_cloud_cover_lag2,0.008059301932818005
random_forest_regressor,num__avg_cloud_cover_roll3_std,0.008013020157747927
random_forest_regressor,num__avg_temperature_2m_roll3_std,0.008007779975717775
random_forest_regressor,num__total_count_in_roll6_mean,0.007834835769890098
random_forest_regressor,num__avg_wind_speed_10m_roll3_mean,0.007598902183643489
random_forest_regressor,num__max_interval_count_out,0.007503920968408609
random_forest_regressor,num__total_precipitation_lag1,0.007491347772120217
random_forest_regressor,num__mean_interval_count_out_roll6_mean,0.007399613475713848
random_forest_regressor,num__avg_wind_speed_10m_lag2,0.007361488190132367
random_forest_regressor,num__avg_wind_speed_10m_lag1,0.007311335789068097
random_forest_regressor,num__avg_temperature_2m,0.006814460693358939
random_forest_regressor,num__total_precipitation_lag2,0.006753129391417533
random_forest_regressor,num__avg_temperature_2m_lag1,0.006704901893318478
random_forest_regressor,num__mean_interval_count_out_lag1,0.00663516046297098
random_forest_regressor,num__total_rain,0.0064836529957284375
random_forest_regressor,num__avg_cloud_cover_lag1,0.0064452226157688305
random_forest_regressor,num__avg_cloud_cover_roll3_mean,0.006305383031965961
random_forest_regressor,num__avg_temperature_2m_lag2,0.006300923628426554
random_forest_regressor,num__avg_temperature_2m_change_lag1,0.006283244041246433
random_forest_regressor,num__total_count_out_roll3_mean,0.00625579335255174
random_forest_regressor,num__total_count_in_change_lag1,0.0062057033968823585
random_forest_regressor,num__mean_interval_count_in_roll6_mean,0.006064512705768325
random_forest_regressor,num__year,0.006021551896406162
random_forest_regressor,num__total_count_out_change_lag1,0.005998578243779908
random_forest_regressor,num__crashes_per_1000_cyclists_lag1,0.0059906502262258915
random_forest_regressor,num__mean_interval_count_out_roll3_std,0.005860267402045631
random_forest_regressor,num__mean_interval_count_out_roll3_mean,0.00584711869836544
random_forest_regressor,num__total_precipitation,0.005822496145570506
random_forest_regressor,num__in_out_ratio_lag1,0.005790123667841577
random_forest_regressor,num__total_precipitation_change_lag1,0.005755599641387878
random_forest_regressor,num__zero_count_intervals_in_roll6_mean,0.005502582369743855
random_forest_regressor,num__mean_interval_count_in_roll3_std,0.004923190676394242
random_forest_regressor,num__zero_count_intervals_out_lag2,0.004887004390652158
