site_id,year,month,interval_count_in,interval_count_out,max_interval_count_in,max_interval_count_out,mean_interval_count_in,mean_interval_count_out,min_interval_count_in,min_interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,crash_count_500m,crash_happened_500m,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,crash_count_500m_lag1,crash_count_500m_lag2,crash_count_500m_roll3_mean,crash_count_500m_roll6_mean,crash_count_500m_roll3_std,crash_happened_500m_lag1,crash_happened_500m_lag2,crash_count_500m_roll3_sum,crash_count_500m_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,crashes_per_1000_cyclists_lag1,site_avg_crash_count_history,site_avg_total_count_in_history,site_avg_total_count_out_history,target_crash_count_next_month_500m,target_crash_happened_next_month_500m
18,2021,11,2880,2876,63.0,4.0,4.872569444444444,0.0945757997218358,0.0,0.0,14033.0,272.0,844,2639,720,8.456597222222221,1.3,12.8,84.38668940972222,78.3,71.00000001,5.11000001,81.38055555555556,16.281849759722224,3.0,0.9819097134159172,0.0,0,-0.5000000000000004,0.8660254037844384,18075.0,25222.0,21709.666666666668,21060.5,3575.070115862531,367.0,530.0,470.0,483.1666666666667,89.60468737739117,6.073588709677419,8.78815331010453,7.4241561428239,7.219727571506271,1.357332129875434,0.1233198924731182,0.1846689895470383,0.1607077671906971,0.16565288378399218,0.03280448404057696,778.0,639.0,675.0,658.5,90.53728513711916,2650.0,2441.0,2544.3333333333335,2539.8333333333335,104.51953565402637,12.460618279569893,17.059305555555557,15.504199522102747,15.240073551373955,2.63602921106967,115.0,19.1,67.23333333333333,85.18333333333334,47.9510514309471,18.834525359247312,13.463788160555556,16.63788192465651,16.015222465461473,2.815628060370836,67.8252688172043,57.25138888888889,63.18953106332139,61.403972520908006,5.405915939099297,2.0,2.0,2.0,1.1666666666666667,0.0,1.0,1.0,6.0,7.0,-4042.0,-95.0,-4.004021057347671,-36.7,51.591911764705884,49.25068119891008,14305.0,18442.0,0.10844810758052272,0.8846153846153846,18016.0,402.53846153846155,1.0,1.0
18,2021,12,2976,2976,41.0,4.0,4.073924731182796,0.09375,0.0,0.0,12124.0,279.0,923,2741,744,6.549529569892473,-3.4,13.75,89.04307611827957,111.2,104.999999854,4.3400000400000005,87.5,18.72477490685484,3.0,0.9819097134159172,1.0,1,-2.4492935982947064e-16,1.0,14033.0,18075.0,19110.0,20542.0,5665.849362628696,272.0,367.0,389.6666666666667,458.3333333333333,130.48499275140165,4.872569444444444,6.073588709677419,6.578103821408798,7.061590447221544,2.0059538568293096,0.0945757997218358,0.1233198924731182,0.1341882272473308,0.1575898238055432,0.046019411543317915,844.0,778.0,753.6666666666666,674.5,104.64384039843603,2639.0,2650.0,2576.6666666666665,2546.8333333333335,117.61944283719973,8.456597222222221,12.460618279569893,12.658840352449223,14.824372013142176,4.304778351986681,78.3,115.0,70.80000000000001,83.14999999999999,48.387911713567476,16.281849759722224,18.834525359247312,16.1933877598417,15.785139055545104,2.6864611775382423,81.38055555555556,67.8252688172043,68.81907108721624,65.1468339307049,12.09524299966127,0.0,2.0,1.3333333333333333,1.1666666666666667,1.154700538379252,0.0,1.0,4.0,7.0,-1909.0,7.0,-1.907067652329748,32.900000000000006,43.45519713261649,51.591911764705884,12403.0,14305.0,0.0,0.8518518518518519,17868.48148148148,397.7037037037037,2.0,1.0
18,2022,1,2976,2976,60.0,4.0,4.495295698924731,0.1078629032258064,0.0,0.0,13378.0,321.0,886,2704,744,5.531854838709677,-2.65,14.25,85.18771327688172,44.1,43.99999996,0.07,71.54838709677419,17.628894037903226,3.0,0.9819097134159172,2.0,1,0.4999999999999999,0.8660254037844387,12124.0,14033.0,14744.0,18831.833333333332,3038.5425782766315,279.0,272.0,306.0,413.6666666666667,52.94336596779626,4.073924731182796,4.872569444444444,5.006694295101553,6.431513574933298,1.0065565624420065,0.09375,0.0945757997218358,0.10388189739831799,0.14122651971197595,0.01683886058173505,923.0,844.0,848.3333333333334,730.0,72.59706146486477,2741.0,2639.0,2676.6666666666665,2591.1666666666665,55.98511706992599,6.549529569892473,8.456597222222221,9.155581690561528,13.132522774790921,3.0168985562417623,111.2,78.3,101.5,78.28333333333335,20.181427105138027,18.72477490685484,16.281849759722224,17.947050008608127,16.715580117196833,1.4431494004840477,87.5,81.38055555555556,78.90194145758663,69.42947281959378,10.068833480786445,1.0,0.0,1.0,1.1666666666666667,1.0000000000000004,1.0,0.0,3.0,7.0,1254.0,42.0,-1.0176747311827965,-67.1,41.67601246105919,43.45519713261649,13699.0,12403.0,0.08062565508344756,0.8571428571428571,17663.321428571428,393.4642857142857,1.0,1.0
18,2022,2,2688,2688,60.0,3.0,4.470982142857143,0.1156994047619047,0.0,0.0,12018.0,311.0,824,2406,672,7.216517857142857,-0.45,13.2,77.8668156205357,58.4,57.79999995,0.42000002,64.32886904761905,26.97897781800595,3.0,0.9819097134159172,1.0,1,0.8660254037844386,0.5000000000000001,13378.0,12124.0,13178.333333333334,17444.0,970.0362536180456,321.0,279.0,290.6666666666667,380.3333333333333,26.501572280401405,4.495295698924731,4.073924731182796,4.480596624850657,5.9523763838372785,0.3995252077017916,0.1078629032258064,0.09375,0.09872956764921408,0.12971866741995558,0.007920470337115569,886.0,923.0,884.3333333333334,779.6666666666666,39.52636251077692,2704.0,2741.0,2694.6666666666665,2619.5,51.63655036244504,5.531854838709677,6.549529569892473,6.845993876941456,11.175096699522102,1.4847382989921576,44.1,111.2,77.86666666666667,72.55,33.55209879177955,17.628894037903226,18.72477490685484,17.54517290149343,17.09152741307497,1.2236125776301405,71.54838709677419,87.5,80.14298088410992,71.66625597371565,8.04749537770248,2.0,1.0,1.0,1.5,1.0000000000000004,1.0,1.0,3.0,9.0,-1360.0,-10.0,1.68466301843318,14.299999999999997,38.643086816720256,41.67601246105919,12329.0,13699.0,0.14599605810643113,0.896551724137931,17515.55172413793,390.9655172413793,1.0,1.0
18,2022,3,2972,2972,73.0,4.0,6.624158815612383,0.1594885598923284,0.0,0.0,19687.0,474.0,751,2581,744,7.751411290322581,-0.95,18.9,74.72288629569893,21.0,16.30000017,3.28999995,47.104838709677416,14.73458342688172,0.0,0.9819097134159172,1.0,1,1.0,6.123233995736766e-17,12018.0,13378.0,12506.666666666666,15808.333333333334,756.4557709035827,311.0,321.0,303.6666666666667,346.6666666666667,21.939310229205926,4.470982142857143,4.495295698924731,4.346734190988223,5.46241900619851,0.23657247995413147,0.1156994047619047,0.1078629032258064,0.10577076932923703,0.11997949828828391,0.011123257640249054,824.0,886.0,877.6666666666666,815.6666666666666,50.0233278914283,2406.0,2704.0,2617.0,2596.8333333333335,183.66545674132627,7.216517857142857,5.531854838709677,6.4326340885816675,9.545737220515447,0.8483930613708454,58.4,44.1,71.23333333333333,71.01666666666667,35.34293894589604,26.97897781800595,17.628894037903226,21.110882254254673,18.652135007048184,5.111374362998829,64.32886904761905,71.54838709677419,74.45908538146442,71.63907823434033,11.856620546406564,1.0,2.0,1.3333333333333333,1.3333333333333333,0.5773502691896263,1.0,1.0,4.0,8.0,7669.0,163.0,0.5348934331797244,-37.4,41.5337552742616,38.643086816720256,20161.0,12329.0,0.08110957904128478,0.9,17332.3,388.3,1.0,1.0
18,2022,4,2880,2880,72.0,9.0,6.034375,0.1375,0.0,0.0,17379.0,396.0,719,2541,720,9.737777777777778,0.2,20.4,72.57391335,43.0,35.300000022,5.39,64.65555555555555,18.785978135,3.0,0.9819097134159172,1.0,1,0.8660254037844387,-0.4999999999999998,19687.0,12018.0,15027.666666666666,14885.833333333334,4091.9971081775384,474.0,311.0,368.6666666666667,337.3333333333333,91.35826910210885,6.624158815612383,4.470982142857143,5.196812219131419,5.101753257116486,1.2361781898725182,0.1594885598923284,0.1156994047619047,0.12768362262667984,0.11578276001249892,0.027821182845723835,751.0,824.0,820.3333333333334,834.3333333333334,67.57465007925198,2581.0,2406.0,2563.6666666666665,2620.1666666666665,149.75424312296906,7.751411290322581,7.216517857142857,6.833261328725037,7.994421509643284,1.1583487753717425,21.0,58.4,41.16666666666668,71.33333333333333,18.871760207604797,14.73458342688172,26.97897781800595,19.780818427596966,18.863934218102546,6.399561112730138,47.104838709677416,64.32886904761905,60.99403161802356,69.9479865378051,12.558368522601093,1.0,1.0,1.3333333333333333,1.1666666666666667,0.5773502691896263,1.0,1.0,4.0,7.0,-2308.0,-78.0,1.9863664874551965,22.0,43.88636363636363,41.5337552742616,17775.0,20161.0,0.049600714250285206,0.9032258064516129,17408.25806451613,391.06451612903226,3.0,1.0
18,2022,7,2976,2976,43.0,16.0,8.790658602150538,0.2167338709677419,0.0,0.0,26161.0,645.0,525,2486,744,18.89092741935484,10.85,38.0,68.17086901747312,23.2,23.2,0.0,52.79032258064516,13.817373954973116,0.0,0.9819097134159172,1.0,1,-0.4999999999999997,-0.8660254037844388,23102.0,17379.0,20056.0,16281.333333333334,2879.2886274217108,484.0,396.0,451.3333333333333,377.5,48.18021724041244,7.762768817204301,6.034375,6.807100877605561,5.576917534296892,0.8785995364056588,0.1626344086021505,0.1375,0.15320765616482632,0.12948921274703165,0.013693864964668668,666.0,719.0,712.0,794.8333333333334,42.930175867331535,2575.0,2541.0,2565.6666666666665,2591.3333333333335,21.571586249817138,13.856317204301076,9.737777777777778,10.448502090800478,8.440568089691075,3.11389078830225,48.3,43.0,37.433333333333344,54.333333333333336,14.476302474504188,14.912905837903224,18.785978135,16.144489133261647,18.62768569375816,2.289333490406494,64.47043010752688,64.65555555555555,58.743608124253285,66.60134675285884,10.079894988149738,3.0,1.0,1.6666666666666667,1.5,1.1547005383792517,1.0,1.0,5.0,9.0,3059.0,161.0,5.034610215053762,-25.099999999999998,40.55968992248062,47.731404958677686,26806.0,23586.0,0.1271940981938438,0.9696969696969697,17579.909090909092,394.030303030303,0.0,0.0
18,2022,8,2976,2976,65.0,6.0,9.699260752688172,0.2513440860215054,0.0,0.0,28865.0,748.0,543,2405,744,20.217271505376345,10.1,30.9,68.79653827956989,20.2,20.2,0.0,48.774193548387096,14.14139574905914,0.0,0.9819097134159172,0.0,0,-0.8660254037844385,-0.5000000000000004,26161.0,23102.0,22214.0,18620.833333333332,4457.834564000777,645.0,484.0,508.3333333333333,438.5,126.27087286200779,8.790658602150538,7.762768817204301,7.529267473118279,6.363039846124849,1.3928987695229176,0.2167338709677419,0.1626344086021505,0.17228942652329748,0.14998652457498865,0.04048970369645166,525.0,666.0,636.6666666666666,728.5,100.27129865187418,2486.0,2575.0,2534.0,2548.8333333333335,44.91102314577085,18.89092741935484,13.856317204301076,14.16167413381123,10.497467731268134,4.584208681013068,23.2,48.3,38.16666666666668,39.666666666666664,13.229638443031467,13.817373954973116,14.912905837903224,15.838752642625446,17.809785535111207,2.6104886714571416,52.79032258064516,64.47043010752688,60.63876941457587,60.816400516299716,6.797584581059213,1.0,3.0,1.6666666666666667,1.5,1.1547005383792517,1.0,1.0,5.0,9.0,2704.0,103.0,1.326344086021507,-3.0,38.589572192513366,40.55968992248062,29613.0,26806.0,0.037305080952025664,0.9705882352941176,17832.29411764706,401.4117647058824,1.0,1.0
18,2022,9,2880,2880,93.0,5.0,7.707291666666666,0.1555555555555555,0.0,0.0,22197.0,448.0,704,2500,720,15.907222222222224,6.7,27.0,73.15963131527778,141.4,141.4,0.0,73.16527777777777,15.40033399722222,3.0,0.9819097134159172,1.0,1,-1.0,-1.8369701987210294e-16,28865.0,26161.0,26042.666666666668,21202.0,2883.321753348615,748.0,645.0,625.6666666666666,509.6666666666667,133.0576316237943,9.699260752688172,8.790658602150538,8.750896057347669,7.2303673550854235,0.9688581160445549,0.2513440860215054,0.2167338709677419,0.21023745519713258,0.1739000550409385,0.04471022568003854,543.0,525.0,578.0,671.3333333333334,76.73982017179874,2405.0,2486.0,2488.6666666666665,2499.0,85.03136676152683,20.217271505376345,18.89092741935484,17.654838709677417,12.94503717571258,3.355796683164249,20.2,23.2,30.566666666666674,35.68333333333333,15.430597309674576,14.14139574905914,13.817373954973116,14.290558513978494,17.228535820303858,0.5627918571355437,48.774193548387096,52.79032258064516,55.34498207885304,57.020701591568525,8.153997448733712,0.0,1.0,1.3333333333333333,1.1666666666666667,1.5275252316519468,0.0,1.0,4.0,7.0,-6668.0,-300.0,-4.310049283154122,121.2,49.546875,38.589572192513366,22645.0,29613.0,0.0,0.9428571428571428,18147.514285714286,411.3142857142857,2.0,1.0
18,2022,10,2976,2976,85.0,5.0,7.54502688172043,0.176747311827957,0.0,0.0,22454.0,526.0,712,2546,744,14.232459677419357,3.85,22.2,81.53055418951614,58.4,58.4,0.0,74.35349462365592,16.58715698575269,3.0,0.9819097134159172,2.0,1,-0.8660254037844386,0.5000000000000001,22197.0,28865.0,25741.0,22898.5,3353.7823423710724,448.0,748.0,613.6666666666666,532.5,152.4346854667052,7.707291666666666,9.699260752688172,8.732403673835124,7.769752275720343,0.9972614689343515,0.1555555555555555,0.2513440860215054,0.20787783751493427,0.18054274683988028,0.048504459986629056,704.0,543.0,590.6666666666666,651.3333333333334,98.5613176318851,2500.0,2405.0,2463.6666666666665,2514.6666666666665,51.28677542342941,15.907222222222224,20.217271505376345,18.338473715651137,14.393487903225806,2.207495192940748,141.4,20.2,61.6,49.51666666666667,69.125103978222,15.40033399722222,14.14139574905914,14.453034567084826,15.298761850173236,0.8362294472899402,73.16527777777777,48.774193548387096,58.24326463560334,58.49343637992831,13.07792721582268,1.0,0.0,0.6666666666666666,1.1666666666666667,0.5773502691896265,1.0,0.0,2.0,7.0,257.0,78.0,-1.6747625448028671,-83.0,42.68821292775665,49.546875,22980.0,22645.0,0.044159858688452194,0.9444444444444444,18260.0,412.3333333333333,0.0,0.0
18,2022,11,2880,2880,72.0,3.0,5.604513888888889,0.1125,0.0,0.0,16141.0,324.0,769,2596,720,9.567708333333334,2.75,15.95,85.45062583055557,126.9,126.9,0.0,72.98472222222222,19.74993094622222,3.0,0.9819097134159172,0.0,0,-0.5000000000000004,0.8660254037844384,22454.0,22197.0,24505.333333333332,23359.666666666668,3777.7681682884313,526.0,448.0,574.0,541.1666666666666,155.6534612528742,7.54502688172043,7.707291666666666,8.317193100358423,7.9232302867383515,1.1996523295607764,0.176747311827957,0.1555555555555555,0.19454898446833932,0.1834192054958184,0.05031436478584483,712.0,704.0,653.0,644.8333333333334,95.3467356546621,2546.0,2500.0,2483.6666666666665,2508.8333333333335,71.9050299585035,14.232459677419357,15.907222222222224,16.785651135005974,15.473662634408603,3.087591483685055,58.4,141.4,73.33333333333336,55.75,61.96461355752439,16.58715698575269,15.40033399722222,15.376295577344683,15.607524109985064,1.2230578036016968,74.35349462365592,73.16527777777777,65.43098864994026,63.03487903225806,14.437436826166588,2.0,1.0,1.0,1.3333333333333333,1.0000000000000002,1.0,1.0,3.0,8.0,-6313.0,-202.0,-4.664751344086023,68.5,49.8179012345679,42.68821292775665,16465.0,22980.0,0.08703220191470844,0.972972972972973,18373.35135135135,415.4054054054054,4.0,1.0
18,2022,12,2976,2976,60.0,4.0,4.52116935483871,0.0766129032258064,0.0,0.0,13455.0,228.0,874,2775,744,4.724798387096774,-4.75,16.45,85.94805718145162,81.6,80.20000002,0.97999998,76.23387096774194,17.827831948521506,3.0,0.9819097134159172,4.0,1,-2.4492935982947064e-16,1.0,16141.0,22454.0,20264.0,23153.333333333332,3572.9342283339042,324.0,526.0,432.6666666666667,529.1666666666666,101.86919717624825,5.604513888888889,7.54502688172043,6.952277479091994,7.851586768219833,1.1700138830015128,0.1125,0.176747311827957,0.14826762246117084,0.17925253882915174,0.03273781828208559,769.0,712.0,728.3333333333334,653.1666666666666,35.44479275342635,2596.0,2546.0,2547.3333333333335,2518.0,48.01388688008179,9.567708333333334,14.232459677419357,13.23579674432497,15.445317727001195,3.2851730302233855,126.9,58.4,108.90000000000002,69.73333333333333,44.331140296635745,19.74993094622222,16.58715698575269,17.245807309732374,15.768182911855433,2.2483579767569393,72.98472222222222,74.35349462365592,73.50116487455198,64.4230734767025,0.7436394140083645,0.0,2.0,1.0,1.1666666666666667,1.0000000000000004,0.0,1.0,3.0,7.0,-2686.0,-96.0,-4.84290994623656,-45.30000000000001,59.01315789473684,49.8179012345679,13683.0,16465.0,0.0,0.9473684210526315,18314.605263157893,413.0,1.0,1.0
18,2023,1,2976,2976,63.0,3.0,4.759408602150538,0.0961021505376344,0.0,0.0,14164.0,286.0,848,2720,744,6.43508064516129,-3.15,13.65,82.63124573252689,97.5,92.79999998,3.29,76.60887096774194,22.462126655913977,3.0,0.9819097134159172,1.0,1,0.4999999999999999,0.8660254037844387,13455.0,16141.0,17350.0,21545.5,4619.714385110837,228.0,324.0,359.3333333333333,486.5,152.10960960219884,4.52116935483871,5.604513888888889,5.890236708482676,7.311320191158901,1.532043319540041,0.0766129032258064,0.1125,0.12195340501792114,0.1649156212664277,0.05073214066398393,874.0,769.0,785.0,687.8333333333334,82.1766390162071,2775.0,2596.0,2639.0,2551.3333333333335,120.40348832155965,4.724798387096774,9.567708333333334,9.508322132616486,13.92339792413381,4.754108837994909,81.6,126.9,88.96666666666668,75.28333333333333,34.83910637966098,17.827831948521506,19.74993094622222,18.054973293498804,16.254003930291816,1.5935744959695797,76.23387096774194,72.98472222222222,74.5240292712067,66.38364695340502,1.6312735644704464,4.0,0.0,2.0,1.3333333333333333,1.9999999999999998,1.0,0.0,6.0,8.0,709.0,58.0,1.7102822580645158,15.900000000000006,49.52447552447553,59.01315789473684,14450.0,13683.0,0.29233355258349775,1.0256410256410255,18190.0,408.2564102564103,1.0,1.0
18,2023,2,2688,2688,72.0,4.0,5.715401785714286,0.1116071428571428,0.0,0.0,15363.0,300.0,705,2424,672,5.921800595238095,-3.45,11.7,84.10622107738095,10.1,9.600000014,0.35000001,69.34970238095238,17.250304909821427,3.0,0.9819097134159172,1.0,1,0.8660254037844386,0.5000000000000001,14164.0,13455.0,14586.666666666666,19546.0,1391.989343828941,286.0,228.0,279.3333333333333,426.6666666666667,48.34597535817579,4.759408602150538,4.52116935483871,4.9616972819593785,6.639445191158901,0.569297266239876,0.0961021505376344,0.0766129032258064,0.09507168458781362,0.14481033452807646,0.01796572636370099,848.0,874.0,830.3333333333334,741.6666666666666,54.68394036034111,2720.0,2775.0,2697.0,2590.3333333333335,91.68969407736047,6.43508064516129,4.724798387096774,6.9091957885304645,11.847423461768221,2.4560197604494456,97.5,81.6,102.0,87.66666666666667,22.982819670353795,22.462126655913977,17.827831948521506,20.0132965168859,17.69479604711529,2.3283455341937023,76.60887096774194,76.23387096774194,75.27582138590203,70.35340501792115,1.992989659622286,1.0,4.0,1.6666666666666667,1.3333333333333333,2.0816659994661326,1.0,1.0,5.0,8.0,1199.0,14.0,-0.5132800499231944,-87.4,51.21,49.52447552447553,15663.0,14450.0,0.06920415224913495,1.025,18089.35,405.2,0.0,0.0
18,2023,3,2972,2972,69.0,3.0,5.416890982503364,0.0905114401076716,0.0,0.0,16099.0,269.0,802,2731,744,7.586088709677419,0.1,15.6,79.82580802284946,139.3,132.800000024,4.55000001,80.11827956989248,20.916998437903224,3.0,0.9819097134159172,0.0,0,1.0,6.123233995736766e-17,15363.0,14164.0,14327.333333333334,17295.666666666668,964.42953777522,300.0,286.0,271.3333333333333,352.0,38.17503547258785,5.715401785714286,4.759408602150538,4.998659914234511,5.975468696663253,0.6320432481161137,0.1116071428571428,0.0961021505376344,0.09477406554019456,0.12152084400068268,0.017534881213289097,705.0,848.0,809.0,768.6666666666666,91.00000000000006,2424.0,2720.0,2639.6666666666665,2593.5,188.78647550429363,5.921800595238095,6.43508064516129,5.6938932091653855,9.464844976745178,0.8776233150004201,10.1,97.5,63.06666666666667,85.98333333333333,46.55430520728813,17.250304909821427,22.462126655913977,19.180087838085637,18.21294757390901,2.856959655194052,69.34970238095238,76.60887096774194,74.06414810547875,73.78265649001536,4.087132872458306,1.0,1.0,2.0,1.5,1.732050807568877,1.0,1.0,6.0,9.0,736.0,-31.0,1.6642881144393238,129.20000000000002,59.847583643122675,51.21,16368.0,15663.0,0.06384472961757007,1.024390243902439,18022.853658536584,402.6341463414634,0.0,0.0
18,2023,4,2880,2880,80.0,4.0,5.890972222222223,0.1239583333333333,0.0,0.0,16966.0,357.0,754,2576,720,8.600833333333334,-1.55,16.6,77.994218925,68.2,68.2,0.0,66.4125,17.124221194444445,3.0,0.9819097134159172,0.0,0,0.8660254037844387,-0.4999999999999998,16099.0,15363.0,15208.666666666666,16279.333333333334,976.688452544272,269.0,300.0,285.0,322.1666666666667,15.524174696260273,5.416890982503364,5.715401785714286,5.297233790122729,5.5937352493027035,0.48910032153065724,0.0905114401076716,0.1116071428571428,0.09940691116748296,0.11068015809270204,0.010929238342123924,802.0,705.0,785.0,785.0,73.00000000000006,2731.0,2424.0,2625.0,2632.0,174.15797426474592,7.586088709677419,5.921800595238095,6.6476566500256,8.077989391321045,0.8522647184701299,139.3,10.1,82.30000000000001,85.63333333333334,65.92753597701041,20.916998437903224,17.250304909821427,20.209810001212876,19.132391647355842,2.676912044128875,80.11827956989248,69.34970238095238,75.35895097286226,74.94149012203448,5.492020453689233,0.0,1.0,0.6666666666666666,1.3333333333333333,0.5773502691896266,0.0,1.0,2.0,8.0,867.0,88.0,1.0147446236559148,-71.10000000000001,47.523809523809526,59.847583643122675,17323.0,16368.0,0.0,1.0,17977.04761904762,399.45238095238096,3.0,1.0
18,2023,5,2976,2976,74.0,4.0,7.286962365591398,0.1444892473118279,0.0,0.0,21686.0,430.0,721,2614,744,12.340927419354838,4.7,22.1,81.8297942594086,35.2,35.2,0.0,54.32795698924731,17.318015410349464,3.0,0.9819097134159172,3.0,1,0.4999999999999999,-0.8660254037844387,16966.0,16099.0,16142.666666666666,15364.666666666666,802.39163338941,357.0,269.0,308.6666666666667,294.0,44.63556130859497,5.890972222222223,5.416890982503364,5.674421663479958,5.318059472719669,0.23968267204178448,0.1239583333333333,0.0905114401076716,0.10869230543271591,0.10188199501026475,0.016912890779530485,754.0,802.0,753.6666666666666,792.0,48.50085909892053,2576.0,2731.0,2577.0,2637.0,153.50244297730217,8.600833333333334,7.586088709677419,7.369574212749615,7.139385000640041,1.352576429811409,68.2,139.3,72.53333333333335,87.26666666666667,64.70891231765015,17.124221194444445,20.916998437903224,18.430508180723034,19.221902348804466,2.1542863377717256,66.4125,80.11827956989248,71.96016065028162,73.61799101809181,7.216160176059912,0.0,0.0,0.3333333333333333,1.0,0.577350269189627,0.0,0.0,1.0,6.0,4720.0,73.0,3.7400940860215037,-33.0,50.43255813953488,47.523809523809526,22116.0,17323.0,0.0,0.9767441860465116,17953.53488372093,398.4651162790698,2.0,1.0
18,2023,6,2880,2880,84.0,5.0,10.087847222222225,0.2409722222222222,0.0,0.0,29053.0,694.0,556,2325,720,18.23736111111111,10.65,30.5,72.35494323611111,35.800000000000004,35.800000000000004,0.0,41.89861111111111,16.547342181527778,0.0,0.9819097134159172,2.0,1,1.2246467991473532e-16,-1.0,21686.0,16966.0,18250.333333333332,16288.833333333334,3006.788375215876,430.0,357.0,352.0,311.6666666666667,80.61637550770939,7.286962365591398,5.890972222222223,6.198275190105662,5.598467552170086,0.9721718366696629,0.1444892473118279,0.1239583333333333,0.11965300691761095,0.10721353622890273,0.02724523434110452,721.0,754.0,759.0,784.0,40.73082370883273,2614.0,2576.0,2640.3333333333335,2640.0,80.78572481158562,12.340927419354838,8.600833333333334,9.509283154121862,7.601588181643625,2.504213169127128,35.2,68.2,80.90000000000002,71.98333333333333,53.199342101195214,17.318015410349464,17.124221194444445,18.45307834756571,18.81658309282567,2.136016317401686,54.32795698924731,66.4125,66.95291218637993,70.50853014592934,12.903651370903702,3.0,0.0,1.0,1.5,1.7320508075688774,1.0,0.0,3.0,9.0,7367.0,264.0,5.896433691756272,0.6000000000000014,41.863112391930834,50.43255813953488,29747.0,22116.0,0.13564839934888767,1.0227272727272727,18038.363636363636,399.1818181818182,0.0,0.0
18,2023,7,2976,2976,45.0,11.0,7.983198924731183,0.2086693548387097,0.0,0.0,23758.0,621.0,567,2491,744,18.15463709677419,12.4,29.65,72.32686685483871,101.3,101.3,0.0,61.04435483870968,20.403406400672043,3.0,0.9819097134159172,0.0,0,-0.4999999999999997,-0.8660254037844388,29053.0,21686.0,22568.333333333332,18888.5,6091.615248301006,694.0,430.0,493.6666666666667,389.3333333333333,177.29166177046608,10.087847222222225,7.286962365591398,7.755260603345282,6.526247196734005,2.1372686707615363,0.2409722222222222,0.1444892473118279,0.1698066009557945,0.13460675606163872,0.06248030765669745,556.0,721.0,677.0,731.0,106.08015837092256,2325.0,2614.0,2505.0,2565.0,157.03821191034976,18.23736111111111,12.340927419354838,13.059707287933094,9.853681968979348,4.858307346965174,35.800000000000004,35.2,46.40000000000001,64.35000000000001,18.88173720821263,16.547342181527778,17.318015410349464,16.996526262107228,18.603168131660052,0.4008912610848429,41.89861111111111,54.32795698924731,54.213022700119474,64.78598683649086,12.257348593081197,2.0,3.0,1.6666666666666667,1.1666666666666667,1.5275252316519465,1.0,1.0,5.0,7.0,-5295.0,-73.0,-0.08272401433691812,65.5,38.25764895330113,41.863112391930834,24379.0,29747.0,0.06723367062224762,1.0444444444444445,18283.133333333335,405.73333333333335,2.0,1.0
